source_image,spot_id,Neutrophil,Epithelial,Lymphocyte,Plasma,Eosinophil,Connective tissue
crag_3_patch.tiff,patch_27,15.675907,22.621284,18.571272,19.684916,18.893959,17.07258
crag_3_patch.tiff,patch_28,15.906414,23.343605,18.722404,21.454683,20.38078,17.031384
crag_3_patch.tiff,patch_29,14.917154,22.018225,17.682669,19.503664,18.896471,15.769608
crag_3_patch.tiff,patch_30,17.017727,23.66063,20.389713,21.578716,21.201595,18.879982
crag_3_patch.tiff,patch_31,14.878698,23.602125,19.210087,19.447374,18.45188,19.053614
crag_3_patch.tiff,patch_32,15.8146715,21.309387,19.058245,19.464186,18.716774,15.906221
crag_3_patch.tiff,patch_33,13.752351,23.516901,16.750898,19.675314,19.78775,18.171415
crag_3_patch.tiff,patch_34,14.2903385,22.999754,17.989758,17.62629,17.00571,16.364506
crag_3_patch.tiff,patch_35,15.479205,22.11335,19.765306,20.064352,18.359241,17.569145
crag_41_patch.tiff,patch_0,14.080053,23.26752,17.228542,17.899616,18.139559,18.505379
crag_41_patch.tiff,patch_1,14.694902,24.032814,17.929195,17.32638,17.441849,19.379292
crag_41_patch.tiff,patch_2,15.711483,24.397072,18.924217,18.856768,19.98869,20.793627
crag_41_patch.tiff,patch_3,13.07333,24.5691,17.479527,18.610691,17.99771,21.231237
crag_41_patch.tiff,patch_4,15.222562,24.764269,18.412539,18.649424,19.375463,20.581778
crag_41_patch.tiff,patch_5,17.282417,23.914177,18.524862,19.833935,20.28771,19.782524
crag_41_patch.tiff,patch_6,14.268892,22.668186,17.38684,18.942146,19.73212,17.230593
crag_41_patch.tiff,patch_7,14.540005,22.91966,18.179804,17.763369,18.09012,17.999784
crag_41_patch.tiff,patch_8,16.012634,22.739052,19.489092,18.171894,17.74704,18.42967
crag_41_patch.tiff,patch_9,15.84592,23.365425,19.092386,17.983944,18.651268,17.177256
crag_41_patch.tiff,patch_10,14.998167,24.544216,18.254969,19.174046,19.87201,19.778177
crag_41_patch.tiff,patch_11,14.120034,24.765604,17.466904,18.692661,20.638447,19.777508
crag_41_patch.tiff,patch_12,14.012541,22.36838,17.701534,17.518112,16.573048,17.220654
crag_41_patch.tiff,patch_13,14.525601,23.654676,17.822393,18.727339,17.793123,18.241192
crag_41_patch.tiff,patch_14,14.349662,23.76544,18.137085,17.359999,16.783747,18.569975
crag_41_patch.tiff,patch_15,17.116692,23.74343,19.316435,18.255798,18.000156,18.167692
crag_41_patch.tiff,patch_16,15.612059,23.583767,19.377499,19.137314,18.63562,19.354633
crag_41_patch.tiff,patch_17,14.040941,24.389404,17.270144,17.976826,18.4177,18.98122
crag_41_patch.tiff,patch_18,14.419562,23.021345,18.358109,17.354584,16.69837,17.226212
crag_41_patch.tiff,patch_19,15.652628,23.767847,19.216133,18.25943,18.703962,17.730917
crag_41_patch.tiff,patch_20,14.447118,23.73041,18.599707,17.407852,17.27792,18.643969
crag_41_patch.tiff,patch_21,13.729595,23.535465,17.830315,17.442461,17.843143,18.49492
crag_41_patch.tiff,patch_22,17.412828,22.279356,19.300255,19.720945,19.759819,16.397184
crag_41_patch.tiff,patch_23,16.39393,24.295816,18.925856,19.638922,19.422138,18.20667
crag_41_patch.tiff,patch_24,13.765564,23.884943,17.870153,18.502789,18.12061,18.288551
crag_41_patch.tiff,patch_25,15.685883,24.47168,18.638275,18.247835,18.443045,19.448956
crag_41_patch.tiff,patch_26,14.259934,22.314991,18.21076,17.452337,17.793398,16.076931
crag_41_patch.tiff,patch_27,16.294964,23.27776,18.080292,18.952158,19.268892,17.738377
crag_41_patch.tiff,patch_28,14.03161,24.008598,18.400118,17.76627,18.258055,19.011864
crag_41_patch.tiff,patch_29,15.472141,22.31651,17.52875,16.438047,17.761366,15.720312
crag_41_patch.tiff,patch_30,16.658915,23.59004,18.941103,19.075827,19.01503,18.158709
crag_41_patch.tiff,patch_31,12.5054035,23.256517,16.980997,16.644789,17.47829,17.660412
crag_41_patch.tiff,patch_32,15.324707,23.363785,18.534105,18.665674,18.615585,18.739431
crag_41_patch.tiff,patch_33,15.408472,23.497427,19.59698,18.260536,18.344494,19.239544
crag_41_patch.tiff,patch_34,16.31833,23.018711,18.374453,18.896673,18.717257,17.965687
crag_41_patch.tiff,patch_35,13.570435,23.266787,17.815289,18.405256,17.237291,19.58337
crag_45_patch.tiff,patch_0,13.855313,23.57224,17.050255,18.297367,17.025557,18.140251
crag_45_patch.tiff,patch_1,15.343877,24.479397,18.081707,18.602652,18.531912,20.671398
crag_45_patch.tiff,patch_2,13.711115,23.110155,16.083488,18.971354,17.01889,19.790396
crag_45_patch.tiff,patch_3,14.121641,23.566738,18.16294,19.654526,16.175926,18.85051
crag_45_patch.tiff,patch_4,15.515175,23.69027,17.33864,19.490242,19.288319,17.945349
crag_45_patch.tiff,patch_5,15.0822935,22.901867,18.302292,19.750885,17.106792,20.403141
crag_45_patch.tiff,patch_6,16.817955,24.93246,18.643064,20.67213,19.92453,20.317696
crag_45_patch.tiff,patch_7,13.378211,23.728415,16.932178,17.953518,16.988764,19.262117
crag_45_patch.tiff,patch_8,15.652035,23.76792,17.87058,20.513815,18.509245,20.461002
crag_45_patch.tiff,patch_9,13.613919,23.59442,16.491646,20.220898,17.020754,21.625486
crag_45_patch.tiff,patch_10,16.018227,23.75589,17.848295,22.026756,19.294367,19.811615
crag_45_patch.tiff,patch_11,14.3126955,23.624565,16.768787,21.065065,18.09233,21.001467
crag_45_patch.tiff,patch_12,16.843582,23.7409,17.993359,21.109173,19.9835,18.423302
crag_45_patch.tiff,patch_13,15.372482,24.287607,17.639002,20.331442,18.835707,21.541073
crag_45_patch.tiff,patch_14,14.450345,23.0023,16.945192,19.399984,18.886436,17.573496
crag_45_patch.tiff,patch_15,14.572599,23.938429,16.948685,18.746815,19.090576,19.115385
crag_45_patch.tiff,patch_16,13.661042,24.363659,17.352516,20.073187,17.945084,22.316305
crag_45_patch.tiff,patch_17,15.533113,23.523523,18.252829,19.856339,18.554016,20.838413
crag_45_patch.tiff,patch_18,15.711834,23.100521,17.051321,20.651556,19.458445,18.424356
crag_45_patch.tiff,patch_19,15.359927,23.897535,17.910091,20.670706,18.722164,20.656271
crag_45_patch.tiff,patch_20,13.092066,23.728922,17.28433,19.43155,16.659603,17.941404
crag_45_patch.tiff,patch_21,13.993753,24.34559,17.243961,18.37909,18.478163,19.42503
crag_45_patch.tiff,patch_22,15.77645,22.969744,17.743122,19.170036,19.049768,17.791813
crag_45_patch.tiff,patch_23,13.128149,23.049316,16.813936,19.618582,17.234112,20.659678
crag_45_patch.tiff,patch_24,15.522575,21.858501,17.58777,19.480417,19.277376,17.507584
crag_45_patch.tiff,patch_25,14.521008,23.005411,16.929945,18.988743,18.72115,18.2867
crag_45_patch.tiff,patch_26,14.342103,23.956264,16.988956,19.48916,18.992495,18.968315
crag_45_patch.tiff,patch_27,15.713556,23.706833,17.269075,20.641005,20.773853,21.056877
crag_45_patch.tiff,patch_28,13.352057,22.389067,16.286116,18.291676,18.295502,16.51136
crag_45_patch.tiff,patch_29,13.661869,23.214613,17.496548,18.656565,18.765434,18.392824
crag_45_patch.tiff,patch_30,16.916342,22.450289,17.221449,21.059011,20.129757,16.92403
crag_45_patch.tiff,patch_31,15.224075,23.397268,16.382643,19.321554,18.85502,18.859432
crag_45_patch.tiff,patch_32,15.651317,24.634056,17.776056,21.191488,18.756073,21.301107
crag_45_patch.tiff,patch_33,13.715593,24.350048,17.389336,19.00078,17.8572,22.950048
crag_45_patch.tiff,patch_34,16.011677,23.567356,17.121021,20.820292,20.223812,19.10379
crag_45_patch.tiff,patch_35,14.979812,23.426931,17.213316,19.53877,20.10899,18.613113
crag_49_patch.tiff,patch_0,16.952332,24.005056,18.731707,21.771208,19.976448,15.521258
crag_49_patch.tiff,patch_1,15.686775,23.179806,17.988066,21.948233,18.615444,17.362402
crag_49_patch.tiff,patch_2,18.457966,23.715631,19.181559,22.39839,20.313932,18.554585
crag_49_patch.tiff,patch_3,15.989841,24.057085,18.218437,21.186369,18.356361,19.471142
crag_49_patch.tiff,patch_4,19.548637,23.991896,21.292255,23.555061,19.195711,18.654938
crag_49_patch.tiff,patch_5,18.022001,21.385277,20.120537,23.51062,20.715612,15.417015
crag_49_patch.tiff,patch_6,16.551569,23.890795,20.152817,21.433477,19.415693,18.223976
crag_49_patch.tiff,patch_7,16.513088,24.524214,18.846424,19.962942,19.620083,17.411203
crag_49_patch.tiff,patch_8,16.479074,23.86008,18.713758,23.042429,19.99652,19.427774
crag_49_patch.tiff,patch_9,17.062122,23.02321,17.660196,21.802109,18.781965,17.353811
crag_49_patch.tiff,patch_10,17.900301,25.404465,19.091652,21.529926,18.797165,21.5595
crag_49_patch.tiff,patch_11,18.292788,22.606691,20.405636,22.760054,20.290758,15.368096
crag_49_patch.tiff,patch_12,17.214693,23.766344,20.856752,21.673672,20.563025,16.550903
crag_49_patch.tiff,patch_13,15.98539,24.371805,19.509449,20.149038,19.999884,17.271984
crag_49_patch.tiff,patch_14,16.099617,23.777199,17.899706,22.272642,18.853981,18.617844
crag_49_patch.tiff,patch_15,16.868341,23.660334,18.336683,22.392534,19.881584,19.05784
crag_49_patch.tiff,patch_16,19.631353,24.619884,20.857342,22.721428,19.199163,20.319298
crag_49_patch.tiff,patch_17,17.590696,22.261436,21.068323,24.065071,21.520658,16.1732
crag_49_patch.tiff,patch_18,17.664024,25.221354,20.403757,22.045416,22.704947,18.013386
crag_49_patch.tiff,patch_19,14.977707,23.864105,19.458408,18.433956,19.523636,16.424171
crag_49_patch.tiff,patch_20,17.648064,23.582293,20.477573,22.581182,21.611124,17.480886
crag_49_patch.tiff,patch_21,17.164764,23.560942,19.82733,22.105951,20.872675,19.04604
crag_49_patch.tiff,patch_22,17.111217,24.490742,19.926014,22.335884,19.802616,21.942768
crag_49_patch.tiff,patch_23,17.169342,23.458813,19.5766,22.850964,19.332108,18.651125
crag_49_patch.tiff,patch_24,17.943676,23.72499,20.477127,21.863012,22.260452,17.349192
crag_49_patch.tiff,patch_25,15.63064,23.395378,19.509651,19.624065,20.988953,16.408323
crag_49_patch.tiff,patch_26,14.424118,24.61943,19.158087,18.417614,18.785776,18.009512
crag_49_patch.tiff,patch_27,17.165976,22.29823,18.597326,22.76196,20.189713,16.357906
crag_49_patch.tiff,patch_28,17.010271,24.374907,19.369312,23.098444,19.459436,20.408182
crag_49_patch.tiff,patch_29,17.294493,24.055344,19.06031,22.969719,20.3252,20.585953
crag_49_patch.tiff,patch_30,17.269148,24.364992,18.763014,20.689625,20.775661,18.460985
crag_49_patch.tiff,patch_31,15.650518,24.011549,18.704779,19.72692,20.325762,16.557844
crag_49_patch.tiff,patch_32,15.370113,24.232607,19.103659,18.763308,18.627365,18.377367
crag_49_patch.tiff,patch_33,15.528664,22.18412,17.390137,20.802256,18.73435,15.480987
crag_49_patch.tiff,patch_34,16.41585,24.246475,18.673344,22.849806,19.669044,20.021967
crag_49_patch.tiff,patch_35,18.258728,24.784561,19.395933,21.927256,20.224495,21.06284
crag_51_patch.tiff,patch_0,13.459664,23.862759,16.95915,18.270658,17.086588,18.974691
crag_51_patch.tiff,patch_1,14.902101,21.735651,16.338135,19.844841,17.238104,18.870281
crag_51_patch.tiff,patch_2,17.02203,20.933613,16.581764,21.072458,19.453232,16.746237
crag_51_patch.tiff,patch_3,15.023869,21.757101,16.32933,19.43272,18.665796,19.194115
crag_51_patch.tiff,patch_4,15.957715,23.477423,18.342972,19.15326,18.765757,21.873877
crag_51_patch.tiff,patch_5,17.126453,22.303719,18.247528,19.961079,18.286486,19.461515
crag_51_patch.tiff,patch_6,15.668139,21.953537,16.638409,20.373344,20.963936,16.671669
crag_51_patch.tiff,patch_7,15.493529,21.969048,16.68486,20.456905,20.517412,16.286615
crag_51_patch.tiff,patch_8,19.424097,22.856598,19.261152,22.203714,19.56586,19.467894
crag_51_patch.tiff,patch_9,18.289436,21.334099,17.18645,21.112432,18.62603,19.090086
crag_51_patch.tiff,patch_10,16.748793,24.495382,18.072248,21.659689,19.597897,21.366287
crag_51_patch.tiff,patch_11,18.866282,24.064379,18.977776,21.38791,19.360334,21.79447
crag_51_patch.tiff,patch_12,15.203368,22.73194,15.633271,20.382591,19.394434,19.205368
crag_51_patch.tiff,patch_13,15.340645,24.881317,17.741718,19.843462,18.946865,21.468739
crag_51_patch.tiff,patch_14,15.576551,22.422817,17.058756,19.475117,19.11895,19.730385
crag_51_patch.tiff,patch_15,15.169626,21.784441,17.287617,18.925823,18.008814,19.656784
crag_51_patch.tiff,patch_16,17.121267,23.03377,18.397957,21.448374,20.913126,18.31934
crag_51_patch.tiff,patch_17,13.842663,22.32423,16.073738,18.38504,18.39445,19.98068
crag_51_patch.tiff,patch_18,15.550781,21.846992,17.224201,19.45407,18.876799,17.433737
crag_51_patch.tiff,patch_19,14.381525,23.80346,16.70434,19.645096,19.18475,20.624842
crag_51_patch.tiff,patch_20,14.594556,22.820118,16.135738,18.731352,18.335638,20.335018
crag_51_patch.tiff,patch_21,15.668483,23.582977,17.044495,20.1837,19.075684,21.385033
crag_51_patch.tiff,patch_22,15.092675,23.509907,16.955791,19.85586,19.455088,18.487429
crag_51_patch.tiff,patch_23,16.699705,23.746172,18.979418,19.66806,17.978178,20.097101
crag_51_patch.tiff,patch_24,15.345626,22.646769,16.849447,20.061892,20.281578,17.900362
crag_51_patch.tiff,patch_25,13.780157,23.616457,17.490284,18.97009,18.480558,20.509228
crag_51_patch.tiff,patch_26,14.890555,23.480288,16.992329,19.507607,18.198204,19.417007
crag_51_patch.tiff,patch_27,15.864096,24.314682,17.2557,20.65154,19.927185,19.051498
crag_51_patch.tiff,patch_28,13.648424,22.302416,15.642034,17.624292,18.966064,17.514772
crag_51_patch.tiff,patch_29,16.019768,22.097166,16.823473,19.174986,19.204962,18.054474
crag_51_patch.tiff,patch_30,14.527498,21.403961,16.53535,20.814844,19.300083,16.02792
crag_51_patch.tiff,patch_31,13.578784,22.484898,16.573318,18.077858,17.970634,16.915834
crag_51_patch.tiff,patch_32,15.090294,23.249876,16.992817,19.933804,20.199589,18.987719
crag_51_patch.tiff,patch_33,16.696493,22.6501,17.021284,20.897804,20.573332,18.402908
crag_51_patch.tiff,patch_34,15.6798525,22.504889,16.565935,18.997131,18.912365,18.06552
crag_51_patch.tiff,patch_35,16.42129,23.001749,17.966557,20.180069,19.92553,19.171576
crag_52_patch.tiff,patch_0,20.80304,23.70727,21.532694,23.07076,21.10386,22.364592
crag_52_patch.tiff,patch_1,20.086824,23.711412,21.926851,20.944368,20.181519,22.841234
crag_52_patch.tiff,patch_2,17.60171,23.087626,20.71075,20.593763,17.97026,23.144495
crag_52_patch.tiff,patch_3,20.295332,24.993496,22.433708,21.453564,21.67653,23.149519
crag_52_patch.tiff,patch_4,21.435692,23.991919,22.097292,22.195951,22.673935,21.41971
crag_52_patch.tiff,patch_5,22.367123,21.80404,22.496977,21.902443,21.072218,21.187605
crag_52_patch.tiff,patch_6,20.30774,23.632278,21.878223,21.869596,20.29669,21.635548
crag_52_patch.tiff,patch_7,20.191341,22.155363,21.57203,20.851154,18.750034,22.258596
crag_52_patch.tiff,patch_8,20.422138,23.774387,22.019377,22.516397,19.631319,23.50472
crag_52_patch.tiff,patch_9,20.91646,22.901266,21.338259,21.002884,19.681843,23.764074
crag_52_patch.tiff,patch_10,20.320633,24.803518,22.75652,22.402859,23.08712,23.95422
crag_52_patch.tiff,patch_11,20.298971,23.69991,21.451708,22.259224,21.126171,24.211567
crag_52_patch.tiff,patch_12,22.33922,23.538826,23.05166,23.362919,22.805727,23.55183
crag_52_patch.tiff,patch_13,18.64676,24.175438,20.505047,21.840284,19.049236,24.312998
crag_52_patch.tiff,patch_14,20.3906,23.707733,21.57891,21.969732,19.797592,24.440296
crag_52_patch.tiff,patch_15,16.598902,23.892649,18.62009,19.260529,16.940714,21.480316
crag_52_patch.tiff,patch_16,16.198093,23.182835,18.691248,20.554789,19.675425,19.167156
crag_52_patch.tiff,patch_17,15.534503,24.541718,18.01914,20.551434,17.688072,22.013103
crag_52_patch.tiff,patch_18,18.33802,25.659834,19.972164,21.394175,21.367033,22.674301
crag_52_patch.tiff,patch_19,18.307919,26.05816,19.806726,20.575756,19.773294,23.289822
crag_52_patch.tiff,patch_20,15.673905,24.323456,18.52518,19.862276,17.320871,22.849014
crag_52_patch.tiff,patch_21,14.007565,24.237034,17.539663,19.782494,16.58569,21.987997
crag_52_patch.tiff,patch_22,18.700342,24.865921,20.080938,21.524607,20.181463,19.564816
crag_52_patch.tiff,patch_23,16.474422,24.10319,19.413393,20.698948,20.688047,18.413921
crag_52_patch.tiff,patch_24,16.5438,25.203562,19.9811,20.814333,19.348906,21.114267
crag_52_patch.tiff,patch_25,18.002396,24.75595,19.077421,21.243057,20.615705,19.456991
crag_52_patch.tiff,patch_26,18.672945,25.465834,19.427147,22.785137,22.510553,19.428059
crag_52_patch.tiff,patch_27,16.721117,25.122192,19.887833,21.187311,20.196316,18.881649
crag_52_patch.tiff,patch_28,17.001919,24.943811,19.248442,20.107758,20.279207,18.71722
crag_52_patch.tiff,patch_29,18.96279,23.87973,21.012075,20.227661,18.385344,22.387728
crag_52_patch.tiff,patch_30,16.497719,24.406301,19.537941,18.458378,18.891708,20.924362
crag_52_patch.tiff,patch_31,16.127165,25.094065,19.907324,18.075228,18.138988,20.445753
crag_52_patch.tiff,patch_32,17.70869,24.826567,20.445066,20.478485,19.47895,20.169136
crag_52_patch.tiff,patch_33,17.21193,24.925032,19.21109,20.797438,19.754728,18.892944
crag_53_patch.tiff,patch_0,14.3872,23.392372,18.730251,17.27776,15.890645,17.281784
crag_53_patch.tiff,patch_1,13.56956,22.220148,18.099554,16.183794,15.340334,16.680927
crag_53_patch.tiff,patch_2,16.004847,24.38757,18.818596,20.496866,18.529478,17.159426
crag_53_patch.tiff,patch_3,16.231848,25.638493,19.973358,21.671148,18.972803,22.560661
crag_53_patch.tiff,patch_4,16.024357,24.833357,18.794958,22.046124,19.349117,20.362108
crag_53_patch.tiff,patch_5,14.738976,23.069183,19.479471,17.917654,16.858128,18.138304
crag_53_patch.tiff,patch_6,15.575877,23.530693,19.319357,19.667198,18.046345,16.813154
crag_53_patch.tiff,patch_7,14.367181,22.343502,18.458025,17.975403,17.149094,15.066812
crag_53_patch.tiff,patch_8,15.301973,21.750267,18.233309,20.176914,19.107788,14.934596
crag_53_patch.tiff,patch_9,16.97902,23.659744,19.518095,22.660988,19.225132,19.648775
crag_53_patch.tiff,patch_10,15.269547,24.568113,18.585764,20.7348,18.098114,21.597857
crag_53_patch.tiff,patch_11,15.527235,23.457159,19.55479,18.934216,16.395075,18.50619
crag_53_patch.tiff,patch_12,15.979312,23.723253,19.530779,20.209385,18.456049,18.368168
crag_53_patch.tiff,patch_13,16.60253,24.394945,20.77224,18.720684,18.709112,19.452368
crag_53_patch.tiff,patch_14,15.921936,22.565727,18.71843,19.55982,18.463825,16.003525
crag_53_patch.tiff,patch_15,15.57133,23.411446,19.309807,21.027678,19.695068,17.557096
crag_53_patch.tiff,patch_16,17.22584,25.475262,19.672632,23.1712,20.42832,20.320871
crag_53_patch.tiff,patch_17,15.28615,24.075201,18.33796,21.49302,17.625648,18.535482
crag_53_patch.tiff,patch_18,14.841513,23.043295,19.907028,18.322496,16.765005,18.07934
crag_53_patch.tiff,patch_19,15.864612,23.057226,21.190048,18.892595,18.43866,18.147474
crag_53_patch.tiff,patch_20,15.551813,22.586737,19.038115,20.053268,18.53203,17.41917
crag_53_patch.tiff,patch_21,16.366323,23.131327,19.700829,20.976778,20.587029,16.156885
crag_53_patch.tiff,patch_22,17.078012,23.896284,18.889587,21.31339,20.711155,17.737017
crag_53_patch.tiff,patch_23,16.670988,24.760498,19.844223,22.83931,20.092138,21.553005
crag_53_patch.tiff,patch_24,15.867667,23.199251,20.701105,19.26535,18.148525,16.477293
crag_53_patch.tiff,patch_25,15.050932,22.790047,20.828527,19.378717,18.465824,16.223038
crag_53_patch.tiff,patch_26,14.993991,22.894447,18.769596,18.237087,18.067293,15.464314
crag_53_patch.tiff,patch_27,13.520786,22.112211,18.449715,17.175524,16.761307,16.049377
crag_53_patch.tiff,patch_28,15.595375,23.346252,18.080885,18.989574,18.935955,17.161976
crag_53_patch.tiff,patch_29,16.12439,24.539276,20.583733,22.575562,20.780437,18.742418
crag_53_patch.tiff,patch_30,17.485296,25.08105,18.839039,20.808651,19.874872,21.548986
crag_53_patch.tiff,patch_31,20.097612,23.403282,20.401001,22.758537,21.55862,17.928
crag_53_patch.tiff,patch_32,16.673874,23.494688,19.228731,21.680477,19.771997,16.954762
crag_53_patch.tiff,patch_33,16.513685,24.40011,20.044569,20.227316,18.52742,18.200186
crag_53_patch.tiff,patch_34,15.962679,24.513762,19.185493,20.24723,19.646965,18.169592
crag_53_patch.tiff,patch_35,15.463494,22.659658,17.621964,22.28254,20.34445,16.218344
crag_57_patch.tiff,patch_0,16.531702,25.351522,19.890882,21.540949,19.215626,19.940353
crag_57_patch.tiff,patch_1,16.998983,24.969221,20.63497,18.115252,20.163435,19.93255
crag_57_patch.tiff,patch_2,17.285269,23.52126,21.527863,19.482647,20.274527,18.4787
crag_57_patch.tiff,patch_3,15.809823,24.630568,21.3939,18.0725,18.70468,20.547005
crag_57_patch.tiff,patch_4,15.131566,23.577595,19.916132,17.371815,16.948954,18.240211
crag_57_patch.tiff,patch_5,15.576557,24.671402,20.080252,17.5232,17.931385,20.24477
crag_57_patch.tiff,patch_6,14.678282,24.873257,19.122503,18.206488,17.780077,19.80389
crag_57_patch.tiff,patch_7,16.415464,24.391037,19.467031,19.887495,19.817444,19.323322
crag_57_patch.tiff,patch_8,17.622812,24.31834,21.271252,19.661366,18.96601,17.447502
crag_57_patch.tiff,patch_9,14.281806,23.49072,19.364393,16.954508,16.792679,19.411139
crag_57_patch.tiff,patch_10,17.326782,24.726856,21.229076,20.320713,18.521442,19.33492
crag_57_patch.tiff,patch_11,14.744657,22.67348,20.336935,17.839558,17.118748,19.262106
crag_57_patch.tiff,patch_12,15.708138,25.352465,18.96687,19.95084,19.28452,19.882414
crag_57_patch.tiff,patch_13,15.483682,23.48606,18.673853,18.22508,17.433563,18.167812
crag_57_patch.tiff,patch_14,16.980732,24.523079,21.939302,20.214575,18.430307,19.256664
crag_57_patch.tiff,patch_15,15.384568,23.807322,19.565483,18.218063,17.46051,18.40737
crag_57_patch.tiff,patch_16,15.073744,24.057962,19.42494,17.728699,16.704147,17.71707
crag_57_patch.tiff,patch_17,14.271666,23.80657,19.446466,17.199724,16.698643,19.052877
crag_57_patch.tiff,patch_18,13.097919,22.786913,17.123556,16.011469,15.595638,17.01001
crag_57_patch.tiff,patch_19,15.556955,23.595951,19.270975,18.873352,19.147017,15.288922
crag_57_patch.tiff,patch_20,16.088255,25.2762,22.05144,20.396778,19.226784,19.85021
crag_57_patch.tiff,patch_21,14.849555,23.198309,18.690395,16.5891,17.400618,16.638397
crag_57_patch.tiff,patch_22,13.04678,22.752092,18.567974,16.346037,15.289076,17.551222
crag_57_patch.tiff,patch_23,15.040054,23.890352,20.162733,17.663574,16.03961,17.634691
crag_57_patch.tiff,patch_24,15.439854,23.554502,18.432571,18.222734,17.807047,18.065947
crag_57_patch.tiff,patch_25,14.223909,23.24331,19.477262,16.984653,16.348278,18.03327
crag_57_patch.tiff,patch_26,14.255304,24.015636,18.836458,18.159763,17.591322,18.270557
crag_57_patch.tiff,patch_27,13.904423,24.55117,19.834028,18.742258,18.490545,20.669685
crag_57_patch.tiff,patch_28,16.399563,24.474173,18.991314,19.190681,18.405535,19.332472
crag_57_patch.tiff,patch_29,15.821508,23.243645,21.523825,20.33546,18.088238,16.499777
crag_57_patch.tiff,patch_30,15.822305,23.703564,20.773308,18.90711,17.880302,18.350174
crag_57_patch.tiff,patch_31,13.562561,23.028746,18.869778,16.98017,17.612122,17.189905
crag_57_patch.tiff,patch_32,17.387136,23.799862,19.437372,19.846767,19.078243,16.049988
crag_57_patch.tiff,patch_33,17.036873,25.368969,22.364758,20.184507,19.812584,19.722183
crag_57_patch.tiff,patch_34,12.914369,22.86622,18.280418,15.784516,14.829547,17.863293
crag_57_patch.tiff,patch_35,14.520454,23.090929,19.250725,19.238144,17.103584,17.146973
crag_61_patch.tiff,patch_0,17.412447,23.545591,18.864378,20.775835,19.157995,19.69641
crag_61_patch.tiff,patch_1,15.577187,22.982159,17.162947,19.29775,18.259716,18.406742
crag_61_patch.tiff,patch_2,14.986675,22.57399,17.685686,19.76869,17.797781,18.00238
crag_61_patch.tiff,patch_3,18.352333,23.850845,19.012089,21.357777,19.12062,20.57442
crag_61_patch.tiff,patch_4,17.025959,23.58417,18.266394,19.676804,18.756636,19.168772
crag_61_patch.tiff,patch_5,18.34795,23.690063,19.286364,21.758093,19.69539,19.537514
crag_61_patch.tiff,patch_6,14.288203,21.633774,16.640047,18.586292,17.514803,16.399168
crag_61_patch.tiff,patch_7,15.20277,23.771841,17.122871,19.122454,17.912325,19.02591
crag_61_patch.tiff,patch_8,16.191778,22.45722,17.857037,20.141823,18.779852,17.378788
crag_61_patch.tiff,patch_9,19.717978,23.35012,18.929604,21.847427,20.0817,16.972757
crag_61_patch.tiff,patch_10,18.559195,22.503922,18.489798,19.705805,19.747389,16.682465
crag_61_patch.tiff,patch_11,15.77747,22.599943,17.4204,18.93235,17.922287,17.545334
crag_61_patch.tiff,patch_12,15.9405575,22.76628,18.62012,19.874992,17.823093,18.138407
crag_61_patch.tiff,patch_13,12.550053,21.921366,15.719759,18.380995,16.876936,17.4616
crag_61_patch.tiff,patch_14,15.656954,23.23364,18.227062,19.547503,19.366617,18.800652
crag_61_patch.tiff,patch_15,15.540879,22.36777,17.2979,17.383684,17.762133,16.929342
crag_61_patch.tiff,patch_16,16.363865,22.136698,17.81545,18.938766,17.2929,18.589615
crag_61_patch.tiff,patch_17,16.367977,23.960348,18.42442,20.15364,18.852642,18.975054
crag_61_patch.tiff,patch_18,15.803679,22.538042,17.337631,19.36597,17.603817,17.253193
crag_61_patch.tiff,patch_19,19.799246,24.274515,20.366602,21.83883,21.653452,21.253212
crag_61_patch.tiff,patch_20,17.109867,23.112398,18.709377,20.712095,19.653614,18.52001
crag_61_patch.tiff,patch_21,14.657833,23.558664,18.013796,17.713066,17.27933,18.33887
crag_61_patch.tiff,patch_22,16.235853,21.626432,18.42632,19.765135,18.788004,18.05675
crag_61_patch.tiff,patch_23,15.399016,23.66888,17.685755,19.056551,18.228926,18.71384
crag_61_patch.tiff,patch_24,17.909298,24.191202,19.075306,21.859655,19.573679,21.220003
crag_61_patch.tiff,patch_25,15.360053,22.425041,17.342737,18.426247,18.389221,18.085606
crag_61_patch.tiff,patch_26,15.359093,22.165806,16.989607,18.147783,18.068449,17.108477
crag_61_patch.tiff,patch_27,16.33183,22.825071,17.337278,19.266102,18.874678,17.750801
crag_61_patch.tiff,patch_28,15.259506,23.12293,16.444674,19.041397,18.164652,16.788507
crag_61_patch.tiff,patch_29,14.534055,22.891747,17.348913,16.826908,15.825289,17.768389
crag_61_patch.tiff,patch_30,17.43927,22.770815,17.445948,20.04342,18.40752,17.9124
crag_61_patch.tiff,patch_31,15.431259,21.915113,16.31463,19.924498,19.136194,17.46601
crag_61_patch.tiff,patch_32,15.906064,22.92628,18.366354,20.96506,18.638863,19.138464
crag_61_patch.tiff,patch_33,14.674395,22.337957,16.96798,18.547153,18.319128,17.026447
crag_61_patch.tiff,patch_34,15.134167,21.963625,16.985306,18.23956,17.90312,17.074192
crag_61_patch.tiff,patch_35,14.733572,23.855099,17.218237,17.952171,18.056704,19.776949
crag_62_patch.tiff,patch_0,15.014668,24.897621,19.755985,21.130898,18.227467,22.197916
