source_image,spot_id,Neutrophil,Epithelial,Lymphocyte,Plasma,Eosinophil,Connective tissue
crag_34_patch.tiff,patch_12,1.8212394,5.294214,-3.197084,7.824803,8.664755,0.8773425
crag_34_patch.tiff,patch_13,7.008901,0.0017829884,3.8517907,9.545802,14.536846,3.362356
crag_34_patch.tiff,patch_14,3.2847123,1.6982795,0.11496245,8.791409,9.30889,-1.8794386
crag_34_patch.tiff,patch_15,10.100605,3.4111238,1.157259,9.089905,17.688427,1.5533419
crag_3_patch.tiff,patch_0,8.708438,5.341984,-0.04110162,-1.5869485,3.7731588,2.213661
crag_3_patch.tiff,patch_1,10.414341,4.433079,1.2529957,0.3788504,4.646339,-2.717759
crag_3_patch.tiff,patch_2,10.753526,0.486084,-0.6356224,1.2135359,4.66128,-2.9299011
crag_3_patch.tiff,patch_3,7.9124217,3.47412,-1.1174276,-1.3952084,5.6856923,0.17991495
crag_3_patch.tiff,patch_4,5.647343,3.3099604,-4.7601852,-0.3617151,3.2750704,2.2573135
crag_3_patch.tiff,patch_5,7.717747,4.0611935,1.292933,-2.1953213,4.615381,0.58914185
crag_3_patch.tiff,patch_6,9.251037,1.1421123,-1.6019127,1.04052,5.635776,-2.270689
crag_3_patch.tiff,patch_7,9.116635,3.388767,3.1012654,2.6859071,4.7285438,2.952291
crag_3_patch.tiff,patch_8,7.280497,3.5623589,-0.5052968,0.7917325,2.0987988,4.478588
crag_3_patch.tiff,patch_9,3.580156,-0.05191154,-6.063107,-0.48366794,-4.143226,2.9731638
crag_3_patch.tiff,patch_10,3.8072965,2.882704,-3.7050948,-2.3043823,-0.56969047,2.4508297
crag_3_patch.tiff,patch_11,0.81206834,1.6916244,-7.2501707,-3.021249,-1.5638893,2.7017014
crag_3_patch.tiff,patch_12,4.6347075,6.8475695,-0.69016063,-0.48733488,0.3188966,2.765297
crag_3_patch.tiff,patch_13,2.1897538,-1.0518402,-6.032688,-0.3839462,-2.155235,-0.93155414
crag_3_patch.tiff,patch_14,4.7708035,2.9060698,-1.3291371,1.6272568,0.5029631,-0.81364554
crag_3_patch.tiff,patch_15,3.3058755,3.0606465,-4.0256124,-1.7299387,0.9941279,2.8095946
crag_3_patch.tiff,patch_16,-0.16087821,-0.47946364,-7.581898,-1.2983574,-3.6971889,-0.32308027
crag_3_patch.tiff,patch_17,2.4358358,3.5643349,-1.5355139,-1.2865584,-2.0438259,4.3577876
crag_3_patch.tiff,patch_18,8.568073,3.1035788,-0.017924974,0.05065637,2.9878874,0.5132633
crag_3_patch.tiff,patch_19,4.5132194,0.20275354,-4.8278556,-4.7109375,-0.763325,0.054000366
crag_3_patch.tiff,patch_20,5.9763255,5.425972,-2.045088,-5.7568235,0.42462876,-1.9061127
crag_3_patch.tiff,patch_21,5.3196373,1.7330854,-2.6982577,-1.3233618,3.8067153,2.1782005
crag_3_patch.tiff,patch_22,4.2937093,2.5525599,-4.9885907,-9.123808,-1.5222151,0.11522064
crag_3_patch.tiff,patch_23,1.9765913,0.741819,-7.0711913,-5.513197,-2.1786473,0.8150297
crag_3_patch.tiff,patch_24,4.8232503,3.5682654,-2.4937825,-3.3629737,-0.17369805,0.7115564
crag_3_patch.tiff,patch_25,4.6494236,-4.070662,2.6473281,-1.7515082,4.2987475,1.8343745
crag_3_patch.tiff,patch_26,3.014749,5.0877337,-2.1101108,-4.1643023,0.038323335,1.4289978
crag_3_patch.tiff,patch_27,4.820208,5.7856326,-3.0308475,-6.734857,0.82316303,-0.1209443
crag_3_patch.tiff,patch_28,4.2108192,1.7390225,0.47669506,-7.587556,2.150421,2.4408422
crag_3_patch.tiff,patch_29,0.05465272,2.206228,-7.3451686,-6.630508,-5.75159,2.2154057
crag_3_patch.tiff,patch_30,4.8204503,3.226161,0.90999454,-3.504472,0.937305,3.9743006
crag_3_patch.tiff,patch_31,3.8277092,1.4426435,-0.9942096,-6.2204485,-0.9044767,4.4333715
crag_3_patch.tiff,patch_32,4.753319,0.43847513,-5.0422907,1.135961,0.4744117,-0.10147742
crag_3_patch.tiff,patch_33,-1.3117664,1.7613794,-1.6868411,-5.5821357,-1.855261,7.707373
crag_3_patch.tiff,patch_34,-0.3957145,-0.49531168,-4.5784736,-5.3091693,-5.979176,1.373421
crag_3_patch.tiff,patch_35,0.6972606,0.405784,1.5009893,-3.0259297,-0.1669463,4.8400745
crag_41_patch.tiff,patch_0,4.7376504,5.6863036,-1.2034551,-0.19575289,0.6411152,4.810827
crag_41_patch.tiff,patch_1,7.158794,5.0166044,2.227539,1.0443166,3.086968,2.1737316
crag_41_patch.tiff,patch_2,7.09885,2.6710184,1.9037809,0.7078191,1.4932142,1.6736805
crag_41_patch.tiff,patch_3,5.570212,0.7889279,-2.692377,-0.92906934,0.658473,3.85779
crag_41_patch.tiff,patch_4,8.071885,3.2000735,1.7295742,0.6279013,1.5074168,2.6387205
crag_41_patch.tiff,patch_5,5.780506,2.6730468,-2.1754234,3.8302295,1.6285771,0.60337114
crag_41_patch.tiff,patch_6,1.1934966,4.957762,-2.014862,0.4354457,-0.17349368,13.206123
crag_41_patch.tiff,patch_7,4.0171366,1.3250759,-5.062596,-2.6427972,1.2341039,0.34864917
crag_41_patch.tiff,patch_8,8.8777,-0.75152314,1.0317378,2.3736317,2.8689055,-0.69734
crag_41_patch.tiff,patch_9,2.557667,-0.11312252,-0.75533694,2.107698,-2.0751119,0.24964221
crag_41_patch.tiff,patch_10,6.9925203,7.145976,-2.4891162,-3.688451,3.599494,5.596786
crag_41_patch.tiff,patch_11,2.9262006,2.8056414,-1.6904896,-5.091346,0.0432249,5.18511
crag_41_patch.tiff,patch_12,7.918153,4.6188645,0.12783523,4.2672005,3.772442,4.085252
crag_41_patch.tiff,patch_13,4.1843715,3.6094072,-3.083361,-3.2870095,1.1240023,2.2934213
crag_41_patch.tiff,patch_14,4.932057,5.5490785,-3.1055877,-4.3024836,0.66791487,1.1965525
crag_41_patch.tiff,patch_15,8.692059,1.5097448,0.21492012,4.2424684,1.8593371,-0.24917316
crag_41_patch.tiff,patch_16,6.576245,2.332552,1.8289448,5.1976633,3.1961257,0.40067768
crag_41_patch.tiff,patch_17,1.9621452,6.5570674,1.3366508,-3.1737475,-2.8550136,5.113472
crag_41_patch.tiff,patch_18,5.5961394,5.3277335,-1.4582893,0.3228819,0.34186965,0.65506786
crag_41_patch.tiff,patch_19,6.8845706,2.7583575,-0.1323595,3.5923157,1.9956553,0.80785304
crag_41_patch.tiff,patch_20,3.51465,1.1391702,-3.273526,-1.9633163,-1.0980297,0.67811114
crag_41_patch.tiff,patch_21,4.54232,4.30741,-2.6367614,-3.9375954,1.7747431,0.007103196
crag_41_patch.tiff,patch_22,8.668973,1.4192951,2.9352055,6.4137473,3.5366204,0.77244675
crag_41_patch.tiff,patch_23,8.001671,3.2311459,-0.81383795,3.384158,3.8740706,0.8384519
crag_41_patch.tiff,patch_24,4.669159,5.290401,-2.9985628,-2.8080697,1.7499429,3.6046674
crag_41_patch.tiff,patch_25,6.123624,3.9627626,-2.9354122,-0.9457146,1.5046371,2.268331
crag_41_patch.tiff,patch_26,8.539514,5.080123,0.075558335,4.6323957,0.75809073,3.0534186
crag_41_patch.tiff,patch_27,5.900339,1.7867761,-1.8294121,-3.460135,0.54415387,0.59049517
crag_41_patch.tiff,patch_28,4.249967,4.0638256,-2.1565456,-4.4241266,0.077314034,1.5518345
crag_41_patch.tiff,patch_29,8.018385,2.9511845,1.3998337,3.2635868,1.0149039,-0.035150103
crag_41_patch.tiff,patch_30,8.62668,4.0605183,2.2597096,3.2300127,5.2477922,1.2919347
crag_41_patch.tiff,patch_31,5.4299536,5.2004633,-2.5602586,-1.5967109,2.669177,4.2878876
crag_41_patch.tiff,patch_32,8.950255,2.6951363,1.246966,3.4939616,2.7179978,1.4806722
crag_41_patch.tiff,patch_33,1.6924713,2.3386216,-3.935802,-0.9135067,-1.0556992,0.24395832
crag_41_patch.tiff,patch_34,7.464466,2.6529214,-1.5744512,-1.7901303,2.171494,1.5281907
crag_41_patch.tiff,patch_35,3.6741045,1.484939,-1.3597395,-3.2751276,2.2902982,7.433736
crag_45_patch.tiff,patch_0,4.9358897,3.1554492,-1.911283,-4.699793,-0.047168877,3.4855387
crag_45_patch.tiff,patch_1,-1.3881578,3.3254163,-5.651034,-1.0049798,-4.8957086,4.1621847
crag_45_patch.tiff,patch_2,-1.3523955,1.0292794,-3.9057784,-3.4328911,-3.1475236,13.006795
crag_45_patch.tiff,patch_3,2.983119,2.7477996,-2.3573492,-1.301656,-1.2842458,14.115472
crag_45_patch.tiff,patch_4,7.659469,-0.99093413,1.670132,3.3538303,2.7208838,-4.5967607
crag_45_patch.tiff,patch_5,1.2084638,-3.799047,-9.358712,-1.5385872,0.09514843,12.699643
crag_45_patch.tiff,patch_6,5.059722,4.124832,-3.1972654,2.9987984,2.888542,-2.8800933
crag_45_patch.tiff,patch_7,-0.64191216,1.8893157,-3.862859,-3.1478167,-2.9523232,5.6223063
crag_45_patch.tiff,patch_8,0.61999905,1.7302648,-4.4886136,-2.491793,-3.3959522,0.21487398
crag_45_patch.tiff,patch_9,0.5929885,-0.021959998,-7.952595,-3.7326617,-2.4693108,14.171164
crag_45_patch.tiff,patch_10,-1.9744445,-0.4840059,-11.492052,-5.0117297,-4.608817,17.275494
crag_45_patch.tiff,patch_11,-0.515385,0.11081764,-6.8402314,-6.239342,0.17868812,19.472683
crag_45_patch.tiff,patch_12,5.147968,3.1680608,-2.855916,-1.1708498,-0.06680135,2.3123424
crag_45_patch.tiff,patch_13,-3.6877003,-1.0863545,-10.36641,-4.515583,-4.4211764,10.8986845
crag_45_patch.tiff,patch_14,-0.4695053,3.28346,-6.057548,0.13507064,-4.470168,0.6853215
crag_45_patch.tiff,patch_15,-0.7529516,1.3273774,-2.403022,-3.5167482,-3.5931685,2.539781
crag_45_patch.tiff,patch_16,-2.864171,1.5952113,-11.169563,-6.7926598,-4.694436,13.719318
crag_45_patch.tiff,patch_17,-2.3173895,-2.336222,-9.456971,-3.8685853,-2.912716,12.905639
crag_45_patch.tiff,patch_18,-3.280027,2.5566702,-4.903174,2.1417542,-7.893397,3.3558264
crag_45_patch.tiff,patch_19,-0.3984426,1.137911,-3.7665691,-4.8655076,-4.955928,3.8067071
crag_45_patch.tiff,patch_20,-1.5388564,1.9476916,-5.513997,-0.011958056,-5.2075763,0.64920443
crag_45_patch.tiff,patch_21,0.116323516,0.5220897,-4.7084885,-3.0001197,-1.1346134,3.8087256
crag_45_patch.tiff,patch_22,-1.5350821,0.5982854,-2.0159461,-1.09391,-1.4365852,3.163514
crag_45_patch.tiff,patch_23,1.1061498,-1.0935975,-9.423147,-4.3573284,-0.38566855,18.644835
crag_45_patch.tiff,patch_24,0.9589422,3.8713331,-1.7623365,-2.329786,-3.4490063,-1.3214269
crag_45_patch.tiff,patch_25,0.85805416,3.8022847,-7.343533,-1.4438334,-2.8847556,-0.30810803
crag_45_patch.tiff,patch_26,-2.0761185,0.028083118,-5.4758873,-5.3364935,-4.2490025,3.4343102
crag_45_patch.tiff,patch_27,-3.5467842,-1.0099276,-7.998285,-4.4652042,-3.1206787,10.258667
crag_45_patch.tiff,patch_28,3.6341968,4.034687,-1.4119301,1.979668,-0.5336628,-0.6301336
crag_45_patch.tiff,patch_29,1.3776041,-0.87609965,-2.1949415,-0.9358982,-1.3260036,2.7178495
crag_45_patch.tiff,patch_30,1.0739384,1.0712775,-3.1643124,-5.7422013,-5.030297,-0.37777787
crag_45_patch.tiff,patch_31,2.9791987,1.5241055,-4.210507,1.9582083,0.05137411,2.2504363
crag_45_patch.tiff,patch_32,-0.687904,0.8060982,-6.8988585,-0.27792484,1.9688399,13.401143
crag_45_patch.tiff,patch_33,2.1871989,0.6000242,-5.3962426,-0.022961907,4.7672067,6.6312056
crag_45_patch.tiff,patch_34,1.3334303,3.1423934,-2.9989262,-4.410048,-3.45681,1.417739
crag_45_patch.tiff,patch_35,-0.6692279,4.435626,-2.564854,-2.021576,-2.2355607,6.8625484
crag_49_patch.tiff,patch_0,0.3480711,-2.5607412,5.8704133,0.39293915,5.016417,0.3502053
crag_49_patch.tiff,patch_1,-5.285307,-4.9868226,-11.799945,0.8353747,-3.0890863,7.4811425
crag_49_patch.tiff,patch_2,1.948301,-2.6790688,-4.050127,4.1968284,-1.4478607,13.802942
crag_49_patch.tiff,patch_3,5.573083,0.23105517,-0.060360897,2.7120767,6.0147595,17.159071
crag_49_patch.tiff,patch_4,9.456346,2.9821079,5.788043,11.494315,5.048554,15.104143
crag_49_patch.tiff,patch_5,4.82022,1.362198,3.6167717,7.7276683,-3.0022204,5.0236034
crag_49_patch.tiff,patch_6,5.6892233,4.105376,0.1666702,6.6200275,5.1842036,2.7969937
crag_49_patch.tiff,patch_7,-1.5482317,-2.6437123,0.6935096,-3.1934388,1.6407832,0.6030343
crag_49_patch.tiff,patch_8,-1.3123575,-3.4459164,-7.9897394,0.18263955,-1.5144148,16.205833
crag_49_patch.tiff,patch_9,7.069842,-1.6113297,3.745421,10.654093,5.812568,12.747567
crag_49_patch.tiff,patch_10,8.388105,-2.090011,-1.3383144,4.1329694,4.173351,15.421314
crag_49_patch.tiff,patch_11,10.046574,3.032933,6.109174,6.739734,2.0702753,5.740809
crag_49_patch.tiff,patch_12,4.840025,1.380345,0.44947436,3.6041234,2.9859138,0.3883065
crag_49_patch.tiff,patch_13,3.8413482,-0.6908938,1.2246835,4.728448,6.0420723,0.6358833
crag_49_patch.tiff,patch_14,-0.09092559,-2.0305667,-1.9778008,-1.4170514,4.9006734,3.9613535
crag_49_patch.tiff,patch_15,-3.7899532,-5.2112837,-3.9500537,1.4758663,-7.8069158,12.294841
crag_49_patch.tiff,patch_16,4.045146,0.3068476,2.6343617,8.10786,1.6187757,13.40839
crag_49_patch.tiff,patch_17,6.195986,1.1194812,3.58843,7.7450027,1.8752395,7.284524
crag_49_patch.tiff,patch_18,8.975222,-0.25057387,5.3657246,8.578642,8.317071,0.43374935
crag_49_patch.tiff,patch_19,5.118833,-0.4144208,1.9654423,6.384648,5.9891033,2.3186743
crag_49_patch.tiff,patch_20,0.2912283,-4.0912223,-0.776867,-0.30096695,0.2857056,8.149192
crag_49_patch.tiff,patch_21,-2.9771726,-2.486676,-1.1248367,3.078193,-2.858329,6.801806
crag_49_patch.tiff,patch_22,3.9550593,-1.9017488,-0.017434884,2.852163,2.809839,17.447517
crag_49_patch.tiff,patch_23,6.7173915,-4.081691,-5.149987,5.685844,6.5720787,16.502613
crag_49_patch.tiff,patch_24,8.3652725,0.53299785,4.164431,7.427088,7.80779,0.8352004
crag_49_patch.tiff,patch_25,6.9121046,-0.20893553,2.700599,9.274623,7.8271923,1.4529661
crag_49_patch.tiff,patch_26,-0.12696551,0.64002496,0.026116299,2.590472,3.484446,2.9698122
crag_49_patch.tiff,patch_27,0.28603783,-0.27230188,1.205123,1.4244502,0.14586389,5.604721
crag_49_patch.tiff,patch_28,7.4308906,-0.35262114,2.4582882,11.616181,5.389831,13.350737
crag_49_patch.tiff,patch_29,6.014945,-4.181798,1.8680888,5.5347714,7.9985676,14.57278
crag_49_patch.tiff,patch_30,6.6853843,2.0363605,1.3673788,8.242009,6.219944,3.1084926
crag_49_patch.tiff,patch_31,6.6274652,0.9572989,1.0937322,8.735509,7.0967493,2.905847
crag_49_patch.tiff,patch_32,6.9589844,4.0177283,3.2136197,6.196378,8.325566,1.3966639
crag_49_patch.tiff,patch_33,0.98509157,-4.7055993,2.540088,4.450031,2.3320942,3.7453325
crag_49_patch.tiff,patch_34,11.958347,0.72468376,2.275086,8.502069,6.7056856,12.251924
crag_49_patch.tiff,patch_35,4.5817966,-1.4333649,1.3470438,2.0928829,2.8306775,16.58998
crag_51_patch.tiff,patch_0,4.823627,4.5453215,-2.4035165,-2.3285205,-1.0113164,6.748165
crag_51_patch.tiff,patch_1,-0.3953457,1.1727765,-2.3722012,3.4090893,-4.5771008,2.4121177
crag_51_patch.tiff,patch_2,7.578296,-1.1185981,-0.5970308,3.298111,-0.7300011,-4.6768966
crag_51_patch.tiff,patch_3,5.5132966,-1.3829402,-4.32301,-2.5771022,-2.155833,3.9271474
crag_51_patch.tiff,patch_4,8.9433775,-1.2996576,-7.091382,-1.4405369,1.6272409,5.9004145
crag_51_patch.tiff,patch_5,1.4716196,-4.6178083,-6.824865,0.2562474,-3.3404715,4.9625998
crag_51_patch.tiff,patch_6,6.684894,4.936296,-0.54382807,5.1951447,-1.4501418,2.0942326
crag_51_patch.tiff,patch_7,0.8646615,3.4796326,-3.5753691,0.15612264,-2.5536923,2.6992908
crag_51_patch.tiff,patch_8,5.630166,-2.5482953,-1.627306,2.792494,-0.28767833,-3.298009
crag_51_patch.tiff,patch_9,6.2957354,-5.250333,-5.062671,0.9925929,-0.18502603,-0.0285619
crag_51_patch.tiff,patch_10,1.9228272,1.0571824,-8.000005,-3.1616373,-3.7213163,10.035372
crag_51_patch.tiff,patch_11,6.128905,-2.1101565,-6.383568,-3.361049,2.0268931,5.661983
crag_51_patch.tiff,patch_12,-1.2773712,3.2601168,-5.21537,-2.6961963,-4.7392,9.569316
crag_51_patch.tiff,patch_13,-3.0913076,8.628383,-7.141261,-0.7734516,-5.807023,16.349693
crag_51_patch.tiff,patch_14,-2.031986,4.858815,-5.8316407,-1.1930053,-7.4945073,8.604968
crag_51_patch.tiff,patch_15,-3.9853675,2.6884027,-5.8508644,0.5878968,-8.822089,8.863784
crag_51_patch.tiff,patch_16,0.2139425,-2.0840795,-6.0204406,1.307443,-1.3098607,-4.7565346
crag_51_patch.tiff,patch_17,2.0749447,1.52654,-2.91627,0.55598783,-0.7824613,6.5291743
crag_51_patch.tiff,patch_18,3.4417999,4.9616804,-4.160443,-4.6013627,-3.2324889,-0.45501933
crag_51_patch.tiff,patch_19,0.40339988,2.293096,-2.3133652,-2.8894837,-0.71587217,8.397453
crag_51_patch.tiff,patch_20,4.3759604,4.221527,-2.4792256,4.1098995,-1.1534442,6.9516015
crag_51_patch.tiff,patch_21,-1.4842902,5.088781,-4.731667,-2.157314,-7.339108,13.337692
crag_51_patch.tiff,patch_22,-2.4672623,5.7674623,-2.834391,-0.19501145,-5.749053,5.8605313
crag_51_patch.tiff,patch_23,1.0264843,1.2722211,-0.7240796,0.5709973,-1.2504053,1.8453189
crag_51_patch.tiff,patch_24,3.0525734,-0.09575964,-4.7673583,-1.7952256,-1.3177867,-2.3812838
crag_51_patch.tiff,patch_25,1.1890762,1.7869374,-3.550137,-7.610427,-1.0842035,9.276349
crag_51_patch.tiff,patch_26,-0.239779,-0.24370743,-1.73874,0.68793255,-2.1486216,3.6392074
crag_51_patch.tiff,patch_27,-1.5069988,6.2046494,-0.029721582,-1.814214,-3.6912193,14.953883
crag_51_patch.tiff,patch_28,3.8641655,3.1692958,-0.9091289,0.5639017,1.6065998,3.5245106
crag_51_patch.tiff,patch_29,3.2892702,-0.81610847,-7.5268865,-1.0262183,-1.148475,-1.5840343
crag_51_patch.tiff,patch_30,1.276054,1.6069372,-4.858614,-0.716521,-0.25714839,1.1298407
crag_51_patch.tiff,patch_31,4.8438907,3.016049,-2.0880864,2.0247693,-1.6756241,-0.9229095
crag_51_patch.tiff,patch_32,3.2109299,2.7567348,-2.5257137,-0.7536124,-1.4380289,4.061827
crag_51_patch.tiff,patch_33,1.9313753,4.0641775,-1.499289,-0.15119255,-1.0482137,10.054425
crag_51_patch.tiff,patch_34,5.047095,2.2485142,-3.577216,-0.6289205,2.9453719,8.254579
crag_51_patch.tiff,patch_35,6.06406,3.6464067,-1.779757,1.1767361,2.9401786,1.2305454
crag_52_patch.tiff,patch_0,18.130291,7.090242,8.543485,13.369139,9.969417,4.6847534
crag_52_patch.tiff,patch_1,15.631765,4.286896,3.8038604,9.9788685,10.408107,6.0312448
crag_52_patch.tiff,patch_2,9.330994,7.069521,-2.6866386,6.563195,4.129795,14.916237
crag_52_patch.tiff,patch_3,16.234293,8.863297,3.4777672,9.933757,10.420574,4.839853
crag_52_patch.tiff,patch_4,18.932709,4.850353,11.247952,15.285519,12.287139,2.4321947
crag_52_patch.tiff,patch_5,24.409872,2.356144,2.186341,3.5041819,18.907791,3.9605827
crag_52_patch.tiff,patch_6,12.681298,2.9755988,-4.4200377,8.637185,12.092415,10.623571
crag_52_patch.tiff,patch_7,12.182539,5.676639,-9.128643,3.8194778,2.2791398,18.489897
crag_52_patch.tiff,patch_8,12.37817,10.886907,-5.103094,3.0950253,9.862201,13.637282
crag_52_patch.tiff,patch_9,12.959896,6.084584,-1.5993153,8.118936,9.115192,9.439579
crag_52_patch.tiff,patch_10,13.448593,7.0325933,5.0166764,13.172066,9.4840555,9.614734
crag_52_patch.tiff,patch_11,8.759808,6.9425664,-1.0550581,7.7705297,8.936116,18.637743
crag_52_patch.tiff,patch_12,9.57637,5.022722,-3.3984787,7.3290977,6.4419813,18.01067
crag_52_patch.tiff,patch_13,12.418354,5.6089234,0.29646674,8.710927,9.731253,17.48906
crag_52_patch.tiff,patch_14,8.292457,4.8871207,-5.6643243,5.7263827,2.6544282,26.711737
crag_52_patch.tiff,patch_15,-0.22582828,-1.7024089,-6.4688334,5.8333364,1.0261391,13.188787
crag_52_patch.tiff,patch_16,6.2844768,0.544407,3.2045064,5.5779853,13.20526,3.7496922
crag_52_patch.tiff,patch_17,5.249872,3.3170621,-9.764422,0.7273788,6.853814,5.052903
crag_52_patch.tiff,patch_18,8.129427,4.4187045,-4.9473834,2.0985482,8.069546,0.62201285
crag_52_patch.tiff,patch_19,7.4447975,5.281171,-7.0176067,-0.35199633,8.422985,6.39732
crag_52_patch.tiff,patch_20,6.1396894,3.9623997,-12.581275,-1.8567165,5.93469,11.138093
crag_52_patch.tiff,patch_21,5.684123,5.7043023,-11.993838,-2.5921981,5.3929024,9.447331
crag_52_patch.tiff,patch_22,5.63934,5.823936,-4.6609287,2.5919726,10.993118,3.1050265
crag_52_patch.tiff,patch_23,9.953368,0.70212805,-1.0941161,7.5932636,15.289165,7.169292
crag_52_patch.tiff,patch_24,7.503272,2.646958,1.7854344,2.566495,18.54198,5.2668524
crag_52_patch.tiff,patch_25,11.570232,-2.832737,6.482466,5.322915,18.42454,3.318287
crag_52_patch.tiff,patch_26,14.777156,-0.41176447,7.544116,4.591105,19.358988,-0.103102505
crag_52_patch.tiff,patch_27,10.27521,-4.6421,2.9229646,3.3339267,17.876633,1.6933869
crag_52_patch.tiff,patch_28,7.7906947,4.4203167,-3.740281,5.083758,11.307389,6.294886
crag_52_patch.tiff,patch_29,4.3763843,7.0348086,-4.7194123,-2.340966,7.929735,7.0547113
crag_52_patch.tiff,patch_30,6.337836,3.2458572,-5.5107994,3.360584,8.65549,3.3509161
crag_52_patch.tiff,patch_31,7.1737647,3.7024345,-5.561134,2.810293,11.171357,4.560002
crag_52_patch.tiff,patch_32,3.7878017,9.1051,-3.603158,5.6036415,9.132343,7.40366
crag_52_patch.tiff,patch_33,7.5083303,1.9158112,-4.5515585,5.409987,13.410964,3.9791873
crag_53_patch.tiff,patch_0,7.5826893,1.6480563,0.25158477,1.2659672,3.6050136,-0.18063012
crag_53_patch.tiff,patch_1,4.4534483,1.0738786,-3.5096207,-1.8988281,0.2779237,-0.7875027
crag_53_patch.tiff,patch_2,3.8633947,0.22479272,2.6180103,-3.9596186,0.49805155,1.652462
crag_53_patch.tiff,patch_3,0.96873045,2.9738078,-2.7863045,1.3961507,4.854564,9.489551
crag_53_patch.tiff,patch_4,4.732188,0.13547353,6.242095,3.776726,2.0732167,10.259106
crag_53_patch.tiff,patch_5,5.4030123,0.7137473,-2.7860184,-0.9648554,2.1342132,1.5968927
crag_53_patch.tiff,patch_6,7.482672,0.5684994,-3.7289438,-3.0710878,1.5805162,1.0578735
crag_53_patch.tiff,patch_7,2.805779,0.73443055,-3.7194192,1.9105359,-0.5243541,-1.359625
crag_53_patch.tiff,patch_8,6.625601,0.19196527,-1.2630094,2.9241164,1.327675,-2.2349842
crag_53_patch.tiff,patch_9,0.9571577,3.4010272,-4.4563475,-3.452217,1.2720386,5.36835
crag_53_patch.tiff,patch_10,0.18830869,-0.013803414,-2.9209955,-0.7055818,0.6032727,16.722845
crag_53_patch.tiff,patch_11,2.117004,2.039266,-1.1804641,-4.8350177,-1.9549026,2.5430496
crag_53_patch.tiff,patch_12,0.37995413,2.3589847,-4.809725,0.43690726,-4.7862444,8.264034
crag_53_patch.tiff,patch_13,5.9391594,2.0177913,0.8648186,-3.0291631,0.65030503,3.009161
crag_53_patch.tiff,patch_14,7.557195,-0.9836034,0.3292742,5.038628,1.5046815,2.028081
crag_53_patch.tiff,patch_15,3.6060817,1.5835601,0.29215822,2.0967762,0.060592063,-0.6292402
crag_53_patch.tiff,patch_16,0.6320308,-1.3887898,-5.022873,0.5155082,4.4683967,5.8579545
crag_53_patch.tiff,patch_17,0.427624,2.6116447,-1.6438785,-5.367032,2.3037634,6.4440618
crag_53_patch.tiff,patch_18,6.3259892,0.32178926,-2.9970632,-1.1598933,1.0257072,1.152745
crag_53_patch.tiff,patch_19,4.245272,3.1443443,-1.4803387,-0.85387653,-0.38253504,3.5617514
crag_53_patch.tiff,patch_20,5.590204,0.8182902,-2.6325722,-2.3118203,0.5181188,-1.7497523
crag_53_patch.tiff,patch_21,6.847573,2.004555,0.030324396,0.15806888,2.6727226,-0.62653464
crag_53_patch.tiff,patch_22,1.5889724,-0.930795,0.62941736,2.311224,5.9292054,4.5674176
crag_53_patch.tiff,patch_23,2.4498842,-1.9631685,1.2577071,3.1981454,5.158107,5.673439
crag_53_patch.tiff,patch_24,3.9270222,2.7446632,-3.1866329,-0.54002976,0.5894882,1.9297596
crag_53_patch.tiff,patch_25,2.9633305,2.8169591,-3.543055,5.0719624,-1.3223985,3.3996334
crag_53_patch.tiff,patch_26,3.4168952,3.1956255,0.7499071,6.2655077,-1.2168536,1.1304562
crag_53_patch.tiff,patch_27,-1.1418983,3.0585077,-1.6689264,2.9181023,-4.6582346,1.2568324
crag_53_patch.tiff,patch_28,7.342255,5.2255597,0.02600216,-0.09356604,1.4691406,-0.6999755
crag_53_patch.tiff,patch_29,3.000682,-1.4485046,0.81797695,4.082183,6.1374993,2.7912545
crag_53_patch.tiff,patch_30,3.6091893,1.1559774,-2.494757,7.5798798,8.155729,14.821657
crag_53_patch.tiff,patch_31,6.5276866,0.21684526,4.917054,2.3422663,6.346967,7.370016
crag_53_patch.tiff,patch_32,3.93481,-0.27852315,4.013532,3.073109,2.8442988,5.129131
crag_53_patch.tiff,patch_33,2.3503683,3.7846863,-1.9054754,2.559886,-1.6436222,3.2302623
crag_53_patch.tiff,patch_34,3.9215956,1.7282213,0.5771748,2.445145,1.3691676,3.1470215
crag_53_patch.tiff,patch_35,0.09520312,6.759339,-1.2073057,-1.952018,1.1170622,7.9519925
crag_57_patch.tiff,patch_0,2.4145892,4.464864,-2.0058622,-5.6062927,0.52385366,7.2099285
crag_57_patch.tiff,patch_1,4.9179387,-0.37043464,-0.9204008,3.945624,3.8994691,2.5136893
crag_57_patch.tiff,patch_2,3.0993445,2.5983093,-1.9597553,-0.5928448,3.5897741,2.086767
crag_57_patch.tiff,patch_3,2.7820144,5.1955085,0.3008453,1.2284329,2.1991649,3.9056146
crag_57_patch.tiff,patch_4,2.8308706,4.825167,0.5022112,-1.347678,1.7663108,4.118016
crag_57_patch.tiff,patch_5,1.7245734,5.0199065,-2.3309655,-2.1237094,1.5496697,4.377293
crag_57_patch.tiff,patch_6,3.9334068,2.449828,-2.5301423,-3.2044735,-0.13890854,0.71502066
crag_57_patch.tiff,patch_7,4.273864,5.167587,-3.4282942,-4.3108025,2.8759332,3.0172343
crag_57_patch.tiff,patch_8,3.6149359,-0.08705178,1.7172108,5.0575294,4.928672,1.4360102
