source_image,spot_id,Background,B cells,Macrophages/Monocytes,Adipocytes,Dendritic cells,T cells,Granulocytes,NK cells,Nerves,Plasma cells,Smooth muscle,Stroma,Tumor cells,Vasculature/Lymphatics,Other cells
reg002_A_cell.tiff,cell_293,9.804468,-3.9606652,10.738883,-7.89848,0.014243009,-5.5520625,10.892364,7.3475604,7.028821,6.488963,4.693405,-10.3838825,1.4094174,-1.1993577,5.196699
reg002_A_cell.tiff,cell_294,15.3083,-10.720255,2.7905211,-10.860046,-5.013343,-12.003855,7.3498855,2.7890348,9.884441,2.5127516,8.7668915,-5.061942,7.330507,-1.0340075,1.345698
reg002_A_cell.tiff,cell_295,12.433535,-14.007815,1.5072877,-3.2554195,-10.3584385,-12.9562235,0.59450066,0.93249434,4.471291,-2.0022593,11.003603,-6.8577113,4.070835,-3.3582666,5.5322437
reg002_A_cell.tiff,cell_296,10.026012,-12.137414,2.6306229,-3.9638221,-8.792503,-13.301891,2.2054722,-0.26495585,7.3598404,-0.3575255,11.6329775,-8.527181,3.0363805,-1.9191791,4.1404734
reg002_A_cell.tiff,cell_297,18.373001,-0.17658633,17.075113,-1.2010745,-1.6685672,-5.8792515,13.388636,5.8226976,11.592484,8.9966955,3.554954,-3.4485645,2.9218118,1.2314897,3.4867902
reg002_A_cell.tiff,cell_298,12.723686,-5.0940266,7.0372696,-10.412726,-4.167665,-6.329595,7.0843225,8.408933,5.6596284,-0.16616827,10.88027,-6.6130495,10.717855,3.9460788,-0.9814071
reg002_A_cell.tiff,cell_299,13.328338,-7.763748,5.500807,-8.8831215,-7.440979,-10.318456,4.4283605,3.5917788,8.01518,0.21923856,2.9231482,-7.477619,5.666096,-3.95556,1.1201665
reg002_A_cell.tiff,cell_300,9.287083,-8.011745,12.619511,-8.916262,-1.3242356,-11.056389,10.64718,4.610653,8.500072,4.4721236,10.550148,-8.148885,4.643188,4.162651,2.1552377
reg002_A_cell.tiff,cell_301,13.240896,-16.455719,0.12782937,-4.125406,-8.585453,-13.133843,-0.99489886,-0.5819408,-0.38659143,1.050019,16.725515,-8.870431,11.199975,-4.9462633,0.12843269
reg002_A_cell.tiff,cell_302,13.475705,-13.756399,6.9503956,-8.803097,-6.2775335,-11.567184,4.919979,-0.7146919,8.052404,5.6098914,13.991421,-5.7155786,9.772372,1.7497704,-1.6772846
reg002_A_cell.tiff,cell_303,10.62383,-9.697917,4.2589474,-9.097493,-2.6222374,-9.514029,3.6020377,1.8138446,8.185717,4.049702,15.153447,-10.903432,7.1035957,-1.1031318,3.6162388
reg002_A_cell.tiff,cell_304,16.059477,-8.804675,7.065847,-14.653386,-2.738383,-9.253207,9.670212,5.61791,9.132106,-0.07290894,12.236922,-5.456578,11.019619,5.232597,3.5336564
reg002_A_cell.tiff,cell_305,12.22874,-11.990201,3.61705,-7.9565654,-5.252993,-10.049356,1.4211278,0.46473512,4.825741,1.9139034,19.3974,-11.759924,7.819429,-2.3452945,3.625476
reg002_A_cell.tiff,cell_306,11.982955,-10.459239,5.6960206,-7.5860662,-5.3415666,-9.91712,4.4302073,0.24734898,7.9177804,5.7501426,13.3952675,-10.602468,7.1709723,-0.01444947,0.6834107
reg002_A_cell.tiff,cell_307,17.424984,-11.628197,3.2193089,-4.7265944,-6.637153,-10.4251,1.2315341,3.5177326,1.5980768,0.5408898,15.29312,-5.3503895,10.479866,-4.1317577,4.044689
reg002_A_cell.tiff,cell_308,19.877804,-10.275322,6.4848228,-5.2771792,-6.7650285,-9.278578,3.1437743,3.7243392,2.120698,0.22007953,14.296237,-4.2687454,12.757951,-1.3560709,2.7899542
reg002_A_cell.tiff,cell_309,17.806805,-8.394856,20.311014,4.0588636,-6.9285307,-8.0790825,5.973002,0.84452116,1.1112207,-2.7543314,-3.692459,-7.179094,5.5726757,0.35579845,3.4408104
reg002_A_cell.tiff,cell_310,13.565748,-2.8899455,13.860568,-13.518837,0.9408587,-5.3052635,13.210823,10.888904,9.132053,3.9839535,9.149155,-5.4966164,10.560907,6.424175,6.067206
reg002_A_cell.tiff,cell_311,16.339506,-8.191065,7.9369326,-12.382363,-3.9453146,-7.7030196,6.9410973,8.14759,0.7122705,1.7250863,6.888357,-2.4883492,16.428808,0.09180118,2.5655508
reg002_A_cell.tiff,cell_312,8.571305,-8.699403,-0.15376861,-10.01485,-3.1631272,-6.0790324,-1.8220389,2.2533917,7.0959506,-5.332627,12.811339,-9.583374,11.320481,-2.0367126,-4.248159
reg002_A_cell.tiff,cell_313,17.239431,-5.767601,14.058697,-0.99317265,-8.633485,-11.364739,8.012541,4.598069,4.174075,-2.6981053,-2.4169948,-8.15409,5.648372,-2.0199797,1.5486932
reg002_A_cell.tiff,cell_314,14.497829,-7.976415,12.224101,-8.995967,-1.9658788,-9.606811,11.976513,6.5312996,5.1641817,2.1645763,0.9593635,-7.394967,9.972261,0.9712098,5.854277
reg002_A_cell.tiff,cell_315,14.986033,-13.488297,6.0725694,-6.3164563,-10.497153,-11.1371765,4.199669,0.40684903,2.0378218,-4.098477,2.5036285,-9.798933,8.721056,-3.2344172,-0.8155977
reg002_A_cell.tiff,cell_316,12.815034,-10.355004,8.829809,-9.079266,-7.130372,-10.836504,9.769062,3.6708105,12.569528,2.9586704,7.473746,-5.4131856,6.4753594,7.5208526,-0.4771738
reg002_A_cell.tiff,cell_317,11.084081,-7.981956,4.1428523,-6.817232,-6.395933,-8.38374,3.6527913,2.3747096,7.4105005,-3.0050008,6.200749,-11.427868,8.230594,-2.7393584,-0.42499956
reg002_A_cell.tiff,cell_318,11.531421,-9.381101,8.434162,-9.73636,-7.1701937,-12.036427,10.309544,4.479046,10.502565,-1.2041692,4.662109,-10.876361,7.718514,3.0503564,0.92155105
reg002_A_cell.tiff,cell_319,12.492623,-11.031137,1.3716954,-11.28023,-6.8126388,-6.832057,4.7183895,-1.571359,5.0483255,-2.564028,13.727834,-12.761217,9.514954,-2.2954164,-0.077459164
reg002_A_cell.tiff,cell_320,9.669959,-8.513126,5.940861,-10.245277,-3.8413904,-10.476381,10.767904,4.6713414,15.961511,3.1551006,9.344671,-6.0595627,6.3251657,6.6427054,1.9746011
reg002_A_cell.tiff,cell_322,12.219281,-13.185939,4.915088,-11.372583,-5.85744,-13.463735,1.2137572,1.2953051,4.4285502,-5.2132173,2.8203409,-11.206827,8.6262245,-1.9572457,-2.0548859
reg002_A_cell.tiff,cell_323,6.7965755,-9.138183,-1.7557398,-14.387502,-3.099067,-4.079769,4.768334,3.1820428,9.042175,0.023062348,15.805659,-10.61518,12.360352,-0.8620012,1.3770556
reg002_A_cell.tiff,cell_326,7.7707095,-10.014783,0.8940663,-11.690997,-3.9315197,-11.561415,9.722124,1.5730696,16.101315,2.7332144,13.939728,-2.956355,6.9752345,5.8700743,7.311066
reg002_A_cell.tiff,cell_327,9.198113,-5.7190747,1.4224796,-12.241094,-1.7562287,-2.1819582,8.989856,2.5046155,9.034014,3.1803067,13.464597,-12.454368,7.830667,-3.087405,3.480652
reg002_A_cell.tiff,cell_328,12.762941,-10.611622,5.488651,-7.811281,-5.621339,-11.426201,7.33656,5.652206,11.11858,-0.9506433,5.509392,-4.052064,4.769789,0.80438113,4.3079886
reg002_A_cell.tiff,cell_329,9.761138,-7.2838745,2.2704003,-11.703667,-3.1290696,-7.858016,10.288022,7.0094695,14.026045,1.4568228,11.969164,-5.1298585,8.350285,3.6816432,7.730129
reg002_A_cell.tiff,cell_330,7.9088783,-9.129247,5.7552195,-13.836144,3.0451005,-11.701397,12.391978,7.9309406,7.692508,4.605849,12.458953,-7.921003,7.757794,0.9710089,1.8192166
reg002_A_cell.tiff,cell_331,12.669757,-7.7021155,6.1107483,-10.864928,-5.0804834,-10.591267,8.64183,5.833295,11.715554,-0.22559254,4.8448625,-9.572903,5.3950095,-1.9615408,5.322007
reg002_A_cell.tiff,cell_332,13.635134,-7.991783,3.474817,-9.994638,-3.25868,-11.0836935,7.354883,3.3341477,14.201562,2.586674,13.314953,-6.2887487,6.323343,-0.044618897,6.275096
reg002_A_cell.tiff,cell_333,12.792303,-12.694993,-0.58628273,-9.645389,-4.631755,-8.281507,3.9321227,-0.3466017,5.394589,3.4445927,13.994686,-10.753594,4.8178544,-2.9610124,-1.8648919
reg002_A_cell.tiff,cell_334,16.091524,-12.397564,1.7020837,-9.86736,-7.131534,-5.320682,1.5460523,-1.4887931,4.4440546,1.1755934,18.214527,-7.7117453,10.7007065,-2.3643317,-4.3947883
reg002_A_cell.tiff,cell_335,7.9551444,-6.5811167,5.177842,-7.530322,0.14545865,-4.6157904,6.5053844,5.980831,14.400822,-0.78767264,7.065976,-9.332794,6.8961535,-2.759176,5.6878014
reg002_A_cell.tiff,cell_336,16.42322,-11.787137,2.6038194,-7.883111,-7.7331724,-6.024873,3.5011928,2.1606586,8.7197695,0.808454,13.529839,-6.6513133,12.777511,-2.439184,3.1592577
reg002_A_cell.tiff,cell_337,12.711125,-14.122367,-0.4997157,-11.802139,-7.8762817,-10.312595,0.31471655,1.7671785,4.6069965,-1.3155677,15.012574,-8.611916,14.122963,-3.753265,4.039602
reg002_A_cell.tiff,cell_338,14.782037,-5.3252563,6.4444427,-5.0321474,-7.091497,-5.658908,5.4096985,4.0636,12.593254,0.52262104,6.4141974,-6.3635306,6.2521405,0.18056096,-0.9905033
reg002_A_cell.tiff,cell_339,16.516706,-12.127552,3.5137625,-8.696084,-6.6108217,-9.8816395,5.4439325,2.9281902,9.880594,2.84583,8.721806,-4.484417,8.132085,-4.048503,2.1311975
reg002_A_cell.tiff,cell_340,17.001678,-10.363059,2.1951125,-8.508297,-5.7822537,-9.906214,5.3265743,5.4640646,7.7936454,2.575616,10.2010565,-4.707055,9.410641,-3.956069,0.73833334
reg002_A_cell.tiff,cell_341,15.3128605,-5.597596,12.555088,-4.30579,-7.652914,-10.702224,9.560697,4.436424,4.6946864,1.888121,-1.3644537,-9.5562935,4.11209,0.7782985,-2.1014981
reg002_A_cell.tiff,cell_342,10.455542,-5.8041315,14.996818,-7.396244,-2.8228037,-9.580772,13.488515,5.954792,7.920702,8.670478,7.5733037,-11.001759,2.6759605,-0.1515643,2.170283
reg002_A_cell.tiff,cell_343,14.76401,-13.538705,2.3980064,-4.655259,-9.100031,-14.282467,3.1009982,1.5306507,8.525628,1.9889199,7.679528,-4.04341,4.3667173,-4.509913,1.3778324
reg002_A_cell.tiff,cell_344,16.191708,-11.135502,8.194252,-0.70158273,-10.700154,-3.8745947,8.635613,1.4123096,7.5929127,0.5232584,7.813559,-2.9471674,5.6153903,3.0735867,0.5624038
reg002_A_cell.tiff,cell_345,10.963712,-8.54627,8.513957,-8.398715,-4.7304697,-10.752712,5.5001855,4.348346,8.515005,-0.7257006,6.2116284,-9.732499,5.086972,-3.3122141,3.40929
reg002_A_cell.tiff,cell_346,14.794633,-15.267807,-3.1282408,-7.9436145,-7.3325677,-11.353303,-0.95331025,1.9106278,5.5788736,-1.2487931,10.906347,-4.747589,8.912148,-6.6081824,1.6075958
reg002_A_cell.tiff,cell_347,10.134946,-13.052888,1.0215894,-2.0295734,-8.406569,-14.633711,-0.35469812,-1.2969038,7.382338,-2.0141504,11.9386425,-7.931374,1.5549188,-1.5557696,3.9030108
reg002_A_cell.tiff,cell_348,14.518945,-10.281321,9.081572,-9.235337,-4.1588516,-10.494834,7.2824435,0.48232156,9.872177,4.6881256,13.765485,-5.680937,8.956205,4.311086,-1.1696132
reg002_A_cell.tiff,cell_349,12.477064,-10.757797,0.96446073,-8.631891,-5.760872,-8.903369,1.757775,3.6839118,7.8909955,0.5292364,11.874275,-8.481542,7.594796,-1.3171445,2.8364751
reg002_A_cell.tiff,cell_350,14.976788,-11.406501,2.0788157,-12.378645,-6.4194107,-10.290214,3.8794866,1.8990523,8.374119,0.9078193,11.074445,-5.129151,10.647965,-0.902526,0.23167221
reg002_A_cell.tiff,cell_351,11.916806,-11.067131,3.388052,-8.758494,-7.0133586,-8.387646,3.5741131,2.500411,6.927008,-0.32868668,12.242092,-11.884115,5.691369,-3.285493,5.3218083
reg002_A_cell.tiff,cell_352,16.417189,-14.771222,7.163716,-3.1755536,-11.777425,-9.686378,6.2570424,-2.2439692,7.2778106,-1.3816432,5.384628,-5.348841,7.263222,-0.57326627,0.82903
reg002_A_cell.tiff,cell_353,12.982789,-10.938318,2.8324294,-10.696637,-6.4425893,-9.686741,3.2084227,4.6876903,5.922634,-1.1900032,8.818899,-9.782192,8.236527,-2.23372,3.227856
reg002_A_cell.tiff,cell_354,11.721511,-13.57563,0.8952155,-15.043762,-6.654473,-11.804466,0.13826607,1.6518717,2.0200977,-4.483339,7.770416,-10.96643,11.793301,-6.6042037,3.4918811
reg002_A_cell.tiff,cell_355,10.143436,-5.9223886,10.196705,-6.7028255,1.0233684,-9.217715,10.075496,7.3340774,6.2253113,10.777664,8.42359,-5.55931,3.151316,-1.6711369,1.6281568
reg002_A_cell.tiff,cell_356,10.538929,-16.717243,-3.4966922,-5.350809,-10.111935,-14.628453,-0.69733214,-2.2718978,2.7035005,-2.7928264,17.61623,-6.217428,5.325944,-4.1827583,3.765487
reg002_A_cell.tiff,cell_357,8.772637,-6.5807414,11.05939,-6.395423,0.1468289,-9.238981,11.562485,6.8555007,7.6131954,10.214049,8.9264965,-6.0025864,1.8090279,-0.8089131,2.49977
reg002_A_cell.tiff,cell_358,12.732658,-14.454195,8.451508,-9.858903,-8.535638,-15.13659,7.362445,-0.80351084,8.842774,1.6880616,11.986257,-9.565801,6.1735673,0.6960093,1.1899028
reg002_A_cell.tiff,cell_359,10.285302,-18.169743,0.27745685,-5.3884974,-9.607949,-17.477808,1.4324301,-3.495658,1.679434,-0.7308773,14.6593,-8.051947,5.3515854,-2.945128,4.228324
reg002_A_cell.tiff,cell_360,16.641563,-12.455845,4.494665,-4.747282,-8.584605,-5.818572,7.0514193,1.9297955,8.993047,0.57622504,10.703149,-2.010727,8.7887,-1.4434325,5.86657
reg002_A_cell.tiff,cell_361,18.920135,-0.115765,19.987429,-5.136022,-5.2973194,-1.4421104,13.639457,6.8786097,8.299564,4.8241053,-0.23923658,-5.326659,7.666785,4.1809907,2.6225762
reg002_A_cell.tiff,cell_362,11.591803,-18.768396,1.0593066,-7.5840034,-8.387384,-16.007097,0.9850735,-3.2000737,1.5791506,-2.4150872,16.286446,-8.80701,7.5438747,-2.1631181,2.5183904
reg002_A_cell.tiff,cell_363,12.079325,-18.066692,-1.6510171,-4.9768276,-11.98275,-17.326544,-1.1506135,-4.0441813,3.7564464,-0.49650252,13.165553,-5.0543413,8.26424,-4.0424066,3.3326242
reg002_A_cell.tiff,cell_364,12.069528,-3.7458844,12.918471,-6.413813,0.371606,-6.7437215,11.314167,8.228433,6.022254,9.153524,5.147946,-4.503846,6.4017715,1.6392918,0.6367895
reg002_A_cell.tiff,cell_365,17.19558,0.70071507,18.039934,-5.4619975,-4.272542,-3.8336833,10.052219,10.226136,7.8437505,-1.7693644,2.073952,-5.803671,7.3338366,5.5383186,3.12952
reg002_A_cell.tiff,cell_366,16.00986,0.36642942,17.973257,-5.2114153,-3.2376714,-4.2365246,9.34054,10.907371,8.19129,-3.0926816,-0.7764186,-5.0770445,6.1525702,1.5047098,3.773419
reg002_A_cell.tiff,cell_367,14.941398,-10.865139,6.6946735,-10.328896,-7.36135,-12.449017,2.9691753,2.4912603,3.3987536,-0.33807516,6.5054126,-6.979377,9.936917,-0.88820195,-1.9978514
reg002_A_cell.tiff,cell_368,14.993447,-0.3133048,20.16052,-4.7943864,-2.4594576,-5.5219307,14.432891,8.995303,7.3166375,6.5082884,0.062806785,-7.1408978,5.761211,3.5269506,2.5380652
reg002_A_cell.tiff,cell_369,12.170319,-6.472076,16.546165,-5.5130286,-2.8167439,-8.178435,11.556366,5.904248,4.9245887,8.266128,3.2539387,-7.4452863,4.6089716,0.121928945,0.30984178
reg002_A_cell.tiff,cell_370,13.111016,-11.620284,5.2613835,-5.520851,-7.9596543,-7.0045843,8.457146,1.3472419,14.211202,3.1630485,12.116559,-0.703367,6.330562,3.712915,4.14625
reg002_A_cell.tiff,cell_371,12.285431,-10.384632,5.5763693,-5.6921473,-7.195533,-10.093847,5.8292003,2.6258817,5.741455,3.6333275,13.536541,-10.920466,6.668998,-1.2021561,4.039281
reg002_A_cell.tiff,cell_372,8.835898,-6.0934134,9.920442,-9.165129,0.55888027,-8.389859,11.475578,7.983679,6.2007794,7.8431053,10.367735,-6.993472,5.418401,1.7553797,3.8812032
reg002_A_cell.tiff,cell_373,16.260088,-0.9874939,18.75815,-3.9151278,-3.6193855,-4.9951596,9.865894,8.100141,8.887969,-3.191158,-0.99825335,-6.9476357,6.1435184,2.6454268,3.0053802
reg002_A_cell.tiff,cell_374,13.438843,-3.6290321,16.10334,-4.9377036,-1.9491234,-8.77915,11.464144,6.482523,6.3732285,9.142088,6.154625,-4.2542596,5.489246,3.2951202,0.13659331
reg002_A_cell.tiff,cell_375,17.10661,-7.0633817,10.52293,-11.501162,-2.9998996,-11.544639,7.042761,6.2121954,4.736703,0.7335844,3.6430802,-5.328918,7.45996,-1.4604341,2.1428344
reg002_A_cell.tiff,cell_376,14.647844,-3.9184659,16.5613,-0.7841335,-5.849495,-11.088163,4.109458,4.553457,1.1461308,-5.8856463,-4.5080347,-6.622683,5.827797,0.15695,-1.9032333
reg002_A_cell.tiff,cell_377,14.105352,-5.747566,14.077201,-1.3019483,-7.933964,-10.72013,12.64526,1.1902213,12.817422,0.72225946,-0.93265474,-4.0752635,1.5757161,2.693806,-0.9172241
reg002_A_cell.tiff,cell_378,14.421473,-6.65893,11.292841,-12.899523,-3.0431879,-7.950256,10.93844,7.236253,3.4421918,1.5485162,8.007906,-7.661547,10.492861,1.6129414,2.6952069
reg002_A_cell.tiff,cell_379,13.583572,-12.314751,6.339727,-7.7018566,-4.612945,-10.085216,9.0068245,1.0575455,10.739396,3.2444155,15.399967,-6.3619266,9.005039,0.9252077,3.4712589
reg002_A_cell.tiff,cell_380,14.224021,-10.2154665,3.5819075,-10.423784,-8.422093,-5.843622,4.1138706,5.168592,-0.223209,-3.2567077,12.519326,-6.8366528,16.235708,-2.408465,4.142826
reg002_A_cell.tiff,cell_381,13.909293,-9.976458,8.015897,-3.5540426,-7.338213,-10.122889,4.3542724,1.6269243,8.375758,4.9284277,12.058082,-8.866192,6.0740566,-0.34780765,2.6191647
reg002_A_cell.tiff,cell_382,11.402582,-1.4882163,15.1632595,-9.069232,0.1558497,-7.447626,12.603425,10.3397,5.0259786,5.0236006,6.836987,-5.593044,7.4145994,4.3677816,4.58655
reg002_A_cell.tiff,cell_383,16.156467,-1.2635472,14.993758,-4.5328774,-3.1679935,-5.3099923,5.788102,8.08578,0.60794353,0.011433776,0.18137531,-4.2920375,7.3162594,3.7996476,-1.4333075
reg002_A_cell.tiff,cell_384,11.260944,-11.640802,3.9718244,-5.4042,-8.915038,-12.291533,-0.017553011,-0.69371444,5.4968185,4.5890307,15.218822,-9.00253,5.8659835,-3.220386,0.75543207
reg002_A_cell.tiff,cell_385,14.230592,-2.2134259,16.96129,-9.963523,-2.4319572,-6.0433607,13.217212,8.806823,5.503132,3.4006538,5.8579006,-7.1564293,7.6763754,5.030135,3.010575
reg002_A_cell.tiff,cell_386,15.224526,-11.006215,3.6528492,-2.9940848,-7.6984444,-7.2997956,0.9220097,1.4084995,1.4267106,0.42500114,16.072338,-8.65422,11.364361,-0.6617213,-0.096473075
reg002_A_cell.tiff,cell_387,15.080185,-5.5294437,8.245764,-9.945207,-4.544147,-7.495341,11.605989,7.2622156,10.655772,1.08025,10.347501,-4.0319996,7.358229,6.2750907,0.79306626
reg002_A_cell.tiff,cell_388,12.394445,-6.587872,11.292311,-4.7492423,-3.5749624,-4.519954,10.009146,6.9333763,7.348621,-2.5531962,6.9142704,-3.8909757,9.635086,2.864312,8.667888
reg002_A_cell.tiff,cell_389,14.524698,-10.0937195,8.877745,-12.224383,-7.2918468,-10.630723,11.88495,5.1482415,8.611212,-2.7258627,9.895916,-5.7687554,8.460029,5.490225,2.7128806
reg002_A_cell.tiff,cell_390,13.413428,-4.9784245,13.98647,-8.807784,-3.5353253,-5.828736,9.400444,8.113478,5.616517,-4.1443176,1.3819708,-8.230229,10.513008,1.4380502,6.3349133
reg002_A_cell.tiff,cell_391,8.043199,-5.5877852,12.236884,-9.605862,-1.6207206,-9.567408,12.090075,10.923217,2.066018,2.8383121,4.090774,-8.552577,6.2759643,-1.1409669,3.8648963
reg002_A_cell.tiff,cell_392,16.296856,-12.08422,3.045451,-4.2970715,-8.661615,-8.140353,-0.14024334,0.3737186,0.99705917,2.5410824,15.605714,-7.077989,11.19258,-3.6978476,1.0282497
reg002_A_cell.tiff,cell_393,12.619658,-15.576499,-1.9339362,-5.1173882,-10.071964,-11.578836,-3.6164653,-1.7769724,-0.55191773,-0.73822194,19.110731,-9.979553,10.504874,-5.6603045,-0.5974788
reg002_A_cell.tiff,cell_394,10.278541,-7.150693,10.927028,-8.206904,-3.162215,-12.210151,10.748188,7.469708,5.086209,5.937375,5.052686,-5.6802745,6.4660277,1.943567,3.0494983
reg002_A_cell.tiff,cell_395,14.131085,-5.565384,13.777599,-10.984728,-5.675499,-8.697293,8.364611,5.7554727,-1.3662676,-3.5081584,0.42570287,-8.757082,9.902969,2.5936503,0.18589695
reg002_A_cell.tiff,cell_396,12.483578,-12.84607,2.1089916,-16.576141,-6.1373563,-9.99466,5.1726055,2.938725,5.603913,-1.2706465,18.686512,-8.814459,13.886994,0.49735576,4.982959
reg002_A_cell.tiff,cell_397,15.785598,-7.9948034,9.40285,-4.192215,-6.204304,-13.14741,1.5048561,4.1262,-3.084366,-0.6435351,0.45618075,-3.9339862,9.430033,0.171577,-3.7711174
reg002_A_cell.tiff,cell_398,17.43787,-3.466121,11.06914,-5.4499993,-7.2622676,-6.2114143,6.50862,7.7038183,3.5446742,0.085547395,5.066878,-5.6254344,7.2242694,2.2702677,1.1577265
reg002_A_cell.tiff,cell_399,14.454719,-16.289047,1.0576252,-3.5760748,-8.730016,-13.969209,-0.6538764,-1.5301841,2.484475,2.2884817,17.699295,-6.994263,8.347393,-6.6030316,1.592656
reg002_A_cell.tiff,cell_400,13.335249,-19.073484,-3.5637934,-5.3260903,-11.199221,-14.163906,-3.1953053,-3.4638178,-0.285081,1.5702102,20.51046,-7.7804747,7.318456,-8.033952,0.5657374
reg002_A_cell.tiff,cell_401,13.90267,-4.127847,12.365834,-8.836904,-4.9165254,-6.9797354,8.374685,7.4600277,1.0633743,-1.43198,-0.2593965,-7.8015094,8.769443,3.4051797,0.2684295
reg002_A_cell.tiff,cell_402,15.36495,-7.0201406,6.3532653,-13.592957,-2.1759403,-9.416487,5.8506923,5.236874,10.281271,1.866098,14.211595,-4.104813,11.150034,5.395899,2.6634233
reg002_A_cell.tiff,cell_403,13.225765,-13.885915,-0.30260932,-16.054209,-4.3288693,-11.197767,2.0193832,2.308686,5.631928,-0.63184124,23.553782,-3.5595663,15.874717,2.4523942,3.2898984
reg002_A_cell.tiff,cell_404,17.50815,-6.2954373,9.9429245,-13.836058,-6.2093086,-7.433474,7.9302044,7.137079,6.799393,-4.522637,7.769351,-3.6697307,9.648637,4.799495,-0.46703404
reg002_A_cell.tiff,cell_405,16.549297,-7.640676,5.229729,-4.893665,-4.8766427,-6.342637,2.9247556,3.7273102,4.728529,5.1063223,17.227093,-4.2510657,10.574263,1.7631711,3.084075
reg002_A_cell.tiff,cell_406,14.40162,-13.267381,-0.3569651,-14.971474,-4.159245,-9.774837,0.27932817,1.3848373,5.2810316,-1.873476,24.058258,-5.5726824,15.054268,0.40619412,2.82382
reg002_A_cell.tiff,cell_407,14.23213,-15.956251,2.2806034,-7.6026115,-6.3286633,-12.7338705,-1.0478671,-2.2271557,4.988007,0.8175128,17.934317,-10.409579,9.651438,-4.3194766,3.6585138
reg002_A_cell.tiff,cell_408,9.395705,-3.7820892,12.857593,-5.0992026,-1.3474728,-10.919817,10.405971,7.790473,9.3638,3.031751,-1.880345,-6.9574594,3.8554578,2.8674233,1.9432399
reg002_A_cell.tiff,cell_409,14.681724,-7.988359,5.0632086,-14.435455,-0.88227993,-8.93937,6.1968,4.506819,11.42641,3.6615174,18.037663,-3.1147816,11.781825,7.4426565,4.7521048
reg002_A_cell.tiff,cell_410,15.553123,-4.4082828,13.111474,-7.2666564,-3.1064427,-9.557697,10.387861,8.777224,3.4666877,1.2601529,2.5753915,-4.004306,8.49696,5.2053328,1.9249711
reg002_A_cell.tiff,cell_411,18.837112,-5.7823806,12.024889,-4.3406687,-8.774832,-8.018821,5.0158796,3.0671692,5.9852443,0.26567692,3.8126826,-6.4757147,7.3372808,-0.33789867,1.8867118
reg002_A_cell.tiff,cell_412,15.28839,-4.837997,14.148768,-8.494091,-2.7142293,-9.709671,8.003038,6.9947214,3.6594052,-0.3451468,2.099871,-5.850669,8.302833,4.566706,1.2845718
reg002_A_cell.tiff,cell_413,14.719657,-15.221964,1.6164191,-9.424914,-5.789229,-11.274755,2.5311942,0.41397876,8.404211,1.5683839,19.443874,-7.357916,10.551651,-0.1012652,3.44996
reg002_A_cell.tiff,cell_414,14.022608,-5.538975,10.069441,-13.169731,-2.1465325,-6.9505334,7.9484854,3.4750557,12.119804,4.9463525,15.300874,-6.5247474,12.129626,8.041208,4.013556
reg002_A_cell.tiff,cell_415,15.309327,-6.4886117,8.935486,-8.484167,-6.659409,-8.652427,5.7082725,3.0596426,7.3424764,1.1064559,4.7142253,-6.469404,7.6985135,3.225055,-0.8266692
reg002_A_cell.tiff,cell_416,14.322353,-8.022534,6.823727,-5.432432,-7.9755335,-12.246094,3.9587722,4.3172746,3.4523494,-1.254053,-2.3350883,-5.341586,6.1893654,-0.88052034,-4.594363
reg002_A_cell.tiff,cell_417,12.144876,-4.752768,11.806598,-11.650667,-1.3327744,-7.630722,8.146636,5.0246058,10.753811,5.566333,15.108182,-6.9313464,11.243442,9.3912,1.5730548
reg002_A_cell.tiff,cell_418,15.01968,-3.6683748,12.207583,-6.7775326,-6.9493647,-8.191372,7.650762,6.759282,2.6165369,-1.4838271,7.245196,-6.4372954,10.075741,5.208515,2.7844791
reg002_A_cell.tiff,cell_419,10.600729,-3.551126,12.116635,-10.7790365,1.6090246,-7.0562615,8.165562,6.7221303,11.0194845,4.135678,12.646096,-7.515846,9.735118,7.816789,2.001525
reg002_A_cell.tiff,cell_420,17.514393,-6.0329547,10.346888,-6.001163,-4.426025,-7.419924,6.897332,3.3554542,9.275832,4.365232,4.5132513,-5.4695563,9.311169,1.5264556,-0.59151363
reg002_A_cell.tiff,cell_421,17.526047,-8.349487,11.47684,-2.0110795,-7.683245,-12.81334,-0.16428095,2.2088876,-1.5473897,-8.210992,-3.202556,-3.4042423,10.841409,1.3272483,-3.1878397
reg002_A_cell.tiff,cell_422,15.556131,-6.4939017,8.968564,-8.71435,-4.282107,-7.504965,6.269684,6.1094985,4.8264484,3.619062,14.411205,-5.3247094,12.181944,3.1894295,2.3585598
reg002_A_cell.tiff,cell_423,11.267092,-3.3194818,15.573247,-13.384326,0.36493936,-8.386459,11.7601185,9.12637,5.749818,0.92549926,10.930002,-5.1478224,11.22344,9.458899,4.1570425
reg002_A_cell.tiff,cell_424,15.763217,-7.199044,9.961682,-8.527896,-5.4509134,-10.518294,7.615194,5.3230615,5.500457,4.3022065,4.287719,-3.7677543,9.559764,2.2469008,-0.056601055
reg002_A_cell.tiff,cell_425,15.435637,-2.3486779,11.711307,-8.666966,-3.6575217,-3.890613,10.85965,9.139967,6.8385854,10.067805,10.117685,-6.8966627,12.798416,2.46111,1.8392003
