source_image,spot_id,Background,B cells,Macrophages/Monocytes,Adipocytes,Dendritic cells,T cells,Granulocytes,NK cells,Nerves,Plasma cells,Smooth muscle,Stroma,Tumor cells,Vasculature/Lymphatics,Other cells
reg007_B_cell.tiff,cell_222,20.535423,16.805365,16.79828,14.123248,18.140501,19.809042,16.126429,18.429474,21.913164,17.434832,21.31328,20.941889,20.873835,19.072227,22.972813
reg007_B_cell.tiff,cell_223,20.686884,17.345066,17.01426,14.123181,19.086111,20.19749,16.509808,18.518147,21.696558,18.107334,21.57369,20.012571,21.003267,19.938538,23.066751
reg007_B_cell.tiff,cell_224,20.681507,18.653835,17.512625,14.026307,19.131294,21.897228,16.328346,19.83911,22.837257,19.07345,22.491331,20.14865,21.60606,20.028221,23.615698
reg007_B_cell.tiff,cell_225,21.681726,17.758265,17.51901,15.538384,19.30583,21.173555,17.021473,19.210855,22.618683,17.979141,22.144793,21.439497,21.502928,20.124311,23.463907
reg007_B_cell.tiff,cell_226,23.47205,18.821,18.41534,24.494297,20.221333,19.123808,19.03624,18.492775,24.276218,19.221783,19.607,21.139702,20.12211,23.509645,23.340748
reg007_B_cell.tiff,cell_227,21.757982,14.932721,18.003443,20.978638,17.38079,17.744238,16.723555,18.257753,23.723003,16.950981,18.912426,18.321133,21.811852,21.4369,23.869514
reg007_B_cell.tiff,cell_228,24.59526,18.505962,17.92201,24.530474,17.89451,20.676699,17.06981,18.373837,27.876705,19.560331,25.264765,22.603703,21.760008,24.203127,24.694345
reg007_B_cell.tiff,cell_229,23.49672,17.379213,18.499176,22.633781,18.196777,19.570312,16.886425,18.317904,25.568708,18.977074,22.500313,19.975069,21.75499,23.538616,24.353497
reg007_B_cell.tiff,cell_230,24.711082,21.049885,18.285864,23.222218,21.179884,21.138947,19.086882,20.0766,24.628176,21.127022,20.416275,21.796618,20.785866,21.65745,23.904358
reg007_B_cell.tiff,cell_231,24.277304,16.706001,16.82359,22.508266,16.646492,18.754875,17.05431,16.887392,26.295519,17.97585,25.974903,23.006529,20.80316,22.442041,23.585764
reg007_B_cell.tiff,cell_232,22.430605,19.506794,18.489466,19.045992,21.02433,19.52702,19.019455,18.84639,21.842215,19.976385,17.108662,21.23169,21.21582,20.290258,24.300205
reg007_B_cell.tiff,cell_233,24.264858,21.579065,19.182648,20.668674,22.807257,21.257437,20.774406,21.106613,22.653032,21.923515,18.360592,22.997335,23.08991,20.42692,25.566807
reg007_B_cell.tiff,cell_234,23.037058,20.145334,18.641376,20.215809,21.853464,19.943228,19.20841,19.40388,22.469788,20.278957,17.836962,22.14669,21.784231,20.100029,24.609608
reg007_B_cell.tiff,cell_235,24.386272,18.34615,18.914162,23.5524,19.268436,20.702433,18.02682,19.060247,26.730385,20.149979,23.718405,20.842873,22.391531,24.239368,24.24273
reg007_B_cell.tiff,cell_236,24.019108,18.341156,17.061686,20.11855,19.75147,19.808895,18.626783,18.42457,25.203224,19.085531,23.14854,23.46932,22.247908,22.341942,23.872787
reg007_B_cell.tiff,cell_237,25.15595,18.794615,17.376047,22.150814,18.257347,19.701921,17.05142,18.155472,26.170193,19.854467,24.903545,23.372576,21.214159,23.110659,24.419802
reg007_B_cell.tiff,cell_238,23.80368,20.555458,18.53611,19.854746,21.95123,20.4809,19.923487,19.53235,22.261295,20.093596,19.13608,21.497995,22.475147,20.267002,23.70568
reg007_B_cell.tiff,cell_239,24.43983,19.927835,18.111097,20.799442,21.351936,20.001068,19.898355,19.500689,22.32998,20.346899,19.442095,21.75622,22.059355,20.936693,23.633362
reg007_B_cell.tiff,cell_240,26.075174,19.217237,16.620037,22.30232,19.908884,19.472904,18.776905,18.667032,23.57055,19.947678,21.191505,21.780642,21.130997,20.828089,22.899439
reg007_B_cell.tiff,cell_241,26.599667,18.49011,16.683899,23.198227,19.768108,19.927828,17.962688,18.96235,24.677128,19.933592,21.478725,21.774986,21.558144,21.361502,23.515266
reg007_B_cell.tiff,cell_242,22.801622,18.609539,18.91229,20.438463,18.755453,20.575882,16.925978,18.526928,26.079004,19.935034,23.195671,23.22346,22.213991,23.043646,24.38381
reg007_B_cell.tiff,cell_243,25.498075,18.836143,17.328798,22.556498,17.812166,20.18359,17.198492,18.18805,26.681978,20.535439,26.58151,23.658949,21.258656,23.409918,24.364578
reg007_B_cell.tiff,cell_244,23.384853,18.884653,19.231037,21.77379,17.893013,20.808073,17.81224,18.88338,26.083227,20.53314,23.811422,23.007923,21.363363,23.583263,24.32494
reg007_B_cell.tiff,cell_245,23.048803,18.81016,19.692827,20.03143,18.434122,21.796759,17.82968,19.108883,25.377426,20.557865,23.46915,22.821522,22.071602,22.816593,23.816088
reg007_B_cell.tiff,cell_246,24.397764,17.599174,16.795977,21.947676,17.043257,18.9616,16.761292,17.19476,25.44654,19.696857,25.435535,22.261978,20.44834,23.693123,23.859703
reg007_B_cell.tiff,cell_248,23.18657,19.74014,17.354897,23.340914,18.438368,20.137007,17.54788,18.925962,26.810474,19.862488,23.971815,24.152674,20.456915,23.952232,24.37413
reg007_B_cell.tiff,cell_249,22.627531,17.713268,18.08075,18.746166,19.100006,20.505741,17.807014,18.412914,23.36725,18.520622,22.29939,21.414503,21.380909,22.253735,24.006868
reg007_B_cell.tiff,cell_250,22.934694,18.853199,18.701681,19.29087,19.393007,21.10161,18.626743,18.651062,23.148048,19.186897,22.780647,22.286047,21.571636,22.005186,24.19868
reg007_B_cell.tiff,cell_251,23.365871,18.629784,17.713694,20.554802,18.046213,20.617882,17.463438,18.53336,26.250734,19.474483,25.04399,23.555126,21.009663,23.099081,24.500797
reg007_B_cell.tiff,cell_252,23.773268,21.063166,19.995565,20.634905,21.445627,22.144033,19.64943,20.328077,23.38382,21.36491,20.628637,21.999054,22.646091,24.313314,23.976444
reg007_B_cell.tiff,cell_253,24.118784,17.959948,17.10944,20.433678,17.591473,19.970997,17.205387,17.203783,25.725069,18.9608,25.765045,22.737152,20.709827,22.823097,24.149408
reg007_B_cell.tiff,cell_254,23.098486,18.986208,19.118286,23.86318,18.903275,20.605753,17.905226,19.509243,27.592764,19.823755,24.859097,22.743778,21.765453,23.983139,24.99176
reg007_B_cell.tiff,cell_255,23.569237,17.579256,16.387354,19.285309,17.17331,19.789122,16.70255,16.787048,25.013426,17.8607,25.522005,23.656952,20.926191,21.49955,23.859764
reg007_B_cell.tiff,cell_256,23.345366,18.768736,18.29633,23.021873,18.632797,20.330982,17.525711,18.768564,27.071392,19.72119,24.550358,23.768457,21.232729,23.894892,24.774126
reg007_B_cell.tiff,cell_257,23.436369,23.77838,22.10348,19.052397,23.883373,23.147396,21.818615,22.411097,23.293644,22.925009,21.131266,22.261728,24.530275,24.011585,24.476265
reg007_B_cell.tiff,cell_258,23.303913,18.503778,17.623894,18.647001,19.22511,20.73198,17.790577,18.164532,25.104057,18.845802,24.29313,22.387959,21.686666,22.135115,23.46468
reg007_B_cell.tiff,cell_259,23.044228,18.970716,18.004107,18.059896,19.789204,20.2742,17.776114,18.84156,23.924398,19.25119,22.242304,21.66411,22.561836,22.857225,23.651838
reg007_B_cell.tiff,cell_260,23.100199,22.728767,21.129507,19.465994,23.228422,22.64385,21.232126,21.722576,23.27087,22.26247,21.323011,23.557312,23.565891,23.982283,24.14931
reg007_B_cell.tiff,cell_261,22.883442,16.30432,16.185696,18.645372,17.227367,18.937735,16.29399,16.93126,24.398945,17.591797,24.784225,22.730614,20.189102,22.414911,23.671324
reg007_B_cell.tiff,cell_262,22.852728,17.807247,18.523403,20.635086,18.912834,20.232162,17.36149,18.69245,26.223581,18.968733,24.3163,22.954018,21.732954,22.896381,24.662457
reg007_B_cell.tiff,cell_263,22.013054,18.27201,17.957876,15.995517,19.664236,20.909128,16.950773,18.532892,22.684652,18.807213,21.03958,20.360031,21.88575,22.541836,23.089464
reg007_B_cell.tiff,cell_264,22.319344,18.178455,17.819654,16.952347,18.979355,21.460842,17.282595,18.658508,24.10311,19.45237,22.93558,19.743402,21.57158,23.51239,23.623796
reg007_B_cell.tiff,cell_265,21.832327,18.826305,17.788315,15.282474,19.709442,21.806175,16.8806,18.954155,22.592329,19.315832,21.775755,19.92633,21.515118,23.065071,23.21098
reg007_B_cell.tiff,cell_266,22.154207,17.90101,18.905252,19.549084,19.311886,20.633701,17.94624,18.693668,25.428183,19.088501,22.675665,22.340385,22.228212,22.518702,24.726727
reg007_B_cell.tiff,cell_267,21.15057,17.30229,16.361036,13.431643,19.137175,20.01444,15.759641,18.969858,21.489044,18.109278,21.309519,21.220844,21.890856,20.831818,23.739767
reg007_B_cell.tiff,cell_268,21.952162,16.122488,16.602045,18.087564,18.4769,18.668623,16.510878,17.648949,23.711788,17.28627,22.313732,21.488537,20.897081,21.849464,23.854315
reg007_B_cell.tiff,cell_269,21.402647,15.999556,17.411343,16.144049,18.542795,18.734514,16.488848,18.097088,22.260294,17.691057,21.501945,18.980326,21.996773,20.240627,23.60809
reg007_B_cell.tiff,cell_270,21.370508,18.72673,17.851791,14.898416,19.788923,21.323175,16.430258,19.223127,22.188274,19.474632,21.260592,20.590544,21.627447,21.968248,23.365576
reg007_B_cell.tiff,cell_271,20.61007,17.031507,16.898645,13.715605,18.116035,20.055609,15.377345,18.745766,21.994564,17.71564,21.466908,21.180914,21.32425,18.946367,23.460035
reg007_B_cell.tiff,cell_272,22.033491,17.717651,16.724676,15.2066965,18.649164,20.830256,16.390053,18.408213,23.754873,18.372335,23.585669,21.454227,21.229757,21.736431,23.410444
reg007_B_cell.tiff,cell_273,20.796568,17.096886,16.586054,13.302667,18.44673,20.358892,15.447398,18.528898,21.465866,17.665874,20.842283,20.335415,20.756454,19.17482,23.139925
reg007_B_cell.tiff,cell_274,21.316347,18.879574,17.194618,13.458313,20.125612,21.971992,16.095022,20.35486,21.893263,18.745975,21.227728,20.900389,22.120495,20.952423,23.650248
reg007_B_cell.tiff,cell_275,21.68726,19.63397,18.024809,13.75917,22.287308,22.138027,17.464962,21.174715,20.82399,19.324492,19.047325,19.693462,23.019316,20.917112,24.085243
reg007_B_cell.tiff,cell_276,21.716856,17.842104,17.352592,15.610414,19.22413,20.767498,16.89342,19.015263,23.380041,18.239876,21.971254,21.358862,22.027435,20.503756,23.774359
reg007_B_cell.tiff,cell_277,21.118425,16.171679,17.183813,15.106643,18.473007,19.494308,16.031357,18.2569,21.881323,17.540867,20.586823,20.807377,21.126394,19.755146,23.08832
reg007_B_cell.tiff,cell_278,21.436,20.624176,17.99969,12.886722,22.323149,22.884161,16.850815,21.424166,20.386889,20.106092,19.025715,20.22591,22.388844,21.114897,24.037037
reg007_B_cell.tiff,cell_279,20.829597,18.332565,17.824821,14.590084,19.41883,21.669376,16.692707,20.029764,22.074759,18.827349,21.164825,20.483177,21.961779,19.315762,23.43918
reg007_B_cell.tiff,cell_280,20.825163,18.377691,17.24225,13.798313,19.169851,21.361238,16.157696,19.08984,21.800165,18.736004,20.497433,19.931576,20.932673,20.347717,23.25515
reg007_B_cell.tiff,cell_281,22.035435,17.020952,16.688715,15.405175,18.854195,20.156443,16.88507,18.488407,22.949955,17.518986,22.442572,20.453869,21.26202,20.608479,23.463867
reg007_B_cell.tiff,cell_282,21.275658,16.819038,17.627127,14.839301,19.014402,19.630304,16.69126,18.400223,22.079533,18.061232,20.451305,20.310766,21.645605,21.128607,23.421244
reg007_B_cell.tiff,cell_283,21.255465,20.170599,18.364838,14.39267,20.880322,22.97342,17.405642,20.366482,20.632193,19.716068,19.448473,19.339127,21.023666,20.605694,23.132605
reg007_B_cell.tiff,cell_284,21.398273,18.258947,17.624247,14.32191,19.966787,21.34574,16.884531,19.546131,20.533361,18.680784,19.51738,20.29936,21.189186,20.271584,23.009182
reg007_B_cell.tiff,cell_285,21.533691,20.928932,19.644676,14.487189,22.031113,23.022882,18.904211,20.669626,19.137447,20.568203,16.925285,18.24893,21.453339,21.385798,23.14455
reg007_B_cell.tiff,cell_286,21.841509,18.740932,18.816816,14.756792,21.393578,21.06195,18.18822,20.179495,17.789827,19.258806,14.977507,17.362867,21.819357,19.661497,23.230902
reg007_B_cell.tiff,cell_287,21.91892,20.87205,19.003792,14.072688,23.236809,22.526297,19.293285,21.383791,17.95388,19.722641,15.830867,18.685957,22.53095,19.634363,23.595884
reg007_B_cell.tiff,cell_288,21.518103,20.553347,18.495264,15.8204975,23.520039,21.110106,18.67946,20.759201,20.174303,19.002449,17.400969,20.859299,22.751225,21.22144,24.498144
reg007_B_cell.tiff,cell_289,24.163868,20.880577,18.880684,21.355686,21.659197,20.730291,19.883528,19.844519,23.74782,20.801365,20.070158,22.129158,21.565063,20.90898,24.236092
reg007_B_cell.tiff,cell_290,23.754906,19.06864,19.97717,21.17978,19.515503,21.83443,18.836243,18.935675,24.661234,20.503433,21.153803,20.565676,21.86646,23.628187,23.746368
reg007_B_cell.tiff,cell_291,22.53974,17.54901,17.925621,20.164392,18.800722,20.089556,17.597876,17.929153,25.075867,19.087412,22.801144,22.872492,22.018492,22.813011,23.940174
reg007_B_cell.tiff,cell_292,22.440792,16.812353,17.517733,18.621428,17.861877,19.547031,17.06971,17.289251,23.74102,18.218857,23.021557,21.428452,21.078453,21.990538,23.451107
reg007_B_cell.tiff,cell_293,22.032536,17.069208,17.60495,18.640032,17.711334,20.338295,16.813675,17.896591,24.349121,18.37612,22.884626,21.435347,21.01692,22.566912,23.663197
reg007_B_cell.tiff,cell_294,23.195621,19.211344,17.476234,18.521223,19.372868,20.488447,17.372385,17.982832,25.799545,19.38818,23.468712,22.254341,21.206411,22.668074,23.662075
reg007_B_cell.tiff,cell_295,23.494005,19.113869,17.04815,18.660189,19.208363,20.580896,16.99096,17.815802,24.42446,19.189545,22.674343,22.804274,21.4872,22.964344,23.76232
reg007_B_cell.tiff,cell_296,21.921135,18.33603,17.07611,15.756542,19.243774,21.232874,16.582846,18.843834,24.03071,18.4016,23.419899,22.55349,21.58766,21.223995,24.163885
reg007_B_cell.tiff,cell_297,22.468784,18.244413,17.893234,17.281433,19.275974,20.39541,17.16398,18.939966,23.651802,18.873909,23.171938,21.229399,22.165825,21.007078,24.353745
reg007_B_cell.tiff,cell_298,21.721415,20.781818,18.90436,16.152033,22.092276,21.890198,18.615456,20.581907,21.673664,20.159554,19.667072,22.304712,22.707869,22.152462,23.226278
reg007_B_cell.tiff,cell_299,21.166233,17.38085,17.557297,15.632033,19.304932,20.185965,16.836079,18.291948,22.34215,18.010136,21.408731,20.175394,21.44085,20.679598,23.505453
reg007_B_cell.tiff,cell_300,20.41626,17.69576,17.578836,16.654154,18.599876,20.591078,16.507193,17.855194,24.042099,18.812113,20.491835,21.274714,20.364231,22.293844,23.550434
reg007_B_cell.tiff,cell_301,20.71971,19.702456,17.54823,13.1338215,21.361252,22.14405,16.423056,20.488445,21.210833,19.243362,19.242022,20.242487,22.22917,21.600494,23.716969
reg007_B_cell.tiff,cell_302,21.404625,17.827969,17.481419,14.339299,18.87491,20.977358,16.132305,18.996923,22.128122,18.474249,21.46213,21.269245,21.06361,20.31478,23.607895
reg007_B_cell.tiff,cell_303,21.021435,20.34427,18.928349,14.463426,22.086924,22.55796,17.908834,21.381136,20.085382,20.457811,18.502808,18.821321,22.03628,22.370176,23.806726
reg007_B_cell.tiff,cell_304,21.492992,18.21562,17.951612,15.176629,19.848814,21.326643,17.307745,19.275593,22.290596,18.825975,21.278566,19.852877,21.56799,20.446695,23.099773
reg007_B_cell.tiff,cell_305,21.189947,20.192513,18.68252,14.045145,21.749435,22.863605,16.840645,21.985235,20.222477,19.893476,19.26949,19.834833,22.48719,20.562298,23.951433
reg007_B_cell.tiff,cell_306,21.004807,21.823786,19.205133,12.853395,23.467058,23.217539,18.914864,21.69915,17.894423,20.325071,15.225003,18.332443,22.043018,20.419855,23.3553
reg007_B_cell.tiff,cell_307,21.72669,22.70249,19.339325,12.896703,23.779972,24.153038,19.002644,22.154482,18.610285,21.040377,16.150194,19.72299,22.164375,20.654507,23.617472
reg007_B_cell.tiff,cell_308,24.769472,18.991154,16.402018,20.603418,17.772505,19.864939,16.852707,17.718939,25.396614,19.900942,25.721382,24.31599,20.740427,22.6295,24.048601
reg007_B_cell.tiff,cell_309,24.631308,19.78219,18.09771,21.667194,19.983091,20.535099,18.617235,18.225416,25.830065,20.50037,23.445406,23.015074,21.479465,23.005924,23.741919
reg007_B_cell.tiff,cell_310,23.007036,17.010706,17.296389,17.410078,18.31214,19.986685,16.974348,18.022648,24.374172,17.971563,24.136919,22.129232,22.096037,21.423733,23.792957
reg007_B_cell.tiff,cell_311,21.542013,16.467947,17.824926,17.094112,19.14342,19.460466,17.104818,18.741364,22.465092,18.20436,21.460705,19.500368,22.006317,19.95852,23.634216
reg007_B_cell.tiff,cell_312,21.288355,19.529297,18.660187,13.288604,21.673624,21.676704,17.630548,20.569,17.505112,19.138464,15.120476,17.504028,21.971338,18.570786,23.267998
reg007_B_cell.tiff,cell_313,23.268984,17.861036,17.864513,19.622236,18.184835,19.792522,17.430702,17.55467,23.674725,18.240383,22.327183,22.483604,20.842653,21.762598,24.27555
reg007_B_cell.tiff,cell_314,22.070501,18.277594,16.89748,15.75802,17.721544,21.246586,16.099478,18.213795,24.919819,18.357002,23.477749,23.14021,21.36509,20.77756,23.751009
reg007_B_cell.tiff,cell_315,21.294718,18.26462,17.335262,13.833891,20.26785,20.922094,16.462925,19.28225,20.014326,18.421747,18.833443,19.813946,21.142872,20.055286,22.868713
reg007_B_cell.tiff,cell_316,20.776056,18.981508,18.201073,14.714515,19.661844,22.01974,16.715569,19.571535,22.24334,19.246939,20.95344,19.652454,21.070236,20.28195,23.288992
reg007_B_cell.tiff,cell_317,22.556923,19.227463,19.337025,24.714893,19.736794,20.422323,19.572512,19.257862,26.244673,19.870138,22.604164,24.478397,21.306498,24.856752,24.213572
reg007_B_cell.tiff,cell_318,24.669933,21.82825,19.977896,22.515564,21.94073,22.000628,20.869312,20.794666,22.399012,21.788937,18.797407,21.663229,22.575857,22.11546,23.980062
reg007_B_cell.tiff,cell_319,22.243725,16.891653,16.39119,16.373644,17.664206,19.549175,15.9746895,17.008402,23.760315,17.911608,23.57736,21.753738,21.063839,20.842592,23.209858
reg007_B_cell.tiff,cell_320,21.077986,17.788687,16.66775,13.444906,18.719606,20.911558,15.558994,19.098984,21.752918,17.75474,21.732344,21.22496,21.545912,19.11298,23.29385
reg007_B_cell.tiff,cell_321,20.68046,19.7683,17.948757,13.935904,20.704489,22.997084,16.628275,20.441269,21.31444,19.44395,20.556892,19.795767,21.326155,20.773865,23.022789
reg007_B_cell.tiff,cell_322,23.436235,17.234165,18.217424,24.812508,19.3565,19.073395,18.653244,18.632622,25.357475,18.368408,21.040585,19.493986,21.237495,23.714672,23.917238
reg007_B_cell.tiff,cell_323,22.945045,16.187443,17.275822,22.246132,18.23474,19.215029,16.870481,18.011919,25.187443,17.455727,21.88121,20.83011,21.748089,21.943415,24.078026
reg007_B_cell.tiff,cell_324,24.358654,18.029335,16.875366,25.17337,18.629614,19.929586,17.139774,18.149355,26.447475,18.107027,22.395266,21.905859,21.353046,22.746956,24.25693
reg007_B_cell.tiff,cell_325,22.202293,15.360877,15.728686,19.252476,16.377184,18.333162,15.269115,17.16238,24.234785,16.328154,23.585192,20.742796,20.975412,20.653234,23.437778
reg007_B_cell.tiff,cell_326,22.190434,17.812696,18.935349,24.00453,19.263657,19.509712,18.68932,18.392994,25.196495,18.450031,18.875248,18.25568,20.17375,23.141785,23.672035
reg007_B_cell.tiff,cell_327,23.825943,17.40449,18.873804,23.402521,17.903997,20.326147,16.865725,18.859392,27.333523,19.619864,24.660017,21.107233,21.91719,24.08558,24.873684
reg007_B_cell.tiff,cell_328,25.561573,20.191399,18.664986,22.990736,21.06096,20.846193,19.259941,20.087517,24.054003,21.114843,21.172132,21.166208,21.802212,22.185022,23.93835
reg007_B_cell.tiff,cell_329,25.058548,19.241537,18.689224,23.278282,20.415525,21.101423,18.881681,19.605064,24.776754,20.616745,21.208588,19.890882,22.121624,22.339325,24.216345
reg007_B_cell.tiff,cell_330,25.309505,19.9277,18.419245,25.422209,19.227198,21.166748,17.765194,19.796597,27.850306,21.511585,24.379045,23.291395,21.51181,24.61971,24.50239
reg007_B_cell.tiff,cell_331,24.105421,20.243916,18.707096,22.70954,21.61429,20.499746,19.112322,19.869547,23.680561,20.718086,18.827557,21.45532,20.70764,20.966621,24.002722
reg007_B_cell.tiff,cell_332,26.464628,19.866749,18.308937,25.1933,19.01333,20.592491,17.333273,19.928858,27.521927,21.363937,25.648798,23.300753,21.82032,23.74139,24.557467
reg007_B_cell.tiff,cell_333,22.661604,15.402857,16.582611,21.209831,16.02535,17.955908,16.178324,15.655109,25.43254,16.840017,24.512327,21.833668,19.599018,23.22075,22.640306
reg007_B_cell.tiff,cell_334,25.404064,20.810545,18.718752,22.937428,21.507425,20.952286,19.477602,20.048649,23.002338,20.704678,18.656729,21.373121,21.75899,20.459593,24.1163
reg007_B_cell.tiff,cell_335,24.433979,18.92116,17.5824,21.38142,19.90173,20.908962,18.746778,18.218533,25.469906,19.97565,22.711432,23.382784,22.113045,23.160084,23.389282
reg007_B_cell.tiff,cell_336,25.870275,19.18236,17.470358,24.404518,18.733946,19.871216,17.187237,18.651295,26.29852,20.34219,24.26409,22.626852,21.155169,23.595718,24.334913
reg007_B_cell.tiff,cell_337,25.140646,18.202497,17.009956,22.897306,17.22432,19.137651,16.61293,17.422548,26.377768,20.04921,25.345797,22.448284,20.746542,23.306982,23.925058
reg007_B_cell.tiff,cell_338,24.651894,19.596039,17.887714,20.739445,19.352758,20.60363,18.206188,19.124132,25.60668,20.659752,23.641972,21.30298,22.039448,22.816788,23.80031
reg007_B_cell.tiff,cell_339,24.376583,18.40726,17.106966,22.047962,19.30808,19.979286,18.375183,18.666203,26.02989,19.605446,21.936157,22.64825,21.62104,22.78576,23.716091
reg007_B_cell.tiff,cell_340,23.4223,18.674063,18.069262,20.651278,19.32517,20.618074,18.015953,19.104307,26.022896,19.902567,22.564898,23.672482,22.21096,23.529245,24.472631
reg007_B_cell.tiff,cell_341,25.591307,20.899147,16.956852,21.06022,20.374077,22.226788,17.954914,18.965689,26.56128,20.719992,24.480291,23.491339,21.985641,22.940708,24.339037
reg007_B_cell.tiff,cell_342,22.782242,18.508438,18.426758,18.769379,19.66907,20.74166,18.333498,18.306759,24.721758,19.779243,22.943758,22.824495,21.797577,23.426727,24.475096
reg007_B_cell.tiff,cell_343,25.09009,18.594477,17.064697,21.679035,18.35307,19.878416,17.649683,17.50057,26.495947,20.017963,25.284018,23.634018,21.165419,23.293274,23.949375
reg007_B_cell.tiff,cell_345,23.22561,17.433615,16.671703,19.216667,17.821404,19.325,16.61555,17.4776,25.727772,18.879139,23.542799,23.524895,20.830458,22.754866,23.833603
reg007_B_cell.tiff,cell_346,23.633955,18.091026,16.766685,18.5414,18.156668,19.679066,16.77852,17.25969,25.514383,18.7299,24.208141,23.62744,20.947908,21.846867,23.817646
reg007_B_cell.tiff,cell_347,24.036766,18.525225,17.384579,19.916672,18.792091,20.125366,17.35225,17.609167,25.82728,19.068756,24.356453,23.934675,21.350424,22.093775,23.55258
reg007_B_cell.tiff,cell_348,22.54772,18.163124,16.60888,17.711382,17.88734,20.449747,15.965268,17.438341,24.623907,18.371002,23.39708,23.40227,21.084236,21.265444,23.569763
reg007_B_cell.tiff,cell_349,23.919964,18.155453,16.070215,20.352736,16.896267,20.494886,16.392504,17.220327,26.212627,18.672867,26.269768,23.00968,19.747913,22.512909,23.682486
reg007_B_cell.tiff,cell_350,24.769508,19.055044,16.367899,21.330605,19.263876,20.07867,17.572075,17.852922,26.559286,19.5693,24.660532,24.379702,21.441147,22.791203,23.99448
reg007_B_cell.tiff,cell_351,22.437162,16.362457,17.397144,18.711782,18.545061,19.292618,17.13656,17.633986,24.510363,17.546265,23.697937,21.065407,21.042559,22.542429,24.082039
reg007_B_cell.tiff,cell_352,21.831055,24.285034,21.326767,15.399268,25.20506,24.952015,21.493843,23.80121,19.856771,22.583052,17.398777,20.51505,23.33806,23.520964,23.84818
reg007_B_cell.tiff,cell_353,23.458908,16.841726,17.91354,19.993507,18.316336,19.498371,17.328327,17.956987,22.582281,16.777021,20.865877,21.944212,21.339739,19.557167,23.559652
reg007_B_cell.tiff,cell_355,23.495054,20.23804,18.894073,20.789055,21.88156,19.618425,19.671911,19.499933,22.23258,20.460552,17.748524,21.621355,21.697891,20.143871,24.249802
reg007_B_cell.tiff,cell_356,24.587614,19.378525,18.07635,22.109055,21.78391,19.64575,19.14049,19.321516,23.123943,19.928185,19.144281,20.647688,21.603405,20.319952,23.969772
reg007_B_cell.tiff,cell_357,23.588263,20.53087,18.998428,21.156696,22.293974,20.399397,20.191364,20.168676,22.91262,20.91818,18.871773,22.429525,22.886934,20.604883,25.495678
reg007_B_cell.tiff,cell_358,24.362524,22.451513,18.95187,21.676893,22.97308,21.279585,20.919357,20.748863,22.16626,21.474922,18.210722,23.341368,23.134956,20.186403,25.201334
reg007_B_cell.tiff,cell_359,23.177235,19.05068,19.312246,20.44557,19.637888,22.046577,18.19163,19.21309,23.823473,20.703402,21.550068,22.00359,21.84807,21.88287,23.702202
reg007_B_cell.tiff,cell_360,24.16212,19.887314,18.036823,22.158083,18.692453,20.523111,18.050472,18.961859,26.824003,20.494398,26.543358,24.440874,21.238476,23.267113,24.447533
reg007_B_cell.tiff,cell_361,22.827187,18.57952,18.532864,18.449059,18.600426,20.914194,17.730242,18.383907,24.209425,20.036455,22.958958,22.933151,21.765255,21.70357,24.247274
reg007_B_cell.tiff,cell_362,26.010778,20.273024,17.417986,21.749624,20.428282,21.500845,18.304857,18.824852,25.526718,20.640207,23.765354,22.968025,21.94279,22.943518,24.469204
reg007_B_cell.tiff,cell_363,23.202574,17.355137,16.170998,17.886215,17.815643,19.478325,16.411104,16.742458,23.724035,17.76166,24.034618,22.499361,20.310911,21.70244,23.567451
reg007_B_cell.tiff,cell_364,25.684753,19.586817,17.52676,22.817495,19.495453,21.178051,18.428904,18.668627,26.287594,19.930416,25.456816,22.378038,21.862438,23.460384,23.802681
reg007_B_cell.tiff,cell_365,22.165049,18.842802,18.145287,16.532387,20.612621,21.083357,18.256407,19.640472,22.441647,19.99428,20.093975,20.09157,21.689608,22.425175,23.392736
reg007_B_cell.tiff,cell_366,23.367374,23.65829,22.752337,18.76167,24.578655,23.816145,22.478033,22.607374,21.56207,23.242151,19.4902,21.424671,24.436237,23.938581,24.084972
reg007_B_cell.tiff,cell_367,21.517464,18.866251,17.8156,14.552118,20.500374,20.390553,17.22431,18.972134,21.709488,19.095455,19.764475,20.01341,21.689453,21.9303,23.414751
reg007_B_cell.tiff,cell_368,21.826813,18.701004,17.510227,15.042816,20.065908,21.022642,16.847925,18.734587,22.211124,19.339764,20.671494,19.692148,21.817228,22.459644,22.955978
reg007_B_cell.tiff,cell_369,21.622555,22.271315,20.678486,15.30963,23.603006,22.89319,19.695354,22.39749,20.855835,21.425196,19.308508,22.115686,23.778765,22.540092,24.286018
reg007_B_cell.tiff,cell_370,21.568245,18.662289,17.439213,14.181733,21.218033,20.775614,17.903067,19.851204,21.264587,18.719574,19.810453,21.337688,22.331062,21.269518,23.897362
reg007_B_cell.tiff,cell_371,20.886341,21.681452,19.59446,13.859201,22.796478,22.520906,19.032282,21.925398,19.202456,20.718311,17.672813,20.404903,22.902582,21.20672,23.467411
reg007_B_cell.tiff,cell_372,21.349674,17.624807,16.49923,14.486001,19.31659,20.49227,16.034128,19.05517,21.950218,18.361996,21.5519,20.352488,21.849842,21.032072,23.270176
reg007_B_cell.tiff,cell_373,21.947443,20.774889,18.292103,14.061128,22.917774,22.100887,18.511637,21.433964,20.064894,19.785795,18.04445,20.694534,22.962841,20.864851,24.29731
