source_image,spot_id,epithelial,dead cells,fibroblasts,leukocytes,cancer cells
batch_00400_patch.tiff,patch_26,3.2264144,5.5525265,5.040201,20.261593,-7.4661884
batch_00400_patch.tiff,patch_27,7.612911,7.3410215,-1.797664,17.295366,-0.23448014
batch_00400_patch.tiff,patch_28,3.4747372,12.583728,-6.331141,20.064323,-1.5401888
batch_00400_patch.tiff,patch_29,8.818211,16.642145,4.934674,18.158663,-1.7479997
batch_00400_patch.tiff,patch_30,5.285039,17.609402,7.7032404,16.258333,2.8823912
batch_00400_patch.tiff,patch_31,13.737887,8.166146,12.655666,18.320957,-0.4196591
batch_00400_patch.tiff,patch_32,10.585431,12.104682,9.421606,20.146723,-3.5087624
batch_00400_patch.tiff,patch_33,12.532139,14.098549,13.557601,19.62184,-0.8642977
batch_00400_patch.tiff,patch_34,8.322377,6.6680074,9.993777,14.423867,-3.4310396
batch_00400_patch.tiff,patch_35,8.968094,6.959168,8.424368,15.387398,-2.3123572
batch_00400_patch.tiff,patch_36,7.2929106,7.506855,4.8149605,16.972021,-0.5751705
batch_00400_patch.tiff,patch_37,9.399843,12.060675,7.879599,18.336987,-6.8474326
batch_00400_patch.tiff,patch_38,5.8241405,5.4797754,10.586632,19.58946,-6.5639477
batch_00400_patch.tiff,patch_39,4.609208,5.2806325,5.0494633,17.685123,-7.627244
batch_00400_patch.tiff,patch_40,8.228555,11.037086,-0.06755299,20.631382,1.1308205
batch_00400_patch.tiff,patch_41,7.0805616,7.871061,-0.117589705,18.375002,-1.2302521
batch_00400_patch.tiff,patch_42,2.5372417,15.397336,2.534015,16.276587,-5.5159535
batch_00400_patch.tiff,patch_43,9.597727,8.407292,1.6000258,16.49563,-2.3832085
batch_00400_patch.tiff,patch_44,11.635399,8.488159,7.06138,19.648373,6.625124
batch_00400_patch.tiff,patch_45,10.194054,11.982138,9.690419,19.642046,-2.4216628
batch_00400_patch.tiff,patch_46,16.749506,6.9179807,17.664057,22.448294,-7.5685124
batch_00400_patch.tiff,patch_47,6.2167983,8.328644,3.7758558,14.822228,0.2568076
batch_00400_patch.tiff,patch_48,2.3311481,7.9762044,2.8693871,13.807128,-3.404026
batch_00400_patch.tiff,patch_49,9.863898,14.159786,-2.8610947,19.878862,-4.6891074
batch_00400_patch.tiff,patch_50,8.971096,11.113561,4.714531,20.09886,-4.5791874
batch_00400_patch.tiff,patch_51,5.334971,4.462228,0.56045574,15.487694,-2.353058
batch_00400_patch.tiff,patch_52,6.737907,11.250219,0.4709262,20.481127,-0.082774095
batch_00400_patch.tiff,patch_53,9.245068,16.216412,2.0311985,19.546694,-4.2829757
batch_00400_patch.tiff,patch_54,17.019468,8.045359,14.688799,20.625866,-3.2726998
batch_00400_patch.tiff,patch_55,7.551765,4.7306886,-0.7015271,13.100002,-4.0225368
batch_00400_patch.tiff,patch_56,6.0873356,9.962208,5.2710133,17.315458,-0.2671609
batch_00400_patch.tiff,patch_57,5.3126726,7.671204,1.3354342,19.056564,0.7412003
batch_00400_patch.tiff,patch_58,8.479036,6.640502,4.8278966,18.742325,-1.9677055
batch_00400_patch.tiff,patch_59,6.9170575,10.776846,-0.4040787,22.049286,-6.5216923
batch_00400_patch.tiff,patch_60,8.319265,6.007718,-0.16895075,18.183842,-3.519496
batch_00400_patch.tiff,patch_61,1.0986923,14.321479,0.3867492,16.746809,-8.112956
batch_00400_patch.tiff,patch_62,6.6138744,15.242101,4.7121506,19.02322,-6.996104
batch_00400_patch.tiff,patch_63,16.010576,13.2966385,15.675391,20.839025,-3.266161
batch_00400_patch.tiff,patch_64,6.766358,7.051483,9.006284,11.872145,-3.132175
batch_00400_patch.tiff,patch_65,8.043945,6.6758423,13.776594,15.922195,-1.3596992
batch_00400_patch.tiff,patch_66,4.7295732,11.60809,1.4425964,16.346756,-4.177564
batch_00400_patch.tiff,patch_67,5.571985,7.6873736,2.6184723,14.191886,-2.8578613
batch_00400_patch.tiff,patch_68,7.704276,12.2511,-3.6208754,20.864605,-1.3765563
batch_00400_patch.tiff,patch_69,9.924268,5.434887,0.8166957,18.977463,-2.2591023
batch_00400_patch.tiff,patch_70,6.199118,5.736363,1.7273412,16.048811,1.8072404
batch_00400_patch.tiff,patch_71,9.230466,7.6970086,0.46348023,17.086046,0.75293124
batch_00400_patch.tiff,patch_72,16.86779,8.382262,14.667287,21.57868,-7.0647383
batch_00400_patch.tiff,patch_73,17.62646,6.8918605,6.6041207,17.767565,-5.824273
batch_00400_patch.tiff,patch_74,9.638165,9.717634,9.454001,21.133644,0.44517428
batch_00400_patch.tiff,patch_75,14.443299,12.305437,1.0241174,23.423262,-2.9924054
batch_00400_patch.tiff,patch_76,12.1315155,8.925217,17.49229,16.41567,-3.6913419
batch_00400_patch.tiff,patch_77,9.844522,8.307707,12.080501,14.642143,-4.201275
batch_00400_patch.tiff,patch_78,10.351607,10.327732,3.6517346,17.09515,-1.1713885
batch_00400_patch.tiff,patch_79,9.089823,7.5579333,6.158269,16.66017,-4.4762506
batch_00400_patch.tiff,patch_80,9.467048,1.3576087,3.9769034,14.415448,-6.163518
batch_00400_patch.tiff,patch_81,8.581189,6.4734893,1.5680257,17.910759,-1.9299045
batch_00400_patch.tiff,patch_82,6.050377,11.580846,0.41854367,22.237497,-4.9372606
batch_00400_patch.tiff,patch_83,7.1114664,9.80247,-2.2049012,17.991749,0.61229163
batch_00400_patch.tiff,patch_84,14.766053,7.1962986,10.473379,20.410923,-5.443239
batch_00400_patch.tiff,patch_85,15.207677,13.918414,15.8093195,22.112743,-9.1707735
batch_00400_patch.tiff,patch_86,10.337745,8.164739,13.090484,15.046018,-1.6142545
batch_00400_patch.tiff,patch_87,9.862446,8.338172,10.487391,13.829923,-1.8461678
batch_00400_patch.tiff,patch_88,2.7925332,7.453362,10.396315,18.668892,-5.444205
batch_00400_patch.tiff,patch_89,10.569641,5.4341373,1.1682059,19.061142,1.3324257
batch_00400_patch.tiff,patch_90,9.305749,10.328788,0.9678314,19.929258,-2.0424812
batch_00400_patch.tiff,patch_91,10.988939,12.409266,7.5065703,15.744875,-3.9332683
batch_00400_patch.tiff,patch_92,13.439575,12.848589,3.6915996,18.57568,-5.604288
batch_00400_patch.tiff,patch_93,6.608562,14.037228,5.8910236,20.949389,-10.164168
batch_00400_patch.tiff,patch_94,11.911552,10.721738,1.7062593,18.219393,-2.8101652
batch_00400_patch.tiff,patch_95,8.64261,9.24019,8.369742,21.28536,-0.6249305
batch_00400_patch.tiff,patch_96,7.397013,9.1334,11.597942,15.038222,-3.4699295
batch_00400_patch.tiff,patch_97,7.7344837,7.8935237,-1.6076312,18.38176,-1.7589406
batch_00400_patch.tiff,patch_98,6.4321647,4.1631107,-0.9246806,18.059034,1.2487823
batch_00400_patch.tiff,patch_99,10.459126,7.8545656,2.747767,15.838221,-4.712391
batch_00400_patch.tiff,patch_100,9.688889,9.314083,3.763308,16.661005,-3.5750475
batch_00400_patch.tiff,patch_101,6.6899166,17.483322,-0.6042559,19.086123,-15.247932
batch_00400_patch.tiff,patch_102,9.312115,8.54018,-4.0707498,13.279141,-0.018541904
batch_00400_patch.tiff,patch_103,13.568557,16.05992,14.014929,18.241268,-6.5428557
batch_00400_patch.tiff,patch_104,1.0864797,10.643077,2.2978816,15.66001,-3.7980013
batch_00400_patch.tiff,patch_105,10.11953,5.9300256,10.632685,16.09287,-0.27216405
batch_00400_patch.tiff,patch_106,17.742561,10.79382,16.215738,22.716759,-6.8373995
batch_00400_patch.tiff,patch_107,16.719574,7.2958126,16.895695,22.704084,-3.264426
batch_00400_patch.tiff,patch_108,7.1488976,8.273624,-1.5427885,16.533112,-5.6156254
batch_00400_patch.tiff,patch_109,6.7237687,11.763368,-3.312979,20.798998,-4.84439
batch_00400_patch.tiff,patch_110,14.434512,12.949131,3.6524806,21.05818,-2.9128888
batch_00400_patch.tiff,patch_111,16.272081,17.37491,7.9446826,21.9393,-1.6375853
batch_00400_patch.tiff,patch_112,7.586427,17.70171,4.2275133,19.666573,-6.4158154
batch_00400_patch.tiff,patch_113,10.205287,8.190823,-0.524888,21.486164,-7.4897647
batch_00400_patch.tiff,patch_114,17.127855,9.201532,13.901513,22.311403,-6.344705
batch_00400_patch.tiff,patch_115,11.419842,8.378172,-0.80881387,20.714857,-1.8154601
batch_00400_patch.tiff,patch_116,10.901508,12.402106,3.2191272,19.539875,-3.2367673
batch_00400_patch.tiff,patch_117,13.919289,15.311631,6.313335,18.139784,-5.2335014
batch_00400_patch.tiff,patch_118,13.475099,14.435729,12.624223,21.56361,-3.918114
batch_00400_patch.tiff,patch_119,8.135544,10.252023,4.4329844,16.994495,-5.6532507
batch_00400_patch.tiff,patch_120,12.276756,12.198457,1.9245526,24.081516,-7.2805676
batch_00400_patch.tiff,patch_121,17.50903,14.6898365,10.806873,22.353838,-6.8367953
batch_00400_patch.tiff,patch_122,13.230715,13.895466,10.300819,18.548668,-5.348497
batch_00400_patch.tiff,patch_123,5.1883125,6.038326,8.299269,13.282866,-1.1008124
batch_00400_patch.tiff,patch_124,2.838045,8.41939,9.614789,9.997012,-6.6324215
batch_00400_patch.tiff,patch_125,6.6503725,8.924666,5.432569,22.92308,-4.3802843
batch_00400_patch.tiff,patch_126,8.716648,5.120767,3.3542404,19.8152,-5.285499
batch_00400_patch.tiff,patch_127,7.084282,5.976721,-0.5928636,15.087011,-1.3355501
batch_00400_patch.tiff,patch_128,6.2162385,6.8267365,3.6736221,17.03655,-0.9009457
batch_00400_patch.tiff,patch_129,14.323569,11.768989,8.707184,19.276262,-4.019612
batch_00400_patch.tiff,patch_130,10.707316,15.618477,7.279923,20.354216,-5.887101
batch_00400_patch.tiff,patch_131,5.8513136,12.986408,9.4665165,16.603222,-4.0589824
batch_00400_patch.tiff,patch_132,6.1195765,11.955106,3.5744553,18.693336,-14.40697
batch_00400_patch.tiff,patch_133,16.717346,12.631948,7.444665,27.23595,-3.9826384
batch_00400_patch.tiff,patch_134,14.778557,12.849715,10.378119,26.216007,-8.5453
batch_00400_patch.tiff,patch_135,5.626093,8.114475,7.9949856,13.385469,-1.8440567
batch_00400_patch.tiff,patch_136,7.5195293,8.859922,7.989256,23.827175,-7.307418
batch_00400_patch.tiff,patch_137,6.1687074,8.124404,6.5585794,19.793129,-5.731557
batch_00400_patch.tiff,patch_138,7.956077,14.61798,-3.9259331,23.896515,-2.614778
batch_00400_patch.tiff,patch_139,8.3811455,12.104244,5.94477,19.446035,-3.6479418
batch_00400_patch.tiff,patch_140,13.136606,12.772687,9.623663,19.149754,-5.7298827
batch_00400_patch.tiff,patch_141,10.479712,15.971341,9.759144,18.700777,-2.128436
batch_00400_patch.tiff,patch_142,4.475624,13.5698,5.0783296,18.379597,-6.8978333
batch_00400_patch.tiff,patch_143,10.040348,12.774011,3.7944791,21.093622,-9.620139
batch_00400_patch.tiff,patch_144,12.400293,7.3933396,5.036196,21.035387,-8.69188
batch_00400_patch.tiff,patch_145,11.0383415,12.308612,7.504678,25.262283,-8.296241
batch_00400_patch.tiff,patch_146,9.331241,9.692748,1.668552,17.904041,-1.7749274
batch_00400_patch.tiff,patch_147,6.748231,7.5280643,4.6459446,16.20395,-6.5883694
batch_00400_patch.tiff,patch_148,6.216799,6.1618257,2.3102531,20.13599,-4.061412
batch_00400_patch.tiff,patch_149,5.933252,6.236984,7.080775,19.586496,-4.432548
batch_00400_patch.tiff,patch_150,7.100081,9.917465,1.5872904,16.597767,1.663741
batch_00400_patch.tiff,patch_151,7.8698783,8.425427,4.803388,19.506361,-6.458305
batch_00400_patch.tiff,patch_152,12.393124,13.3884325,9.878789,21.994654,-6.1964293
batch_00400_patch.tiff,patch_153,10.711103,10.670121,-2.4600308,20.463951,-5.3614964
batch_00400_patch.tiff,patch_154,13.783324,9.158884,13.190845,21.453407,-1.5844278
batch_00400_patch.tiff,patch_155,13.680773,10.479103,12.663562,25.277468,-3.436212
batch_00450_patch.tiff,patch_0,14.764387,13.141022,12.587706,19.048618,-5.31906
batch_00450_patch.tiff,patch_1,13.091983,10.155509,7.71536,21.250399,-0.77740157
batch_00450_patch.tiff,patch_2,18.743658,9.602062,14.158197,24.014872,-7.844766
batch_00450_patch.tiff,patch_3,18.356531,10.802775,14.332844,23.53747,-6.679781
batch_00450_patch.tiff,patch_4,11.124321,4.4500966,7.738113,16.640741,-0.8287546
batch_00450_patch.tiff,patch_5,11.341021,6.7423925,6.0156016,19.437532,-5.4491744
batch_00450_patch.tiff,patch_6,9.254245,8.30217,14.409277,18.325516,-3.3541763
batch_00450_patch.tiff,patch_7,12.385838,6.89823,15.824225,19.108152,-3.6860325
batch_00450_patch.tiff,patch_8,8.262865,7.237843,3.0284472,17.490728,0.713905
batch_00450_patch.tiff,patch_9,8.167049,6.376073,-0.6528357,17.989952,4.058121
batch_00450_patch.tiff,patch_10,4.937608,7.40425,0.8190677,18.65342,-0.8829997
batch_00450_patch.tiff,patch_11,5.7778573,9.514044,-3.2244818,18.375795,4.0210857
batch_00450_patch.tiff,patch_12,7.773849,4.4114165,0.83734846,19.313011,-2.0923178
batch_00450_patch.tiff,patch_13,16.778942,5.64961,11.310845,24.604986,-2.9340413
batch_00450_patch.tiff,patch_14,12.807408,7.598256,13.387695,20.464611,-1.6714605
batch_00450_patch.tiff,patch_15,11.850405,8.303067,7.4863844,18.3601,-2.037321
batch_00450_patch.tiff,patch_16,12.819038,9.385943,6.6103053,22.242493,-1.4814332
batch_00450_patch.tiff,patch_17,11.123133,8.585424,16.475626,17.156052,-3.8466299
batch_00450_patch.tiff,patch_18,10.639239,8.0481,14.978221,18.371902,-2.7499063
batch_00450_patch.tiff,patch_19,7.356256,7.1116056,1.5690238,16.331198,-0.42610124
batch_00450_patch.tiff,patch_20,6.525353,5.7148285,-0.5690818,15.260873,0.56677854
batch_00450_patch.tiff,patch_21,2.9843256,9.856882,-5.502833,16.184614,1.9000914
batch_00450_patch.tiff,patch_22,5.297894,8.336544,-2.5963125,15.879867,2.5491223
batch_00450_patch.tiff,patch_23,7.547802,0.755957,6.1577806,17.476469,-4.202619
batch_00450_patch.tiff,patch_24,10.087061,3.7494445,8.02686,18.440895,-5.2336607
batch_00450_patch.tiff,patch_25,9.469228,5.2325606,11.069526,17.040524,-5.998345
batch_00450_patch.tiff,patch_26,9.533178,2.1874382,12.385948,17.426163,-6.7711077
batch_00450_patch.tiff,patch_27,8.996517,6.4940367,8.94128,17.308113,-3.387845
batch_00450_patch.tiff,patch_28,11.097875,6.807335,7.789443,15.40055,-4.274858
batch_00450_patch.tiff,patch_29,11.453146,7.590708,13.705556,20.143642,-3.653945
batch_00450_patch.tiff,patch_30,6.6688104,4.8880234,1.3243227,13.569951,-2.3813345
batch_00450_patch.tiff,patch_31,11.118778,7.5422525,-0.99885786,19.337557,2.6173456
batch_00450_patch.tiff,patch_32,18.875275,8.407784,13.43175,22.761583,-4.7765474
batch_00450_patch.tiff,patch_33,15.733863,7.375377,15.371072,25.13752,-0.6094714
batch_00450_patch.tiff,patch_34,6.1470633,7.473321,2.1619284,16.94886,-4.1301427
batch_00450_patch.tiff,patch_35,11.148064,3.7728868,6.664733,18.765036,-3.6115966
batch_00450_patch.tiff,patch_36,11.66943,3.2839198,9.620706,18.216316,-4.1435575
batch_00450_patch.tiff,patch_37,11.587526,8.496567,8.28962,18.833735,-2.1298153
batch_00450_patch.tiff,patch_38,10.9666395,5.063935,7.8277316,19.307657,-4.028721
batch_00450_patch.tiff,patch_39,12.117636,8.433698,16.217785,21.025349,-2.79998
batch_00450_patch.tiff,patch_40,11.623366,9.189033,14.309124,16.885445,-3.344306
batch_00450_patch.tiff,patch_41,9.375566,6.657164,1.587111,17.44669,2.1711278
batch_00450_patch.tiff,patch_42,10.950605,6.6548147,-2.7386148,18.721254,2.258273
batch_00450_patch.tiff,patch_43,18.0571,11.069904,13.806288,24.203316,-0.31889805
batch_00450_patch.tiff,patch_44,18.114086,10.972537,10.814746,26.682314,0.7398826
batch_00450_patch.tiff,patch_45,9.647795,9.625425,11.433475,22.011812,-5.326861
batch_00450_patch.tiff,patch_46,8.13642,6.046079,7.319618,18.334862,-5.2718287
batch_00450_patch.tiff,patch_47,5.471366,3.1155896,6.243357,15.376146,-3.7977707
batch_00450_patch.tiff,patch_48,7.4029913,11.138209,4.573296,17.993914,-7.801039
batch_00450_patch.tiff,patch_49,14.25341,8.707242,11.475891,18.359085,-4.6873326
batch_00450_patch.tiff,patch_50,8.887274,9.929041,12.088692,15.846102,-4.023555
batch_00450_patch.tiff,patch_51,7.929992,8.402175,9.8817425,18.913767,-2.3456895
batch_00450_patch.tiff,patch_52,7.3157945,7.9717293,-0.5784713,17.146452,3.9024706
batch_00450_patch.tiff,patch_53,8.370746,6.940444,0.22994658,16.34652,3.1465402
batch_00450_patch.tiff,patch_54,7.391769,5.8886695,-1.1588476,18.505175,-2.357602
batch_00450_patch.tiff,patch_55,13.441812,6.587889,4.0902042,18.08517,-5.006562
batch_00450_patch.tiff,patch_56,11.455933,10.676483,10.185831,20.884365,-4.8642635
batch_00450_patch.tiff,patch_57,11.66728,9.378175,8.007191,16.724289,-2.722296
batch_00450_patch.tiff,patch_58,7.2948117,10.061365,12.026615,18.41898,-2.6535814
batch_00450_patch.tiff,patch_59,6.731481,7.7260027,13.313913,17.41477,-8.091194
batch_00450_patch.tiff,patch_60,10.4672365,6.1179357,0.119589634,13.976161,2.7280471
batch_00450_patch.tiff,patch_61,9.428819,6.7397685,-0.7885077,18.479387,2.438755
batch_00450_patch.tiff,patch_62,10.088381,4.217179,8.658926,17.245068,-1.4322314
batch_00450_patch.tiff,patch_63,6.682036,2.4234293,10.335445,16.216497,-5.370089
batch_00450_patch.tiff,patch_64,11.142081,7.8163753,6.3331046,20.162352,-1.1377578
batch_00450_patch.tiff,patch_65,4.655799,10.314495,2.5700686,19.309196,-4.914315
batch_00450_patch.tiff,patch_66,16.737455,8.608357,13.783961,23.6745,-4.4138327
batch_00450_patch.tiff,patch_67,15.607539,9.684261,11.851685,28.219397,-2.3043604
batch_00450_patch.tiff,patch_68,12.726272,8.7670355,16.867313,17.493536,-2.763243
batch_00450_patch.tiff,patch_69,5.78263,5.0888724,11.584778,18.382256,-5.563913
batch_00450_patch.tiff,patch_70,10.816992,10.493671,4.3580203,14.901375,-7.703879
batch_00450_patch.tiff,patch_71,10.076918,10.639341,4.948817,17.748247,-3.0211504
batch_00450_patch.tiff,patch_72,13.328946,8.686678,17.170544,20.04041,-6.1401873
batch_00450_patch.tiff,patch_73,9.6285305,6.763439,12.427845,19.9087,-2.739014
batch_00450_patch.tiff,patch_74,11.500259,4.2333937,10.8773985,17.976746,-2.977807
batch_00450_patch.tiff,patch_75,9.250672,7.0215783,-0.03047553,15.693386,-1.0849799
batch_00450_patch.tiff,patch_76,19.203266,12.333822,16.314407,27.369255,-7.3175416
batch_00450_patch.tiff,patch_77,15.017776,9.302098,12.110765,24.29333,-4.245421
batch_00450_patch.tiff,patch_78,8.771977,5.7559752,13.14077,19.088078,-3.6053689
batch_00450_patch.tiff,patch_79,7.221393,3.0381775,11.613622,18.641039,-2.9979777
batch_00450_patch.tiff,patch_80,7.997414,8.379511,11.032652,16.32768,-6.620537
batch_00450_patch.tiff,patch_81,12.486655,11.333744,11.582846,18.8339,-6.2243853
batch_00450_patch.tiff,patch_82,12.045571,7.19046,13.874229,17.948421,-3.7360077
batch_00450_patch.tiff,patch_83,8.560998,4.1777816,16.25768,15.139443,-7.886993
batch_00450_patch.tiff,patch_84,11.243965,6.1446123,11.535468,17.67061,-3.416341
batch_00450_patch.tiff,patch_85,12.093528,6.1864924,9.523862,21.368921,-0.81007814
batch_00450_patch.tiff,patch_86,5.533763,8.696421,6.9259324,17.561087,-8.351628
batch_00450_patch.tiff,patch_87,7.3120117,6.225265,11.302141,17.591007,-1.8330268
batch_00450_patch.tiff,patch_88,10.224406,10.41603,12.628392,22.218073,-3.3508427
batch_00450_patch.tiff,patch_89,15.13591,22.675482,10.087792,17.807323,-3.13413
batch_00450_patch.tiff,patch_90,18.210886,20.043127,6.686052,17.990725,-0.7970816
batch_00450_patch.tiff,patch_91,11.679412,8.391464,11.0847645,20.350267,-2.9534929
batch_00450_patch.tiff,patch_92,11.266591,6.1455774,2.3802502,20.206648,5.763947
batch_00450_patch.tiff,patch_93,8.984176,7.1750393,13.696511,14.14934,-9.59581
batch_00450_patch.tiff,patch_94,10.474783,6.868681,5.761141,13.562988,-1.6199889
batch_00450_patch.tiff,patch_95,9.196355,10.60308,4.6728997,17.830305,-4.2602744
batch_00450_patch.tiff,patch_96,12.275415,7.9157777,12.030292,18.548397,-4.6993904
batch_00450_patch.tiff,patch_97,8.698713,5.901637,15.464514,19.058327,-4.684008
batch_00450_patch.tiff,patch_98,11.965953,4.048902,6.414757,15.321509,-4.2864747
batch_00450_patch.tiff,patch_99,9.498342,4.765219,6.598649,18.870375,-2.1725812
batch_00450_patch.tiff,patch_100,13.450984,4.063196,1.0653545,18.435608,6.4263225
batch_00450_patch.tiff,patch_101,12.859997,7.2070837,8.665611,18.688715,-5.450431
batch_00450_patch.tiff,patch_102,13.692587,5.6962414,7.5603495,15.378484,0.14547262
batch_00450_patch.tiff,patch_103,8.029773,10.244937,-0.75137305,19.75411,0.84273
batch_00450_patch.tiff,patch_104,11.211415,7.674858,2.8065076,20.163485,0.6615552
batch_00450_patch.tiff,patch_105,11.26511,5.014813,13.394076,20.645224,-2.026126
batch_00450_patch.tiff,patch_106,8.334964,10.031055,8.032459,18.884956,-4.2630014
batch_00450_patch.tiff,patch_107,15.741107,15.523255,7.5453677,24.736927,-9.350154
batch_00450_patch.tiff,patch_108,8.84746,7.625752,6.7191834,18.40677,-2.4732738
batch_00450_patch.tiff,patch_109,6.570906,5.4750013,9.384255,17.122646,-7.7835207
batch_00450_patch.tiff,patch_110,5.1202893,9.378534,8.270554,15.3881235,-8.04033
batch_00450_patch.tiff,patch_111,8.478514,5.9681706,-0.9782001,18.865767,-0.2722647
batch_00450_patch.tiff,patch_112,8.367003,7.881395,2.5993133,21.19577,-2.9512553
batch_00450_patch.tiff,patch_113,11.258148,4.956581,11.937114,20.802607,-2.2390566
batch_00450_patch.tiff,patch_114,11.029411,6.560867,1.3425379,15.522328,-5.5379615
batch_00450_patch.tiff,patch_115,16.932882,11.350695,8.1800585,22.60629,-3.9843938
batch_00450_patch.tiff,patch_116,15.802016,17.09632,7.83803,20.71112,-1.1366254
batch_00450_patch.tiff,patch_117,8.477361,4.519687,4.7806845,19.147812,0.4450227
batch_00450_patch.tiff,patch_118,13.058978,-0.24654378,-1.2378589,16.133535,2.9936159
batch_00450_patch.tiff,patch_119,8.0704365,11.274872,14.109182,15.877202,-7.523887
batch_00450_patch.tiff,patch_120,7.4369016,5.618175,14.837539,16.613386,-2.5866368
batch_00450_patch.tiff,patch_121,7.2934513,14.355024,3.2200818,21.257305,2.0836074
batch_00450_patch.tiff,patch_122,8.312584,8.259231,0.81945896,19.381437,1.618017
batch_00450_patch.tiff,patch_123,16.045559,10.512932,11.613737,24.718018,-1.182342
batch_00450_patch.tiff,patch_124,18.253502,7.965808,14.744969,22.063728,-2.973232
batch_00450_patch.tiff,patch_125,7.029748,5.0110564,2.1751857,15.729286,0.27199945
batch_00450_patch.tiff,patch_126,6.0062337,4.7111807,6.9624743,15.900816,-1.2238057
batch_00450_patch.tiff,patch_127,9.123517,7.1676645,8.728505,17.67144,-3.6694543
batch_00450_patch.tiff,patch_128,9.449738,1.7742244,3.783438,17.441717,0.9298093
batch_00450_patch.tiff,patch_129,13.306657,8.799228,0.78413075,15.8282795,-1.7072481
batch_00450_patch.tiff,patch_130,14.085648,8.407705,5.6822953,17.60465,-3.3908281
batch_00450_patch.tiff,patch_131,3.940698,12.836379,2.954184,17.979456,-1.498965
batch_00450_patch.tiff,patch_132,8.83298,9.304648,-0.062080648,21.024893,-3.3495328
batch_00450_patch.tiff,patch_133,17.74231,11.76633,14.652793,23.215467,-3.453926
batch_00450_patch.tiff,patch_134,7.9545264,6.9803987,-0.3491525,14.880097,4.583115
batch_00450_patch.tiff,patch_135,6.358591,7.3705645,6.24284,16.827902,-1.0692813
batch_00450_patch.tiff,patch_136,6.6733704,16.777105,8.928167,16.268091,-4.375279
batch_00450_patch.tiff,patch_137,10.907322,1.4619955,3.003208,17.665741,-0.64018065
batch_00450_patch.tiff,patch_138,6.817809,3.9807587,1.3752857,16.211788,3.3094532
batch_00450_patch.tiff,patch_139,11.533323,10.781457,11.969758,17.220102,-6.4148154
batch_00450_patch.tiff,patch_140,11.032905,8.298196,5.571642,17.596584,-8.141434
batch_00450_patch.tiff,patch_141,7.9930677,5.358839,-1.3353779,19.974056,-2.5939016
batch_00450_patch.tiff,patch_142,6.364366,9.357194,0.85482275,21.551643,-4.4741945
batch_00450_patch.tiff,patch_143,7.460874,5.5101504,4.2354026,15.832282,-1.5046148
batch_00450_patch.tiff,patch_144,10.228171,5.319959,-0.286838,19.2822,1.5678496
batch_00450_patch.tiff,patch_145,5.9025984,8.198838,5.632076,15.814344,0.58066666
batch_00450_patch.tiff,patch_146,4.8576126,8.602109,-2.122452,14.891211,4.589666
batch_00450_patch.tiff,patch_147,4.8835287,6.899752,1.037999,20.203348,-0.63205767
batch_00450_patch.tiff,patch_148,4.523038,4.8390894,2.3777206,17.41676,-2.2816098
batch_00500_patch.tiff,patch_0,11.886375,2.5317776,1.9975322,15.839629,1.4596869
batch_00500_patch.tiff,patch_1,6.95027,9.554297,5.157581,19.407076,-1.7356865
batch_00500_patch.tiff,patch_2,11.472715,6.076697,2.69343,16.682722,3.1185002
batch_00500_patch.tiff,patch_3,11.881727,8.966266,1.57968,22.284847,1.240866
batch_00500_patch.tiff,patch_4,7.2209253,11.32759,9.06027,21.248281,-3.1752791
batch_00500_patch.tiff,patch_5,6.062487,5.843351,2.2022169,16.790356,-4.064426
batch_00500_patch.tiff,patch_6,13.808236,8.62604,10.891175,23.15061,-3.8147044
batch_00500_patch.tiff,patch_7,16.439257,9.394459,10.61331,25.057535,-1.2808411
batch_00500_patch.tiff,patch_8,8.816289,8.241469,14.083086,13.137067,-2.402267
batch_00500_patch.tiff,patch_9,6.9293256,9.012383,10.761019,14.1364155,-1.5910798
batch_00500_patch.tiff,patch_10,5.7502394,6.072177,4.2646604,15.712841,0.08645909
batch_00500_patch.tiff,patch_11,6.687282,4.3292933,-0.78244716,16.503284,-0.36307147
batch_00500_patch.tiff,patch_12,8.262849,6.3480797,-0.20177682,16.31048,5.2207994
batch_00500_patch.tiff,patch_13,9.173666,8.210638,2.2191095,19.759848,3.2173417
batch_00500_patch.tiff,patch_14,9.826661,7.0655093,5.9108567,21.581215,-4.5370765
batch_00500_patch.tiff,patch_15,8.274152,4.993121,0.50203556,17.10633,5.359782
batch_00500_patch.tiff,patch_16,10.411487,7.708932,-0.45627227,17.092598,6.743961
batch_00500_patch.tiff,patch_17,14.614364,9.189023,13.932811,22.302658,-4.0982976
batch_00500_patch.tiff,patch_18,13.681608,10.676169,10.029535,25.605604,-5.4538994
batch_00500_patch.tiff,patch_19,8.68519,11.049714,14.5353985,12.754761,-3.3155138
batch_00500_patch.tiff,patch_20,9.45209,11.3496275,11.509503,13.784088,-2.1664178
batch_00500_patch.tiff,patch_21,6.9493914,5.223863,6.6084714,18.038103,0.34812602
batch_00500_patch.tiff,patch_22,9.314649,7.4963517,10.345805,18.489138,-7.2064605
batch_00500_patch.tiff,patch_23,11.684244,6.0852714,16.496412,19.746641,-9.486188
batch_00500_patch.tiff,patch_24,9.0184555,10.786016,4.0503383,19.918947,0.7338954
batch_00500_patch.tiff,patch_25,11.453992,8.378282,-0.49036616,20.367167,5.4338093
batch_00500_patch.tiff,patch_26,5.438268,9.965279,9.300605,19.473604,-4.490785
