source_image,spot_id,epithelial,dead cells,fibroblasts,leukocytes,cancer cells
batch_00700_patch.tiff,patch_57,24.534098,23.931913,23.501736,27.296926,27.078985
batch_00700_patch.tiff,patch_58,24.293669,24.285614,25.015419,25.96216,26.691362
batch_00700_patch.tiff,patch_59,25.795109,24.372005,25.629435,26.449976,27.294874
batch_00700_patch.tiff,patch_60,24.626385,24.873783,24.820015,27.193378,26.628563
batch_00700_patch.tiff,patch_61,24.953455,24.232994,24.75701,27.149956,27.139359
batch_00700_patch.tiff,patch_62,25.66072,24.354774,24.498106,26.288858,27.806206
batch_00700_patch.tiff,patch_63,26.322254,24.275394,26.497448,25.385195,26.699171
batch_00700_patch.tiff,patch_64,25.454584,25.064615,26.290909,26.73728,27.161139
batch_00700_patch.tiff,patch_65,25.384972,24.043825,23.93444,26.356148,27.818914
batch_00700_patch.tiff,patch_66,26.652235,25.510954,24.656204,25.869205,28.727297
batch_00700_patch.tiff,patch_67,25.470709,24.188417,24.700373,27.30574,27.452267
batch_00700_patch.tiff,patch_68,25.675203,24.298622,25.382694,26.492645,27.45504
batch_00700_patch.tiff,patch_69,26.228268,25.036034,24.76479,26.643896,27.699951
batch_00700_patch.tiff,patch_70,26.962767,24.560886,24.742561,25.845875,27.320738
batch_00700_patch.tiff,patch_71,26.088518,24.995615,25.632166,27.306635,27.991745
batch_00700_patch.tiff,patch_72,25.351507,25.06433,25.62931,26.470953,27.138384
batch_00700_patch.tiff,patch_73,25.11532,25.101027,24.372643,27.367823,28.250513
batch_00700_patch.tiff,patch_74,24.346123,23.39482,23.989569,27.782825,26.955112
batch_00700_patch.tiff,patch_75,25.537525,24.479324,25.041903,26.867676,27.671883
batch_00700_patch.tiff,patch_76,24.513401,23.574202,23.564898,26.872292,27.091492
batch_00700_patch.tiff,patch_77,24.19559,24.37488,23.840498,26.697287,27.976345
batch_00700_patch.tiff,patch_78,27.054932,24.330585,25.868149,25.35781,27.499039
batch_00700_patch.tiff,patch_79,26.31373,24.774477,25.503443,25.6433,27.658833
batch_00700_patch.tiff,patch_80,25.58473,25.286278,27.576445,27.195314,27.85833
batch_00700_patch.tiff,patch_81,27.239445,24.755651,27.153194,25.96677,27.55405
batch_00700_patch.tiff,patch_82,24.889994,23.899515,23.422913,27.65075,26.458761
batch_00700_patch.tiff,patch_83,25.305616,25.179514,25.609337,26.634651,26.450497
batch_00700_patch.tiff,patch_84,25.157465,24.436253,26.016577,25.92549,26.883558
batch_00700_patch.tiff,patch_85,26.529604,24.629534,26.153255,26.712767,27.84732
batch_00700_patch.tiff,patch_86,25.792585,24.845213,25.435373,26.471571,27.027237
batch_00700_patch.tiff,patch_87,25.483297,25.292593,25.894321,27.120068,28.297098
batch_00700_patch.tiff,patch_88,25.57868,24.80506,25.982767,27.537706,27.86663
batch_00700_patch.tiff,patch_89,24.261417,24.757168,24.525492,26.678589,27.78762
batch_00700_patch.tiff,patch_90,25.125496,25.838095,26.473625,26.025167,26.525848
batch_00700_patch.tiff,patch_91,25.465103,24.698544,25.382137,27.91413,27.87865
batch_00700_patch.tiff,patch_92,26.49696,24.664371,25.574183,26.42571,27.473404
batch_00700_patch.tiff,patch_93,25.776617,24.374485,25.308104,26.732315,27.411333
batch_00700_patch.tiff,patch_94,25.88036,25.25754,26.2634,26.766972,27.819937
batch_00700_patch.tiff,patch_95,24.08095,23.880455,24.11118,27.653614,27.284327
batch_00700_patch.tiff,patch_96,24.362518,24.22788,23.901806,27.176657,26.772377
batch_00700_patch.tiff,patch_97,27.182507,24.675207,25.343336,24.270073,27.140095
batch_00700_patch.tiff,patch_98,26.417746,24.50537,25.72746,25.41444,27.669014
batch_00700_patch.tiff,patch_99,25.093924,24.819517,25.194262,28.290155,28.107103
batch_00700_patch.tiff,patch_100,26.273678,25.447397,25.689323,27.34775,28.191195
batch_00700_patch.tiff,patch_101,26.474699,24.652336,25.630913,25.615528,26.868103
batch_00700_patch.tiff,patch_102,26.098372,23.733202,25.962229,25.731178,25.829096
batch_00700_patch.tiff,patch_103,25.128616,25.24329,25.119165,27.796412,28.425528
batch_00700_patch.tiff,patch_104,25.390665,24.619541,24.614725,27.34402,27.753653
batch_00700_patch.tiff,patch_105,24.547567,24.03496,25.330296,25.724186,26.351074
batch_00700_patch.tiff,patch_106,25.497349,24.689547,25.441446,26.764833,28.023134
batch_00700_patch.tiff,patch_107,26.142668,23.961948,25.692713,23.79373,26.701378
batch_00700_patch.tiff,patch_108,27.37996,24.452198,25.758694,25.606192,27.720802
batch_00700_patch.tiff,patch_109,25.45326,24.898422,26.678484,25.689495,26.95917
batch_00700_patch.tiff,patch_110,25.37488,24.643007,25.621323,26.49309,27.985376
batch_00700_patch.tiff,patch_111,25.26303,24.347178,24.773664,25.929556,26.753717
batch_00700_patch.tiff,patch_112,26.3877,24.643236,25.455482,26.005384,27.699984
batch_00700_patch.tiff,patch_113,26.654516,25.161598,26.261667,25.791466,26.682001
batch_00700_patch.tiff,patch_114,26.199741,25.463554,26.178137,26.177364,27.77597
batch_00700_patch.tiff,patch_115,25.73901,24.123865,24.859058,26.364248,26.964388
batch_00700_patch.tiff,patch_116,25.224615,24.986792,25.172846,26.427233,27.943773
batch_00700_patch.tiff,patch_117,25.197216,24.417143,26.754719,25.818796,26.63279
batch_00700_patch.tiff,patch_118,25.70206,23.579227,25.269989,26.302319,26.920101
batch_00700_patch.tiff,patch_119,24.88487,23.690445,24.953611,26.56047,26.959831
batch_00700_patch.tiff,patch_120,25.147789,24.733213,24.58364,26.603971,27.292486
batch_00700_patch.tiff,patch_121,25.795338,24.914345,25.173662,27.058958,28.157148
batch_00700_patch.tiff,patch_122,25.268587,24.047955,25.260338,26.501537,27.119669
batch_00700_patch.tiff,patch_123,25.306936,24.050406,25.063766,26.339933,27.087559
batch_00700_patch.tiff,patch_124,26.376421,24.870365,27.785059,25.510565,27.636934
batch_00700_patch.tiff,patch_125,25.990454,24.786264,26.547176,26.426062,27.778894
batch_00700_patch.tiff,patch_126,25.718592,24.122242,25.363857,26.505852,26.104116
batch_00700_patch.tiff,patch_127,25.269386,23.9487,25.518301,25.43012,26.536499
batch_00700_patch.tiff,patch_128,24.9599,23.67536,24.921928,25.210135,26.491804
batch_00700_patch.tiff,patch_129,25.44087,23.75099,25.725288,25.000795,26.860064
batch_00700_patch.tiff,patch_130,24.648539,23.913012,25.88791,26.162746,27.384176
batch_00700_patch.tiff,patch_131,24.98186,24.432207,25.219776,25.260897,27.134182
batch_00700_patch.tiff,patch_132,23.093493,23.088243,22.96203,27.371851,27.021929
batch_00700_patch.tiff,patch_133,25.00466,24.47112,24.423729,27.833883,28.098995
batch_00700_patch.tiff,patch_134,25.701057,24.46769,24.798037,26.692213,26.868032
batch_00700_patch.tiff,patch_135,25.441427,24.983137,26.47781,26.39973,28.027212
batch_00700_patch.tiff,patch_136,26.091658,24.914711,26.826681,26.53761,27.92311
batch_00700_patch.tiff,patch_137,25.361465,23.873493,25.289776,25.213589,26.68618
batch_00700_patch.tiff,patch_138,24.70066,24.2202,24.43147,26.350445,26.841034
batch_00700_patch.tiff,patch_139,24.68049,24.639853,25.24932,27.589567,26.842615
batch_00700_patch.tiff,patch_140,24.654926,24.492,24.235424,24.520464,25.489946
batch_00700_patch.tiff,patch_141,25.786692,24.863068,25.808271,25.391867,27.85468
batch_00700_patch.tiff,patch_142,25.328867,24.085941,23.82266,27.651815,27.620125
batch_00750_patch.tiff,patch_0,25.574894,24.534851,25.420013,26.172853,27.241964
batch_00750_patch.tiff,patch_1,23.384584,23.231825,22.440619,27.920822,26.312222
batch_00750_patch.tiff,patch_2,25.469915,24.775906,26.239536,26.762194,27.986952
batch_00750_patch.tiff,patch_3,25.124022,24.427412,24.75369,27.383816,27.997837
batch_00750_patch.tiff,patch_4,24.609081,24.346151,25.288235,26.72024,27.606136
batch_00750_patch.tiff,patch_5,25.189058,24.226215,25.62218,25.913492,27.173298
batch_00750_patch.tiff,patch_6,25.425446,24.370295,26.180578,26.555428,27.771301
batch_00750_patch.tiff,patch_7,24.459595,23.937832,24.539606,27.552534,27.469494
batch_00750_patch.tiff,patch_8,23.940243,23.659084,24.151924,27.128313,27.015364
batch_00750_patch.tiff,patch_9,25.895142,24.87595,26.736044,26.717968,28.142698
batch_00750_patch.tiff,patch_10,25.25347,25.278389,26.864635,27.282093,27.982227
batch_00750_patch.tiff,patch_11,24.15821,23.45194,24.072779,26.896305,26.861477
batch_00750_patch.tiff,patch_12,26.109222,25.09282,25.466394,26.845495,27.6815
batch_00750_patch.tiff,patch_13,27.858803,25.346394,27.541784,25.072927,27.694504
batch_00750_patch.tiff,patch_14,25.69763,24.706842,24.735952,27.614782,27.803839
batch_00750_patch.tiff,patch_15,25.199444,24.534626,25.022902,27.619518,28.400368
batch_00750_patch.tiff,patch_16,26.166216,23.386688,27.173172,24.249893,26.021368
batch_00750_patch.tiff,patch_17,26.484686,23.757929,26.109684,25.14965,25.996168
batch_00750_patch.tiff,patch_18,25.052696,23.67202,23.299833,27.41548,27.613834
batch_00750_patch.tiff,patch_19,25.961159,24.386023,25.727848,25.929659,27.355925
batch_00750_patch.tiff,patch_20,27.117369,24.051071,27.526682,24.197569,26.993214
batch_00750_patch.tiff,patch_21,24.492292,24.694279,23.22574,27.272627,28.746635
batch_00750_patch.tiff,patch_22,24.588923,24.172188,25.177784,25.933872,27.196459
batch_00750_patch.tiff,patch_23,25.34101,23.362265,25.784138,26.159468,25.866566
batch_00750_patch.tiff,patch_24,25.941633,23.748522,26.560074,25.206573,25.952793
batch_00750_patch.tiff,patch_25,24.592978,23.943161,22.746004,27.007614,27.28118
batch_00750_patch.tiff,patch_26,25.663805,25.007715,25.44007,27.034996,28.652132
batch_00750_patch.tiff,patch_27,23.968779,24.149887,24.487585,27.352013,27.691452
batch_00750_patch.tiff,patch_28,25.784805,24.667942,24.069815,27.718727,27.880135
batch_00750_patch.tiff,patch_29,24.411291,24.006525,23.216213,27.53836,26.947994
batch_00750_patch.tiff,patch_30,26.154264,24.191557,25.313326,26.002777,27.69946
batch_00750_patch.tiff,patch_31,25.9603,23.468807,26.292759,24.545485,26.466032
batch_00750_patch.tiff,patch_32,24.062634,24.095417,23.00793,28.094555,27.183636
batch_00750_patch.tiff,patch_33,24.70461,24.259808,24.287405,28.259138,27.403996
batch_00750_patch.tiff,patch_34,24.99787,24.763924,24.784319,27.028835,28.82096
batch_00750_patch.tiff,patch_35,25.226816,24.692862,24.646345,26.54992,28.427265
batch_00750_patch.tiff,patch_36,25.672531,24.73559,25.02172,26.535069,27.88861
batch_00750_patch.tiff,patch_37,26.603096,24.891447,25.254944,27.364992,28.385109
batch_00750_patch.tiff,patch_38,24.99044,24.401373,25.035984,26.699324,27.988142
batch_00750_patch.tiff,patch_39,23.951168,23.231998,24.220118,25.951437,26.124987
batch_00750_patch.tiff,patch_40,25.478727,23.51974,26.012375,24.89501,26.88577
batch_00750_patch.tiff,patch_41,24.53196,23.46643,24.319798,26.622873,26.865705
batch_00750_patch.tiff,patch_42,25.121492,23.954481,24.065664,26.606628,27.114296
batch_00750_patch.tiff,patch_43,25.209185,24.376123,24.978855,25.889093,27.463125
batch_00750_patch.tiff,patch_44,26.23132,23.804636,25.031353,25.988235,27.28678
batch_00750_patch.tiff,patch_45,23.986992,23.362904,23.531548,27.272333,27.152704
batch_00750_patch.tiff,patch_46,26.78801,24.675701,25.378654,26.023207,27.254427
batch_00750_patch.tiff,patch_47,25.601425,24.788124,24.839506,25.82792,28.155539
batch_00750_patch.tiff,patch_48,25.466303,25.361696,26.132128,27.740114,28.420605
batch_00750_patch.tiff,patch_49,23.494474,23.326786,22.964334,27.56011,26.976858
batch_00750_patch.tiff,patch_50,24.332998,24.409191,23.921772,27.979458,27.901806
batch_00750_patch.tiff,patch_51,24.983696,24.456322,23.823862,26.916433,27.27762
batch_00750_patch.tiff,patch_52,25.243383,24.177711,24.145443,27.17752,28.047626
batch_00750_patch.tiff,patch_53,24.793684,24.052572,23.627306,27.719799,28.183725
batch_00750_patch.tiff,patch_54,25.954016,23.723207,25.911903,24.602299,26.006521
batch_00750_patch.tiff,patch_55,24.687605,25.049135,25.776766,27.001535,28.143526
batch_00750_patch.tiff,patch_56,25.663437,25.011646,26.276873,26.704252,28.405172
batch_00750_patch.tiff,patch_57,23.645626,24.232986,23.905954,27.432705,27.461473
batch_00750_patch.tiff,patch_58,23.528437,23.80304,23.379612,27.269972,27.138842
batch_00750_patch.tiff,patch_59,25.727713,24.639864,25.521616,26.50226,27.394102
batch_00750_patch.tiff,patch_60,24.859436,24.15026,23.698317,26.949226,27.582674
batch_00750_patch.tiff,patch_61,26.156548,24.734129,24.523733,26.406282,27.75273
batch_00750_patch.tiff,patch_62,26.123247,23.58315,25.808445,25.123743,26.73222
batch_00750_patch.tiff,patch_63,23.200714,23.62535,22.699135,28.552567,27.440365
batch_00750_patch.tiff,patch_64,22.635452,23.11902,22.967768,27.44084,26.910044
batch_00750_patch.tiff,patch_65,24.928991,24.337067,26.61501,27.302193,27.83949
batch_00750_patch.tiff,patch_66,24.036016,24.129223,23.811653,27.253046,28.220152
batch_00750_patch.tiff,patch_67,26.46831,25.121937,25.492104,26.133131,27.874126
batch_00750_patch.tiff,patch_68,23.266582,22.731606,22.966816,27.167751,26.71725
batch_00750_patch.tiff,patch_69,24.149645,23.483433,23.806581,27.261686,27.192715
batch_00750_patch.tiff,patch_70,24.954197,24.32721,25.383608,27.028606,27.39298
batch_00750_patch.tiff,patch_71,26.089529,24.670305,25.48712,25.709682,27.61418
batch_00750_patch.tiff,patch_72,26.27977,25.72234,26.422953,26.56998,27.86184
batch_00750_patch.tiff,patch_73,24.718702,24.32016,24.868082,26.919056,28.308472
batch_00750_patch.tiff,patch_74,26.019165,23.953857,25.189697,25.487864,27.816067
batch_00750_patch.tiff,patch_75,24.972393,23.95196,25.09478,26.763758,27.663885
batch_00750_patch.tiff,patch_76,25.417656,24.069574,24.442083,25.85294,27.60249
batch_00750_patch.tiff,patch_77,25.388624,24.878063,26.251598,26.594341,27.735245
batch_00750_patch.tiff,patch_78,25.22611,24.250824,26.210524,26.175776,27.264688
batch_00750_patch.tiff,patch_79,25.377947,24.60704,25.3657,26.501902,28.979824
batch_00750_patch.tiff,patch_80,25.764574,24.994656,26.813837,25.901735,28.366535
batch_00750_patch.tiff,patch_81,26.603155,25.301802,26.820341,26.644083,28.080263
batch_00750_patch.tiff,patch_82,26.023561,24.607126,26.171638,26.970509,27.955818
batch_00750_patch.tiff,patch_83,26.001049,24.956842,25.829489,26.395437,27.806437
batch_00750_patch.tiff,patch_84,24.294874,23.997288,23.108976,27.97292,27.264074
batch_00750_patch.tiff,patch_85,25.820158,24.752645,25.727581,26.4557,27.98024
batch_00750_patch.tiff,patch_86,24.951342,24.647238,24.314869,27.774466,28.392534
batch_00750_patch.tiff,patch_87,27.93884,23.905746,26.380877,23.752686,26.68343
batch_00750_patch.tiff,patch_88,26.425306,25.15315,26.459969,27.864365,28.107319
batch_00750_patch.tiff,patch_89,24.853054,25.249413,26.349768,27.594933,28.157423
batch_00750_patch.tiff,patch_90,24.295908,23.956627,23.923971,27.311317,27.497007
batch_00750_patch.tiff,patch_91,23.294235,23.00487,21.795572,27.626637,26.422646
batch_00750_patch.tiff,patch_92,25.747274,25.01323,26.04382,27.251793,27.80043
batch_00750_patch.tiff,patch_93,25.274412,24.861423,26.50577,28.30448,28.796318
batch_00750_patch.tiff,patch_94,25.222387,23.568005,26.057909,25.288864,27.12793
batch_00750_patch.tiff,patch_95,26.764936,23.990116,26.594362,25.34486,27.15484
batch_00750_patch.tiff,patch_96,25.76656,24.136818,26.641657,26.888153,27.422861
batch_00750_patch.tiff,patch_97,26.867977,25.207859,25.049671,26.58746,27.726463
batch_00750_patch.tiff,patch_98,25.546774,24.338123,25.517284,26.540272,27.344042
batch_00750_patch.tiff,patch_99,26.093718,23.61654,26.170624,24.09038,26.154287
batch_00750_patch.tiff,patch_100,25.423223,24.071901,24.606663,26.564285,27.691097
batch_00750_patch.tiff,patch_101,26.066866,25.154783,25.352688,26.203552,27.946894
batch_00750_patch.tiff,patch_102,26.028025,24.507364,26.226675,25.262434,27.048054
batch_00750_patch.tiff,patch_103,24.398409,23.653412,25.06242,28.459158,27.188833
batch_00800_patch.tiff,patch_0,26.572756,24.69374,25.765312,26.446423,28.562544
batch_00800_patch.tiff,patch_1,25.003016,24.412539,26.084404,27.561207,28.50813
batch_00800_patch.tiff,patch_2,25.910738,24.513836,25.053215,26.457375,27.210258
batch_00800_patch.tiff,patch_3,25.696075,24.023056,26.237972,25.770939,26.656673
batch_00800_patch.tiff,patch_4,25.922962,25.008745,25.897186,27.30123,27.579132
batch_00800_patch.tiff,patch_5,26.733852,24.370552,27.009195,24.940487,27.814577
batch_00800_patch.tiff,patch_6,26.40498,24.513533,25.677029,26.800842,28.118664
batch_00800_patch.tiff,patch_7,26.135847,24.446299,25.208288,26.467604,27.70363
batch_00800_patch.tiff,patch_8,24.41335,24.024364,24.821598,27.448658,27.380064
batch_00800_patch.tiff,patch_9,24.36245,24.110418,24.538288,27.772955,27.421064
batch_00800_patch.tiff,patch_10,25.508535,24.531767,25.051292,26.383749,26.946674
batch_00800_patch.tiff,patch_11,24.745922,24.697914,26.009123,26.46284,26.960909
batch_00800_patch.tiff,patch_12,25.593588,23.811176,26.020748,24.944311,26.210985
batch_00800_patch.tiff,patch_13,24.291647,23.680817,22.82485,28.312584,27.48506
batch_00800_patch.tiff,patch_14,25.30186,24.96799,25.743683,27.055223,28.286777
batch_00800_patch.tiff,patch_15,26.212297,24.904963,25.166927,26.336477,28.086588
batch_00800_patch.tiff,patch_16,24.687471,24.97645,24.372124,27.269209,27.569714
batch_00800_patch.tiff,patch_17,25.626709,25.099405,25.611061,26.833656,27.630014
batch_00800_patch.tiff,patch_18,25.601572,24.52847,25.686888,26.852514,27.751919
batch_00800_patch.tiff,patch_19,25.31192,24.08898,25.909061,26.02251,26.815758
batch_00800_patch.tiff,patch_20,25.391697,23.246183,25.49397,25.664988,25.838337
batch_00800_patch.tiff,patch_21,25.613895,24.589558,24.504318,27.941004,27.561201
batch_00800_patch.tiff,patch_22,25.865921,23.94422,27.070438,26.205431,26.838322
batch_00800_patch.tiff,patch_23,24.566208,23.821936,25.214441,26.375355,27.188892
batch_00800_patch.tiff,patch_24,24.196196,23.751455,25.012325,25.8417,26.540447
batch_00800_patch.tiff,patch_25,25.005875,23.726414,26.198263,25.015554,26.300318
batch_00800_patch.tiff,patch_26,26.798172,24.347666,26.564817,25.199728,27.570799
batch_00800_patch.tiff,patch_27,25.806147,24.60381,25.701563,25.892384,26.957514
batch_00800_patch.tiff,patch_28,25.82323,25.485548,26.227755,26.463642,28.132708
batch_00800_patch.tiff,patch_29,25.57297,24.632936,25.347342,27.474485,28.250847
batch_00800_patch.tiff,patch_30,24.78088,24.454716,23.731838,29.445904,28.407518
batch_00800_patch.tiff,patch_31,25.821953,24.858715,24.772804,27.471554,27.285635
batch_00800_patch.tiff,patch_32,25.561426,24.57781,25.39997,27.425673,27.699207
batch_00800_patch.tiff,patch_33,26.47385,25.078209,26.115982,27.033728,28.043793
batch_00800_patch.tiff,patch_34,25.823816,24.352621,24.328825,27.153675,27.951044
batch_00800_patch.tiff,patch_35,25.46191,25.321169,26.022846,28.033642,28.627974
batch_00800_patch.tiff,patch_36,25.3648,24.04882,24.528902,25.816236,27.04236
batch_00800_patch.tiff,patch_37,23.624949,23.28903,24.01512,26.68201,26.388823
batch_00800_patch.tiff,patch_38,26.39068,24.880144,26.09926,26.117962,26.5596
batch_00800_patch.tiff,patch_39,25.050608,24.108496,25.24049,28.742178,27.95531
batch_00800_patch.tiff,patch_40,25.682405,24.03384,25.851898,25.747784,27.378132
batch_00800_patch.tiff,patch_41,25.19065,24.7435,25.633028,26.479774,27.700378
batch_00800_patch.tiff,patch_42,24.975103,24.899025,25.481632,28.202074,27.725977
batch_00800_patch.tiff,patch_43,25.357737,24.88614,26.511904,26.571327,28.00919
batch_00800_patch.tiff,patch_44,25.626999,25.551182,26.651222,26.940918,28.052198
batch_00800_patch.tiff,patch_45,24.658628,23.994959,24.921165,26.635963,26.535748
batch_00800_patch.tiff,patch_46,26.405266,25.334646,25.89843,26.891958,27.565279
batch_00800_patch.tiff,patch_47,25.436632,24.443878,25.188148,27.531803,28.335093
batch_00800_patch.tiff,patch_48,25.948097,24.747448,24.978296,27.815666,28.078999
batch_00800_patch.tiff,patch_49,24.318747,24.02886,24.313627,27.229864,26.97871
batch_00800_patch.tiff,patch_50,24.203579,23.887342,24.660759,26.612814,26.700645
batch_00800_patch.tiff,patch_51,24.80154,23.879238,26.456497,25.959024,26.42835
batch_00800_patch.tiff,patch_52,25.684862,23.273764,26.34635,26.128338,26.790234
batch_00800_patch.tiff,patch_53,26.011768,24.072489,26.558765,26.721994,27.33914
batch_00800_patch.tiff,patch_54,24.666601,24.584507,25.661457,26.687061,27.469467
batch_00800_patch.tiff,patch_55,25.81738,24.615614,26.805283,25.194456,27.178923
batch_00800_patch.tiff,patch_56,25.19085,24.565065,24.825603,26.765991,27.396446
batch_00800_patch.tiff,patch_57,26.226337,24.472279,26.469563,25.442924,26.74403
batch_00800_patch.tiff,patch_58,25.209995,24.57588,24.457859,27.986038,28.554342
batch_00800_patch.tiff,patch_59,25.54147,24.642365,24.14125,28.014948,28.626638
batch_00800_patch.tiff,patch_60,26.399548,24.642004,26.004274,27.102377,27.56232
batch_00800_patch.tiff,patch_61,25.297491,23.75524,26.150263,25.652388,26.185692
batch_00800_patch.tiff,patch_62,25.695938,24.849297,26.30469,25.593243,26.639523
batch_00800_patch.tiff,patch_63,23.967232,24.66586,24.631136,26.920315,27.64562
batch_00800_patch.tiff,patch_64,25.48975,25.0001,25.07935,27.252932,28.5382
batch_00800_patch.tiff,patch_65,26.041208,24.371075,25.234936,26.798307,27.378437
batch_00800_patch.tiff,patch_66,25.84672,24.533909,24.923033,27.153713,27.998096
batch_00800_patch.tiff,patch_67,24.733965,23.93706,24.750805,26.999565,26.936577
batch_00800_patch.tiff,patch_68,24.354927,24.378902,24.545542,27.599133,27.907516
batch_00800_patch.tiff,patch_69,25.226542,23.638678,24.341908,25.942621,27.1195
batch_00800_patch.tiff,patch_70,27.330845,25.039238,26.62157,25.73023,27.438217
batch_00800_patch.tiff,patch_71,26.341988,25.302612,26.575687,25.479937,26.747091
batch_00800_patch.tiff,patch_72,25.659473,24.705442,26.671328,26.554092,27.96021
batch_00800_patch.tiff,patch_73,24.524473,24.37613,25.073078,26.865,27.800304
batch_00800_patch.tiff,patch_74,23.936377,23.629793,23.955742,27.420055,27.247232
batch_00800_patch.tiff,patch_75,25.336817,24.66107,25.314054,27.068155,27.878042
batch_00800_patch.tiff,patch_76,23.795782,24.273151,23.528915,27.288687,26.989841
batch_00800_patch.tiff,patch_77,25.577108,24.97352,26.207193,26.867302,27.794
batch_00800_patch.tiff,patch_78,25.997128,24.330751,24.746033,25.891727,28.089342
batch_00800_patch.tiff,patch_79,25.20561,24.077572,24.148026,25.561548,27.444979
batch_00800_patch.tiff,patch_80,27.236423,24.783329,27.84397,25.18078,26.723492
batch_00800_patch.tiff,patch_81,26.613297,24.589474,28.20403,24.947624,27.392416
batch_00800_patch.tiff,patch_82,24.232021,23.509811,24.329147,27.857718,26.74719
batch_00800_patch.tiff,patch_83,24.24615,23.725885,23.33204,27.06327,27.108543
batch_00800_patch.tiff,patch_84,23.903637,24.460892,23.692282,28.026108,27.815493
batch_00800_patch.tiff,patch_85,24.458668,24.069408,24.20562,28.211868,28.055536
batch_00800_patch.tiff,patch_86,25.189123,24.697699,24.934958,27.182693,27.870268
batch_00800_patch.tiff,patch_87,23.741621,22.860075,22.596481,27.805986,26.76522
batch_00800_patch.tiff,patch_88,25.586897,25.768444,25.25785,28.027903,29.077085
batch_00800_patch.tiff,patch_89,25.700693,24.216875,27.136635,25.654726,26.539423
batch_00800_patch.tiff,patch_90,24.230684,23.501852,25.067644,26.676628,26.60782
batch_00800_patch.tiff,patch_91,25.736391,24.117853,24.365772,26.005634,27.214594
batch_00800_patch.tiff,patch_92,25.524221,24.532795,24.485668,25.80094,27.603228
batch_00800_patch.tiff,patch_93,26.738989,25.185791,25.910284,26.059572,28.4355
batch_00800_patch.tiff,patch_94,25.169538,24.399616,24.942732,26.384882,28.06948
batch_00800_patch.tiff,patch_95,25.21331,24.283863,24.814177,27.926884,28.23699
batch_00800_patch.tiff,patch_96,25.376749,24.523335,26.196287,26.30689,27.550255
batch_00800_patch.tiff,patch_97,26.01479,25.305305,26.36805,25.977333,28.017647
batch_00800_patch.tiff,patch_98,26.993347,25.126791,26.812012,26.165876,27.126144
batch_00800_patch.tiff,patch_99,24.377602,23.771942,26.514826,26.330011,26.669954
batch_00800_patch.tiff,patch_100,26.107208,24.593498,26.315842,26.844032,27.42932
batch_00800_patch.tiff,patch_101,23.63928,23.772505,24.154202,28.304403,26.727861
batch_00800_patch.tiff,patch_102,26.162785,24.683432,25.464823,25.41953,27.30974
batch_00800_patch.tiff,patch_103,26.041029,24.40375,25.698818,26.90863,27.745386
batch_00800_patch.tiff,patch_104,25.085684,24.293299,23.796515,27.05773,27.402771
batch_00800_patch.tiff,patch_105,25.394583,24.174381,24.961245,28.092035,28.101809
batch_00800_patch.tiff,patch_106,24.071096,23.373655,24.336353,26.606392,26.516891
batch_00800_patch.tiff,patch_107,24.430258,24.429922,23.901093,27.735586,27.687296
batch_00800_patch.tiff,patch_108,25.34095,26.13958,24.886698,27.668116,28.963356
batch_00800_patch.tiff,patch_109,26.132439,24.87406,26.268917,26.611828,27.879673
batch_00800_patch.tiff,patch_110,27.195496,25.386389,27.840696,25.80733,27.180323
batch_00800_patch.tiff,patch_111,25.57345,24.428139,26.193462,25.846577,26.64588
batch_00800_patch.tiff,patch_112,24.257734,24.523415,25.083746,27.58117,27.622704
batch_00800_patch.tiff,patch_113,25.59125,25.226318,25.617548,26.811028,27.99055
batch_00800_patch.tiff,patch_114,24.715212,24.953447,24.66752,26.05624,27.450394
batch_00800_patch.tiff,patch_115,25.48229,24.62215,25.042368,26.48694,27.38318
batch_00800_patch.tiff,patch_116,26.557482,24.647175,25.797432,26.238668,27.405014
batch_00800_patch.tiff,patch_117,27.010717,25.095665,27.062422,26.535677,27.978601
batch_00800_patch.tiff,patch_118,25.634893,24.952908,25.723124,26.823221,27.641941
batch_00800_patch.tiff,patch_119,24.578966,24.720802,25.400911,27.93145,27.629786
batch_00800_patch.tiff,patch_120,26.184664,24.72061,25.2785,26.991404,28.154114
batch_00800_patch.tiff,patch_121,25.41089,24.429598,25.646376,25.775463,27.610762
batch_00800_patch.tiff,patch_122,26.192684,24.470556,27.532007,25.499983,26.911194
batch_00800_patch.tiff,patch_123,26.36819,24.885685,26.83635,25.722918,27.257915
batch_00800_patch.tiff,patch_124,25.561108,24.035595,25.010841,28.224667,28.148886
batch_00800_patch.tiff,patch_125,24.275574,23.807833,23.542229,26.255526,27.064081
batch_00800_patch.tiff,patch_126,25.397646,23.723314,25.153793,27.181538,27.441833
batch_00800_patch.tiff,patch_127,25.467924,24.452497,25.537455,26.604519,27.680109
batch_00800_patch.tiff,patch_128,23.474386,23.98128,23.529594,27.627579,27.244308
batch_00800_patch.tiff,patch_129,25.61292,24.089119,24.880154,27.412786,27.847157
batch_00800_patch.tiff,patch_130,26.376461,25.584572,26.227102,27.73467,28.388006
batch_00800_patch.tiff,patch_131,24.739416,24.374346,25.746597,27.889402,27.606487
batch_00800_patch.tiff,patch_132,25.325571,22.119102,25.825468,24.874603,26.43867
batch_00800_patch.tiff,patch_133,26.287912,22.544884,26.792927,23.288567,26.850164
