source_image,spot_id,Epithelial,Dead Cells,Connective/Soft tissue cells,Inflammatory,Neoplastic cells
batch_00750_patch.tiff,patch_89,24.853054,25.249413,22.931208,24.422674,27.14108
batch_00750_patch.tiff,patch_90,24.295908,23.956629,23.858545,24.116282,26.499153
batch_00750_patch.tiff,patch_91,23.294231,23.00487,20.6838,24.65323,25.962255
batch_00750_patch.tiff,patch_92,25.747276,25.013233,25.08352,25.078518,26.827168
batch_00750_patch.tiff,patch_93,25.274412,24.861423,25.42065,24.100271,26.944855
batch_00750_patch.tiff,patch_94,25.222391,23.568005,24.853611,24.891222,26.62192
batch_00750_patch.tiff,patch_95,26.76494,23.990118,27.143574,25.19486,27.207811
batch_00750_patch.tiff,patch_96,25.766556,24.13682,26.08916,24.266756,26.651
batch_00750_patch.tiff,patch_97,26.867977,25.20786,24.218863,24.74706,26.652597
batch_00750_patch.tiff,patch_98,25.546778,24.338121,23.505442,24.281193,26.414104
batch_00750_patch.tiff,patch_99,26.093718,23.61654,23.47864,24.100836,25.690435
batch_00750_patch.tiff,patch_100,25.423223,24.071901,23.162476,24.52899,26.836071
batch_00750_patch.tiff,patch_101,26.066868,25.154783,24.175116,24.206982,26.894426
batch_00750_patch.tiff,patch_102,26.028025,24.507362,23.365608,23.929781,26.470478
batch_00750_patch.tiff,patch_103,24.398407,23.653414,24.020212,24.753729,26.13711
batch_00800_patch.tiff,patch_0,26.572752,24.69374,25.462885,23.647701,27.852985
batch_00800_patch.tiff,patch_1,25.003016,24.412542,25.737978,24.11927,26.956512
batch_00800_patch.tiff,patch_2,25.910738,24.513842,25.346453,24.466536,27.555075
batch_00800_patch.tiff,patch_3,25.696077,24.023056,24.41536,23.950993,25.645313
batch_00800_patch.tiff,patch_4,25.922962,25.008745,23.69058,25.019283,26.635231
batch_00800_patch.tiff,patch_5,26.733852,24.37055,25.99595,24.95295,27.61084
batch_00800_patch.tiff,patch_6,26.404982,24.513533,25.525064,25.930527,27.592344
batch_00800_patch.tiff,patch_7,26.135847,24.4463,24.887201,25.161282,27.208149
batch_00800_patch.tiff,patch_8,24.413347,24.024366,24.02777,24.577375,26.685318
batch_00800_patch.tiff,patch_9,24.362452,24.110418,23.316986,24.553366,26.707832
batch_00800_patch.tiff,patch_10,25.508535,24.531765,24.648214,24.044123,26.257278
batch_00800_patch.tiff,patch_11,24.745922,24.697912,23.993704,23.745955,25.785654
batch_00800_patch.tiff,patch_12,25.59359,23.811176,25.8631,24.480452,25.411268
batch_00800_patch.tiff,patch_13,24.291649,23.680819,22.265444,24.78752,26.64883
batch_00800_patch.tiff,patch_14,25.30186,24.96799,25.34626,24.194519,27.474756
batch_00800_patch.tiff,patch_15,26.2123,24.904964,24.218542,23.852135,26.782715
batch_00800_patch.tiff,patch_16,24.687473,24.976456,23.736227,24.465385,26.72529
batch_00800_patch.tiff,patch_17,25.626709,25.099405,23.500326,25.282463,26.991943
batch_00800_patch.tiff,patch_18,25.601572,24.528473,25.274199,24.693144,27.285799
batch_00800_patch.tiff,patch_19,25.311924,24.088982,25.677708,24.069323,26.97516
batch_00800_patch.tiff,patch_20,25.3917,23.246183,24.318228,24.505526,25.678429
batch_00800_patch.tiff,patch_21,25.613895,24.589558,23.488846,25.30646,26.4874
batch_00800_patch.tiff,patch_22,25.865921,23.94422,25.868658,24.801003,25.904774
batch_00800_patch.tiff,patch_23,24.56621,23.821938,24.738857,24.199394,26.027018
batch_00800_patch.tiff,patch_24,24.196198,23.751455,24.160814,23.652582,25.08391
batch_00800_patch.tiff,patch_25,25.005877,23.726412,25.131409,24.305714,24.986986
batch_00800_patch.tiff,patch_26,26.798178,24.347666,26.487446,25.382858,27.312016
batch_00800_patch.tiff,patch_27,25.806147,24.603813,25.792786,24.667696,25.873072
batch_00800_patch.tiff,patch_28,25.82323,25.485548,24.237894,24.674622,27.568663
batch_00800_patch.tiff,patch_29,25.572973,24.632936,25.088026,24.909472,27.515575
batch_00800_patch.tiff,patch_30,24.78088,24.45472,23.27964,25.409473,27.053263
batch_00800_patch.tiff,patch_31,25.821955,24.858715,23.558388,25.676432,25.89787
batch_00800_patch.tiff,patch_32,25.56143,24.577816,24.980349,25.080044,27.565126
batch_00800_patch.tiff,patch_33,26.473854,25.078209,25.996344,25.126953,27.288363
batch_00800_patch.tiff,patch_34,25.823816,24.352621,24.590418,24.656399,27.33205
batch_00800_patch.tiff,patch_35,25.46191,25.321175,25.012074,24.947666,27.397345
batch_00800_patch.tiff,patch_36,25.364801,24.048817,24.515709,24.130875,26.05664
batch_00800_patch.tiff,patch_37,23.624947,23.28903,23.37314,23.50621,25.068409
batch_00800_patch.tiff,patch_38,26.390684,24.880146,24.541422,25.825584,25.492842
batch_00800_patch.tiff,patch_39,25.050608,24.108496,24.596878,24.288294,27.057812
batch_00800_patch.tiff,patch_40,25.68241,24.03384,24.979927,24.374975,26.444103
batch_00800_patch.tiff,patch_41,25.19065,24.743502,25.132965,24.45149,27.475565
batch_00800_patch.tiff,patch_42,24.975103,24.899033,24.336329,24.787672,27.145248
batch_00800_patch.tiff,patch_43,25.357733,24.88614,23.702782,24.336239,26.889944
batch_00800_patch.tiff,patch_44,25.626995,25.551178,23.75583,24.94604,27.044353
batch_00800_patch.tiff,patch_45,24.658632,23.994957,22.95575,24.059877,25.894733
batch_00800_patch.tiff,patch_46,26.405266,25.334646,24.314075,25.528206,27.157738
batch_00800_patch.tiff,patch_47,25.436632,24.443878,24.657797,24.370657,26.694563
batch_00800_patch.tiff,patch_48,25.948097,24.74745,24.134165,25.009068,27.942385
batch_00800_patch.tiff,patch_49,24.318747,24.02886,23.93131,24.005579,25.694235
batch_00800_patch.tiff,patch_50,24.20358,23.887339,24.113901,23.89903,25.390175
batch_00800_patch.tiff,patch_51,24.801538,23.87924,24.623499,23.659624,25.129366
batch_00800_patch.tiff,patch_52,25.684862,23.273767,24.846645,25.104958,25.89636
batch_00800_patch.tiff,patch_53,26.011772,24.072493,26.149786,24.505817,27.082792
batch_00800_patch.tiff,patch_54,24.666601,24.584507,24.002562,24.173779,26.759668
batch_00800_patch.tiff,patch_55,25.81738,24.615614,24.38434,24.387333,26.695255
batch_00800_patch.tiff,patch_56,25.19085,24.565071,25.268507,24.585783,26.62043
batch_00800_patch.tiff,patch_57,26.226337,24.47228,26.47098,23.946276,26.058447
batch_00800_patch.tiff,patch_58,25.209997,24.575884,23.770388,24.512184,27.236162
batch_00800_patch.tiff,patch_59,25.541473,24.642365,24.44542,25.536459,27.307112
batch_00800_patch.tiff,patch_60,26.39955,24.642006,25.508648,24.602062,26.896011
batch_00800_patch.tiff,patch_61,25.297491,23.75524,24.85494,23.910313,24.938128
batch_00800_patch.tiff,patch_62,25.695938,24.849297,25.828722,24.7966,26.044975
batch_00800_patch.tiff,patch_63,23.967232,24.66586,21.980568,24.043922,25.996181
batch_00800_patch.tiff,patch_64,25.489754,25.0001,24.618818,24.42391,27.50417
batch_00800_patch.tiff,patch_65,26.04121,24.371078,24.664907,25.496769,27.119411
batch_00800_patch.tiff,patch_66,25.846718,24.53391,26.902092,24.873184,27.747925
batch_00800_patch.tiff,patch_67,24.733963,23.937063,23.105885,24.875929,25.571884
batch_00800_patch.tiff,patch_68,24.354927,24.378904,23.39357,24.682571,26.048397
batch_00800_patch.tiff,patch_69,25.226543,23.63868,24.31533,26.055931,26.420847
batch_00800_patch.tiff,patch_70,27.330845,25.039242,27.874285,24.51035,26.847614
batch_00800_patch.tiff,patch_71,26.341988,25.302612,25.86768,24.784485,25.854467
batch_00800_patch.tiff,patch_72,25.659477,24.705442,25.868347,24.462997,26.868328
batch_00800_patch.tiff,patch_73,24.524475,24.376131,25.104305,24.229069,26.745346
batch_00800_patch.tiff,patch_74,23.936377,23.629795,22.943438,24.748293,26.791931
batch_00800_patch.tiff,patch_75,25.33682,24.66107,24.211039,25.354923,27.36378
batch_00800_patch.tiff,patch_76,23.795782,24.273153,21.93304,24.646315,25.022816
batch_00800_patch.tiff,patch_77,25.577108,24.97352,25.567383,24.45045,26.799612
batch_00800_patch.tiff,patch_78,25.997131,24.330751,25.191414,25.11097,27.950886
batch_00800_patch.tiff,patch_79,25.205614,24.07757,23.186352,24.711666,26.588152
batch_00800_patch.tiff,patch_80,27.236425,24.783329,28.167057,25.503296,26.468063
batch_00800_patch.tiff,patch_81,26.6133,24.589474,27.657024,24.540638,26.794415
batch_00800_patch.tiff,patch_82,24.232021,23.509815,22.184353,24.999533,25.251
batch_00800_patch.tiff,patch_83,24.246153,23.725887,24.908138,24.002277,26.458662
batch_00800_patch.tiff,patch_84,23.903637,24.460896,22.65364,24.526623,26.243862
batch_00800_patch.tiff,patch_85,24.458668,24.06941,22.322628,24.834639,26.61793
batch_00800_patch.tiff,patch_86,25.189123,24.697699,24.322683,25.190975,26.733656
batch_00800_patch.tiff,patch_87,23.741621,22.860075,22.728786,24.85606,26.131361
batch_00800_patch.tiff,patch_88,25.586897,25.768448,24.822,24.777294,28.231142
batch_00800_patch.tiff,patch_89,25.700697,24.216875,25.980755,24.641802,25.54098
batch_00800_patch.tiff,patch_90,24.230688,23.501852,22.793861,24.430006,24.990324
batch_00800_patch.tiff,patch_91,25.736391,24.117851,21.769127,25.276205,25.980433
batch_00800_patch.tiff,patch_92,25.524221,24.532793,23.020056,24.633358,26.150179
batch_00800_patch.tiff,patch_93,26.738993,25.185791,25.625957,24.303198,28.15637
batch_00800_patch.tiff,patch_94,25.169538,24.399618,24.158484,23.830952,27.357988
batch_00800_patch.tiff,patch_95,25.213314,24.283865,24.773918,24.655046,26.879808
batch_00800_patch.tiff,patch_96,25.376749,24.523333,25.165743,24.547955,25.841692
batch_00800_patch.tiff,patch_97,26.01479,25.305305,24.744781,24.793066,26.930122
batch_00800_patch.tiff,patch_98,26.993347,25.126791,26.816875,24.882418,26.556652
batch_00800_patch.tiff,patch_99,24.377602,23.771944,24.21245,23.683592,25.136732
batch_00800_patch.tiff,patch_100,26.107208,24.593498,25.612835,24.246246,26.529642
batch_00800_patch.tiff,patch_101,23.63928,23.772507,21.403368,25.068064,26.609217
batch_00800_patch.tiff,patch_102,26.162785,24.68343,23.023914,24.52542,26.638039
batch_00800_patch.tiff,patch_103,26.041033,24.40375,23.628138,25.186852,27.27068
batch_00800_patch.tiff,patch_104,25.085688,24.2933,22.377094,24.8728,26.38175
batch_00800_patch.tiff,patch_105,25.394583,24.174383,24.82222,24.958021,26.809673
batch_00800_patch.tiff,patch_106,24.071098,23.373655,22.913092,24.89436,24.949272
batch_00800_patch.tiff,patch_107,24.43026,24.429924,23.087437,24.852112,26.120272
batch_00800_patch.tiff,patch_108,25.34095,26.139584,23.669006,24.673275,27.806894
batch_00800_patch.tiff,patch_109,26.13244,24.874062,25.566814,25.0815,27.292728
batch_00800_patch.tiff,patch_110,27.195496,25.386389,27.802505,24.578583,26.935799
batch_00800_patch.tiff,patch_111,25.57345,24.42814,25.511852,24.081724,25.57138
batch_00800_patch.tiff,patch_112,24.257734,24.523418,23.574915,24.032515,26.089293
batch_00800_patch.tiff,patch_113,25.59125,25.226318,23.400112,24.78408,26.562754
batch_00800_patch.tiff,patch_114,24.715212,24.953447,22.441643,24.810959,26.219433
batch_00800_patch.tiff,patch_115,25.482292,24.622147,23.243383,25.025526,26.66074
batch_00800_patch.tiff,patch_116,26.557487,24.647175,25.174986,24.897736,26.796686
batch_00800_patch.tiff,patch_117,27.010717,25.095665,26.450178,25.542044,27.09389
batch_00800_patch.tiff,patch_118,25.634893,24.952911,23.525406,25.318968,26.12227
batch_00800_patch.tiff,patch_119,24.578966,24.720806,22.935734,25.137005,25.869925
batch_00800_patch.tiff,patch_120,26.184664,24.720613,24.63664,25.01314,27.548662
batch_00800_patch.tiff,patch_121,25.41089,24.429596,24.651976,24.492525,26.502108
batch_00800_patch.tiff,patch_122,26.192684,24.47055,28.049961,23.648834,26.257076
batch_00800_patch.tiff,patch_123,26.368187,24.885685,26.34773,24.112461,26.414047
batch_00800_patch.tiff,patch_124,25.56111,24.035595,24.960152,24.432415,27.192228
batch_00800_patch.tiff,patch_125,24.275574,23.807829,22.450693,23.99416,25.94348
batch_00800_patch.tiff,patch_126,25.397646,23.723318,23.191378,24.450062,26.426846
batch_00800_patch.tiff,patch_127,25.467924,24.452497,25.063135,24.6718,27.010904
batch_00800_patch.tiff,patch_128,23.474384,23.981283,21.58838,24.796715,26.123158
batch_00800_patch.tiff,patch_129,25.61292,24.08912,24.289167,25.03208,27.070597
batch_00800_patch.tiff,patch_130,26.376461,25.584578,25.459146,24.538069,27.256672
batch_00800_patch.tiff,patch_131,24.739416,24.374344,24.13721,24.413456,26.648415
batch_00800_patch.tiff,patch_132,25.325575,22.119104,24.38457,24.328863,26.014927
batch_00800_patch.tiff,patch_133,26.287916,22.544884,27.980366,25.300383,27.969
batch_00800_patch.tiff,patch_134,24.841503,24.018133,23.774809,24.260115,25.643124
batch_00800_patch.tiff,patch_135,23.836693,23.354149,22.0659,24.688255,25.909088
batch_00800_patch.tiff,patch_136,25.842169,24.77816,25.664145,24.228825,27.213072
batch_00800_patch.tiff,patch_137,24.881973,24.495533,23.811308,24.281874,25.818975
batch_00800_patch.tiff,patch_138,23.044586,22.99228,21.555128,24.392075,26.059109
batch_00800_patch.tiff,patch_139,25.161106,24.928623,23.443756,25.053074,27.354427
batch_00800_patch.tiff,patch_140,26.445456,23.468473,27.363766,25.4653,27.697088
batch_00800_patch.tiff,patch_141,25.046898,24.86765,22.98168,24.313812,26.688232
batch_00800_patch.tiff,patch_142,24.406849,23.852991,22.838081,24.40495,25.720333
batch_00800_patch.tiff,patch_143,25.040688,24.739899,23.369839,24.787046,26.95802
batch_00800_patch.tiff,patch_144,24.084377,23.873003,22.27906,24.871807,25.716072
batch_00800_patch.tiff,patch_145,25.15646,25.003223,23.89124,24.481377,27.162046
batch_00800_patch.tiff,patch_146,25.46579,24.898333,25.703972,24.754152,27.359686
batch_00800_patch.tiff,patch_147,24.75822,24.491205,24.89506,23.66342,25.84591
batch_00800_patch.tiff,patch_148,26.014627,23.465635,27.042984,23.975597,25.8572
batch_00800_patch.tiff,patch_149,26.087677,24.851545,25.363037,24.403559,26.125309
batch_00800_patch.tiff,patch_150,26.979166,25.30133,27.521023,24.37257,26.741337
batch_00850_patch.tiff,patch_0,25.505579,24.817448,25.339493,24.390036,25.530897
batch_00850_patch.tiff,patch_1,26.38574,24.74003,28.029621,24.088694,26.298727
batch_00850_patch.tiff,patch_2,26.015594,24.162352,26.432232,23.578173,26.069145
batch_00850_patch.tiff,patch_3,26.348501,24.788475,27.879684,23.772429,26.957253
batch_00850_patch.tiff,patch_4,25.775627,24.586092,25.5022,24.3416,27.0191
batch_00850_patch.tiff,patch_5,24.553102,24.555138,24.70716,24.030037,26.92769
batch_00850_patch.tiff,patch_6,25.345768,24.928179,23.234749,25.018574,26.081049
batch_00850_patch.tiff,patch_7,24.052856,23.930391,23.447958,24.66892,25.925188
batch_00850_patch.tiff,patch_8,25.209639,24.15027,24.199,22.317776,26.419123
batch_00850_patch.tiff,patch_9,25.080708,24.974945,24.124182,24.338562,25.922405
batch_00850_patch.tiff,patch_10,25.62061,23.056307,24.498934,24.12194,26.781477
batch_00850_patch.tiff,patch_11,27.020975,24.737835,27.200922,24.389473,28.527514
batch_00850_patch.tiff,patch_12,24.71513,24.788954,23.29016,23.844978,24.32952
batch_00850_patch.tiff,patch_13,23.802008,23.312737,23.12382,23.63442,25.32355
batch_00850_patch.tiff,patch_14,24.923958,24.421572,23.50754,24.380684,26.192066
batch_00850_patch.tiff,patch_15,26.170467,24.31353,26.411753,23.931337,26.319572
batch_00850_patch.tiff,patch_16,25.36398,24.571959,25.667446,24.409756,26.098587
batch_00850_patch.tiff,patch_17,24.581186,24.988468,25.201965,24.366392,27.025053
batch_00850_patch.tiff,patch_18,24.763422,24.810596,23.24687,24.985407,26.128508
batch_00850_patch.tiff,patch_19,26.081831,24.581316,25.795044,24.511051,27.857176
batch_00850_patch.tiff,patch_20,25.286482,24.801517,24.64911,24.469416,26.004269
batch_00850_patch.tiff,patch_21,23.577288,23.499315,24.158571,23.878767,26.16722
batch_00850_patch.tiff,patch_22,24.197256,23.790539,24.22917,23.616781,24.899254
batch_00850_patch.tiff,patch_23,25.139462,23.877241,25.686934,24.18944,28.088379
batch_00850_patch.tiff,patch_24,25.215334,23.665653,24.217058,24.164701,26.915146
batch_00850_patch.tiff,patch_25,24.536928,24.719738,25.350292,23.380156,25.204779
batch_00850_patch.tiff,patch_26,25.980234,23.887823,26.639078,24.3147,25.967379
batch_00850_patch.tiff,patch_27,26.672781,24.862274,28.034988,24.727737,26.908167
batch_00850_patch.tiff,patch_28,27.372591,24.606657,28.311596,24.836548,27.494104
batch_00850_patch.tiff,patch_29,25.07455,24.400915,23.399931,24.768354,26.828112
batch_00850_patch.tiff,patch_30,25.499073,24.689455,24.536589,24.424881,26.064108
batch_00850_patch.tiff,patch_31,24.348667,23.783236,24.045597,24.096508,26.046051
batch_00850_patch.tiff,patch_32,26.16568,25.375315,25.61335,24.92028,26.182194
batch_00850_patch.tiff,patch_33,24.79318,25.342457,24.01158,24.293,26.702337
batch_00850_patch.tiff,patch_34,25.337286,24.500793,24.588394,24.357471,26.123234
batch_00850_patch.tiff,patch_35,27.307587,23.882301,28.06519,24.657154,28.108892
batch_00850_patch.tiff,patch_36,27.313452,23.788137,27.886177,24.839804,26.883707
batch_00850_patch.tiff,patch_37,23.657818,24.560953,24.16387,23.111942,24.108088
batch_00850_patch.tiff,patch_38,27.006634,25.19524,29.05815,24.899364,27.294287
batch_00850_patch.tiff,patch_39,27.231634,24.665556,28.019789,25.29274,27.079216
batch_00850_patch.tiff,patch_40,27.212427,24.395393,27.16035,24.924385,27.070467
batch_00850_patch.tiff,patch_41,27.515148,24.90843,28.648685,25.12347,27.81837
batch_00850_patch.tiff,patch_42,23.594328,23.195158,23.31244,24.30222,25.15614
batch_00850_patch.tiff,patch_43,24.519663,24.691025,25.005283,24.186275,26.462019
batch_00850_patch.tiff,patch_44,24.90332,23.601534,24.886879,23.903137,26.768053
batch_00850_patch.tiff,patch_45,24.68883,24.745451,24.013384,24.591501,26.801228
batch_00850_patch.tiff,patch_46,24.788538,24.881487,25.21182,23.297771,26.580915
batch_00850_patch.tiff,patch_47,25.681643,23.633291,24.775532,23.687927,26.217598
batch_00850_patch.tiff,patch_48,26.54951,23.181591,26.610384,25.125551,27.530663
batch_00850_patch.tiff,patch_49,27.780231,24.746595,28.496378,25.58332,28.788546
batch_00850_patch.tiff,patch_50,26.02992,24.810345,26.654684,23.797632,25.056063
batch_00850_patch.tiff,patch_51,26.543634,24.756617,26.06484,24.894068,25.633472
batch_00850_patch.tiff,patch_52,27.193983,24.232466,27.545156,25.787125,25.99752
batch_00850_patch.tiff,patch_53,27.000504,24.626421,28.478558,24.213984,27.087181
batch_00850_patch.tiff,patch_54,26.565813,24.33997,28.461306,24.277613,26.56043
batch_00850_patch.tiff,patch_55,24.814007,24.652193,23.933634,24.619755,26.7473
batch_00850_patch.tiff,patch_56,25.635366,24.018887,23.45576,23.550604,27.307734
batch_00850_patch.tiff,patch_57,24.936556,24.784939,24.914936,24.05404,26.698334
batch_00850_patch.tiff,patch_58,25.352306,25.522263,24.475882,24.97385,26.263165
batch_00850_patch.tiff,patch_59,25.105915,24.51718,25.889305,23.387781,27.737309
batch_00850_patch.tiff,patch_60,26.020443,24.665482,26.15404,24.129221,27.12931
batch_00850_patch.tiff,patch_61,27.343544,24.619593,27.666777,25.328049,26.972763
batch_00850_patch.tiff,patch_62,27.64465,24.521198,28.03719,24.762667,26.45823
batch_00850_patch.tiff,patch_63,27.305319,24.465534,27.707218,24.428833,25.800518
batch_00850_patch.tiff,patch_64,26.632132,24.517984,27.101652,24.351706,25.547234
batch_00850_patch.tiff,patch_65,25.772097,24.152632,24.220459,24.607925,27.448074
batch_00850_patch.tiff,patch_66,25.667025,24.006554,24.14512,24.946714,27.183521
batch_00850_patch.tiff,patch_67,25.246044,25.037779,25.63324,24.783054,27.200195
batch_00850_patch.tiff,patch_68,25.072538,25.012249,24.238852,24.817568,26.965921
batch_00850_patch.tiff,patch_69,25.459219,25.277693,25.430878,24.068811,27.681225
batch_00850_patch.tiff,patch_70,25.46695,24.463194,25.280983,24.27394,27.988281
batch_00850_patch.tiff,patch_71,25.62308,24.920135,25.923992,23.557053,25.999489
batch_00850_patch.tiff,patch_72,23.95191,23.637873,24.461128,22.063526,25.439472
batch_00850_patch.tiff,patch_73,27.049046,24.414673,27.516949,24.753035,26.92076
batch_00850_patch.tiff,patch_74,26.757763,24.749775,28.445189,24.04731,26.457401
batch_00850_patch.tiff,patch_75,26.39972,24.71383,28.576675,23.777481,26.800838
batch_00850_patch.tiff,patch_76,25.435213,24.97632,25.337774,24.032259,26.848299
batch_00850_patch.tiff,patch_77,25.988289,24.889162,25.73437,24.00524,27.540989
batch_00850_patch.tiff,patch_78,26.22392,24.599808,24.81021,23.711367,27.056158
batch_00850_patch.tiff,patch_79,24.07318,23.477993,23.62353,23.555954,26.645605
batch_00850_patch.tiff,patch_80,23.755743,23.626364,25.188374,21.749468,25.380493
batch_00850_patch.tiff,patch_81,23.987097,24.290802,25.47881,22.56423,25.390402
batch_00850_patch.tiff,patch_82,26.950468,25.216335,26.061686,25.164736,26.629004
batch_00850_patch.tiff,patch_83,26.709587,24.46693,26.491879,24.843542,25.752182
batch_00850_patch.tiff,patch_84,26.635494,24.134745,26.881006,25.22132,25.72485
batch_00850_patch.tiff,patch_85,26.466043,24.507061,27.590015,24.476267,25.63161
batch_00850_patch.tiff,patch_86,25.680174,23.84714,24.951363,24.3187,26.768501
batch_00850_patch.tiff,patch_87,25.517572,24.440615,24.449085,24.510458,26.770796
batch_00850_patch.tiff,patch_88,26.210163,24.74303,25.952486,24.930464,27.890078
batch_00850_patch.tiff,patch_89,24.82503,25.085146,23.670755,25.084555,26.079012
batch_00850_patch.tiff,patch_90,26.207249,25.109194,26.488821,24.08412,27.232094
batch_00850_patch.tiff,patch_91,25.685646,24.921007,25.649569,24.206749,26.079678
batch_00850_patch.tiff,patch_92,24.886572,24.232002,24.996916,23.103737,25.549028
batch_00850_patch.tiff,patch_93,24.989296,25.475544,25.148245,23.107866,26.250454
batch_00850_patch.tiff,patch_94,24.777077,23.861134,24.971245,23.394514,25.38719
batch_00850_patch.tiff,patch_95,27.510601,24.468832,27.881792,24.615778,26.800268
batch_00850_patch.tiff,patch_96,25.785484,24.539255,24.205046,24.325188,25.928936
batch_00850_patch.tiff,patch_97,27.119614,24.144669,27.712265,25.43461,26.815971
batch_00850_patch.tiff,patch_98,23.863426,23.742863,23.410866,24.475782,25.626528
batch_00850_patch.tiff,patch_99,25.08202,24.764515,24.079655,24.21661,25.100786
batch_00850_patch.tiff,patch_100,25.044783,24.87842,25.06376,24.372156,26.561445
batch_00850_patch.tiff,patch_101,26.46954,24.793884,25.615757,25.089302,27.013214
batch_00850_patch.tiff,patch_102,25.610134,25.10786,25.614943,24.59233,27.38024
batch_00850_patch.tiff,patch_103,25.908031,24.775652,25.541431,24.207108,27.106619
batch_00850_patch.tiff,patch_104,24.882284,23.994959,24.952724,23.050964,24.933104
batch_00850_patch.tiff,patch_105,24.697454,25.251762,24.841646,23.381958,25.91865
batch_00850_patch.tiff,patch_106,27.290434,25.098661,27.019144,24.71082,27.400661
batch_00850_patch.tiff,patch_107,26.47042,24.972918,27.5985,24.117374,26.744936
batch_00850_patch.tiff,patch_108,25.81625,24.857405,25.259697,24.70361,26.513206
batch_00850_patch.tiff,patch_109,25.853088,23.402534,25.185886,24.298855,25.759607
batch_00850_patch.tiff,patch_110,24.537945,24.046844,23.149603,24.408293,25.964424
batch_00850_patch.tiff,patch_111,25.621065,24.753038,24.196959,24.80095,26.658134
batch_00850_patch.tiff,patch_112,25.809317,24.641369,25.71688,24.627954,26.404297
batch_00850_patch.tiff,patch_113,25.507456,24.23891,24.76825,24.425295,27.030073
batch_00850_patch.tiff,patch_114,25.806694,24.76185,24.680008,24.773464,27.002562
batch_00850_patch.tiff,patch_115,23.56978,24.373627,24.653395,22.91856,25.791348
batch_00850_patch.tiff,patch_116,27.145275,25.549034,28.104942,24.55817,27.066668
batch_00850_patch.tiff,patch_117,26.57061,25.721087,27.67173,24.632095,27.490772
batch_00850_patch.tiff,patch_118,26.624706,24.723286,26.041767,24.396223,26.987612
batch_00850_patch.tiff,patch_119,26.397968,23.912535,27.103865,24.625551,25.495289
batch_00850_patch.tiff,patch_120,24.884047,24.59516,24.72293,24.535511,25.74425
batch_00850_patch.tiff,patch_121,23.970318,24.044565,22.818426,24.155043,25.142889
batch_00850_patch.tiff,patch_122,26.020649,24.132322,23.01399,23.753935,26.367022
batch_00850_patch.tiff,patch_123,24.535757,23.705696,22.058558,23.378147,25.855474
batch_00850_patch.tiff,patch_124,26.876047,25.26148,24.14326,24.151249,27.04423
batch_00850_patch.tiff,patch_125,26.53693,24.42458,27.115889,23.945755,25.896648
batch_00850_patch.tiff,patch_126,24.000921,23.984804,24.734297,22.511961,25.333109
batch_00850_patch.tiff,patch_127,24.325434,24.749853,25.563353,22.835127,25.375616
batch_00850_patch.tiff,patch_128,25.85555,25.109013,27.061253,24.33608,26.277029
batch_00850_patch.tiff,patch_129,26.326147,23.946507,27.684093,24.301208,26.39866
batch_00850_patch.tiff,patch_130,26.6459,24.68568,27.186773,24.585253,26.238186
batch_00850_patch.tiff,patch_131,26.836931,24.00832,25.327919,25.844194,25.886633
batch_00850_patch.tiff,patch_132,25.819525,23.966297,25.141905,24.174591,26.585327
batch_00850_patch.tiff,patch_133,25.588545,24.522345,23.741774,24.922207,26.903725
batch_00850_patch.tiff,patch_134,27.340712,25.763784,24.747702,24.18606,28.241732
batch_00850_patch.tiff,patch_135,24.212772,23.802519,23.55379,23.96172,26.412619
batch_00850_patch.tiff,patch_136,25.67549,23.89659,23.456848,24.656656,26.6969
batch_00850_patch.tiff,patch_137,25.87395,24.280632,25.431007,23.76954,25.632101
batch_00850_patch.tiff,patch_138,25.313799,24.487293,24.791721,24.148893,26.154165
batch_00850_patch.tiff,patch_139,24.332146,24.069202,24.735327,24.637308,27.344076
batch_00850_patch.tiff,patch_140,26.736227,24.668325,27.982992,24.654314,26.410686
batch_00850_patch.tiff,patch_141,26.1179,23.808397,25.563013,24.296484,25.241629
batch_00850_patch.tiff,patch_142,26.467037,24.114166,27.732115,24.283682,26.0054
batch_00850_patch.tiff,patch_143,26.842537,24.618687,26.575127,24.856682,25.898527
batch_00850_patch.tiff,patch_144,26.198345,24.651205,26.083696,24.875303,27.460257
batch_00850_patch.tiff,patch_145,25.521362,24.057436,24.605867,23.850706,26.540956
batch_00850_patch.tiff,patch_146,24.86565,24.255981,23.17293,24.075329,25.390945
batch_00850_patch.tiff,patch_147,24.727749,24.70402,24.64654,23.827951,26.272367
batch_00850_patch.tiff,patch_148,25.761644,24.562284,26.87523,22.79698,26.031776
batch_00850_patch.tiff,patch_149,25.694147,24.619001,25.661903,23.393223,26.487362
batch_00850_patch.tiff,patch_150,25.53746,24.75506,25.225096,24.04204,26.59728
batch_00850_patch.tiff,patch_151,25.349567,23.31361,25.022886,23.848385,25.909555
batch_00850_patch.tiff,patch_152,25.839964,23.23903,26.087248,24.04694,25.158442
batch_00850_patch.tiff,patch_153,26.626617,24.640308,27.63687,23.685358,26.53692
batch_00850_patch.tiff,patch_154,25.817568,23.840002,26.89458,24.072617,25.357037
batch_00850_patch.tiff,patch_155,25.93126,23.928467,25.758915,23.911108,25.543987
batch_00850_patch.tiff,patch_156,25.32108,24.26298,25.236258,24.81719,26.729465
batch_00850_patch.tiff,patch_157,25.84256,24.532581,23.285671,24.708557,26.60722
