source_image,spot_id,Epithelial,Dead Cells,Connective/Soft tissue cells,Inflammatory,Neoplastic cells
batch_00650_patch.tiff,patch_11,9.849901,13.949905,8.330203,4.4029408,-11.049428
batch_00650_patch.tiff,patch_12,11.275415,7.246297,15.580879,11.898056,-10.340505
batch_00650_patch.tiff,patch_13,14.101883,8.849816,9.356851,7.577901,-5.6172857
batch_00650_patch.tiff,patch_14,17.083134,8.674296,7.745516,6.773139,-9.383303
batch_00650_patch.tiff,patch_15,9.814164,4.3214335,14.474632,5.2967563,-13.3949995
batch_00650_patch.tiff,patch_16,13.645894,7.5858974,13.298735,3.1664913,-12.309502
batch_00650_patch.tiff,patch_17,9.894071,8.267772,13.450943,3.0129397,-8.5036545
batch_00650_patch.tiff,patch_18,12.965036,8.338909,15.670425,2.660612,-7.998697
batch_00650_patch.tiff,patch_19,12.632214,8.278239,16.058655,4.7008944,-3.96625
batch_00650_patch.tiff,patch_20,10.670942,6.9412174,14.273751,5.409104,-8.732482
batch_00650_patch.tiff,patch_21,12.2329445,14.092503,6.9981413,5.953162,-8.5397415
batch_00650_patch.tiff,patch_22,17.740332,6.3800497,18.94731,9.926446,-9.535357
batch_00650_patch.tiff,patch_23,13.764553,6.162151,19.623903,9.169917,-8.2783165
batch_00650_patch.tiff,patch_24,5.6436887,14.677799,3.7639604,-0.84898883,-11.912378
batch_00650_patch.tiff,patch_25,11.672741,4.8532887,14.532546,10.066995,-10.565666
batch_00650_patch.tiff,patch_26,14.978017,9.982226,8.2477,5.5307465,-7.9612536
batch_00650_patch.tiff,patch_27,13.976467,7.691506,10.704439,9.225971,-7.2774596
batch_00650_patch.tiff,patch_28,5.46587,7.6933966,14.000589,4.656611,-12.5038805
batch_00650_patch.tiff,patch_29,7.2041426,2.8770604,12.372886,6.6213036,-13.798288
batch_00650_patch.tiff,patch_30,10.978712,12.660535,13.361363,2.5050654,-6.013824
batch_00650_patch.tiff,patch_31,13.019162,9.136991,13.933188,7.7270074,-7.770404
batch_00650_patch.tiff,patch_32,8.558746,5.1964192,16.007565,8.555446,-10.703585
batch_00650_patch.tiff,patch_33,16.889921,8.516628,14.550697,6.897652,-9.987226
batch_00650_patch.tiff,patch_34,18.738012,7.242248,17.726263,10.23667,-10.500053
batch_00650_patch.tiff,patch_35,17.97043,6.930625,25.003738,5.9459333,-9.462632
batch_00650_patch.tiff,patch_36,13.178866,10.946028,11.834508,5.373521,-10.041408
batch_00650_patch.tiff,patch_37,11.99198,6.457052,7.5645094,0.5728777,-5.745778
batch_00650_patch.tiff,patch_38,12.890898,9.09621,7.4754143,-1.2835867,-9.640104
batch_00650_patch.tiff,patch_39,12.785465,9.565167,13.25211,5.9436464,-8.743786
batch_00650_patch.tiff,patch_40,13.58795,12.099582,13.420361,5.57502,-9.660981
batch_00650_patch.tiff,patch_41,9.772816,12.650324,11.626871,3.3146636,-7.6078205
batch_00650_patch.tiff,patch_42,12.755072,10.566513,18.736444,5.273591,-7.8712993
batch_00650_patch.tiff,patch_43,6.2427945,5.858266,11.205163,12.104165,-8.709274
batch_00650_patch.tiff,patch_44,9.55908,7.704993,12.194618,2.5061164,-6.753797
batch_00650_patch.tiff,patch_45,13.428351,8.429556,13.142469,6.4240313,-6.539408
batch_00650_patch.tiff,patch_46,18.8323,6.5233808,19.020193,7.7495613,-10.425342
batch_00650_patch.tiff,patch_47,15.889714,6.4929614,19.710144,8.562969,-12.443501
batch_00650_patch.tiff,patch_48,12.327427,11.040566,15.379967,5.805567,-9.547985
batch_00650_patch.tiff,patch_49,7.6287036,4.671532,16.460989,8.099756,-12.71884
batch_00650_patch.tiff,patch_50,15.975462,6.7607937,16.474195,5.7395806,-8.890279
batch_00650_patch.tiff,patch_51,11.0350065,11.595784,11.312135,6.8964744,-5.80237
batch_00650_patch.tiff,patch_52,11.756532,11.843152,9.694557,5.0404406,-6.5140657
batch_00650_patch.tiff,patch_53,10.912363,12.110683,20.268501,10.059946,-6.6228557
batch_00650_patch.tiff,patch_54,11.987778,6.033433,22.8147,7.953289,-3.0713868
batch_00650_patch.tiff,patch_55,12.946558,8.017696,13.366051,10.8866,-10.823982
batch_00650_patch.tiff,patch_56,13.327918,4.186988,12.801992,7.5682254,-7.8455486
batch_00650_patch.tiff,patch_57,10.6785755,13.108518,8.131636,4.3271756,-9.440446
batch_00650_patch.tiff,patch_58,7.255385,11.275777,7.5447607,5.853198,-8.75655
batch_00650_patch.tiff,patch_59,13.008957,7.97798,16.548857,8.606889,-8.925379
batch_00650_patch.tiff,patch_60,15.060362,12.437561,14.795951,10.421971,-8.965622
batch_00650_patch.tiff,patch_61,9.01152,11.904764,12.193612,4.304364,-8.58703
batch_00650_patch.tiff,patch_62,13.849861,10.3691435,19.832062,8.267889,-7.117696
batch_00650_patch.tiff,patch_63,8.584785,8.340725,18.331383,9.343721,-11.300595
batch_00650_patch.tiff,patch_64,13.827329,10.46455,9.943287,6.098937,-9.195676
batch_00650_patch.tiff,patch_65,14.405173,9.024659,15.788301,9.076811,-9.510019
batch_00650_patch.tiff,patch_66,14.188443,6.7462797,9.482909,9.025116,-6.988983
batch_00650_patch.tiff,patch_67,13.489162,6.408195,16.569847,9.115558,-11.297955
batch_00650_patch.tiff,patch_68,15.347209,9.055173,14.608485,5.7420354,-9.751953
batch_00650_patch.tiff,patch_69,11.623847,9.212062,13.327683,7.858708,-7.2052345
batch_00650_patch.tiff,patch_70,10.8907,6.7512226,14.433005,4.7028346,-8.063249
batch_00650_patch.tiff,patch_71,14.651444,6.4570436,15.635421,12.693416,-9.331923
batch_00650_patch.tiff,patch_72,8.171586,7.6039014,11.652212,8.355519,-13.211817
batch_00650_patch.tiff,patch_73,14.788219,8.549504,11.061384,4.9890895,-11.448403
batch_00650_patch.tiff,patch_74,9.820831,11.843173,9.188397,5.199288,-5.972945
batch_00650_patch.tiff,patch_75,12.996167,11.436985,10.534346,5.9371624,-10.294775
batch_00650_patch.tiff,patch_76,9.259396,8.578573,8.758796,8.649121,-9.605558
batch_00650_patch.tiff,patch_77,12.635382,6.5693884,17.32114,8.996008,-11.935436
batch_00650_patch.tiff,patch_78,9.734662,13.620322,14.457144,4.456337,-7.517002
batch_00650_patch.tiff,patch_79,16.016623,7.824572,16.623959,12.257845,-11.852794
batch_00650_patch.tiff,patch_80,9.343897,12.199751,10.168253,7.16356,-10.428589
batch_00650_patch.tiff,patch_81,14.504014,7.4492645,11.903389,8.280205,-10.74389
batch_00650_patch.tiff,patch_82,7.3102517,14.586755,5.7569165,4.394356,-7.716176
batch_00650_patch.tiff,patch_83,7.9820013,12.186509,5.5007358,4.956122,-8.213697
batch_00650_patch.tiff,patch_84,14.591211,16.82543,11.747576,-0.29059866,-12.559435
batch_00650_patch.tiff,patch_85,12.408858,14.789506,10.858954,0.44713736,-9.920142
batch_00650_patch.tiff,patch_86,6.773838,6.285064,15.190356,9.218712,-10.919541
batch_00650_patch.tiff,patch_87,9.356378,10.562841,10.544253,6.1868567,-12.260663
batch_00650_patch.tiff,patch_88,10.797524,8.966501,14.341321,3.6298745,-8.328684
batch_00650_patch.tiff,patch_89,12.013307,10.389057,13.80187,5.65283,-10.134248
batch_00650_patch.tiff,patch_90,12.915338,11.502035,8.325286,8.399321,-7.735404
batch_00650_patch.tiff,patch_91,12.944741,11.531781,12.399455,5.854983,-10.038346
batch_00650_patch.tiff,patch_92,13.7821,7.9753885,13.52103,5.4372067,-7.57057
batch_00650_patch.tiff,patch_93,8.030035,12.442289,10.600372,0.7693005,-8.166782
batch_00650_patch.tiff,patch_94,11.515233,13.63879,12.296722,0.077382416,-11.537321
batch_00650_patch.tiff,patch_95,10.206853,13.996883,5.7221055,3.4289775,-10.298567
batch_00650_patch.tiff,patch_96,13.695399,5.06856,18.746801,7.6918693,-13.794527
batch_00650_patch.tiff,patch_97,12.087846,14.838793,9.654385,4.458645,-9.99412
batch_00650_patch.tiff,patch_98,12.465194,12.653993,13.239239,4.772025,-11.144692
batch_00650_patch.tiff,patch_99,11.314586,8.6592045,10.584755,8.252106,-10.847029
batch_00650_patch.tiff,patch_100,17.53032,8.010246,18.756008,5.816858,-7.7474732
batch_00650_patch.tiff,patch_101,10.748803,14.419458,7.399198,-0.290633,-10.322325
batch_00650_patch.tiff,patch_102,10.552853,10.285137,12.630495,8.523694,-10.005708
batch_00650_patch.tiff,patch_103,13.610317,10.945725,16.4454,3.7284324,-6.0929155
batch_00650_patch.tiff,patch_104,8.922319,6.6013203,7.0015154,9.247844,-9.141604
batch_00650_patch.tiff,patch_105,15.6927805,9.982971,18.679777,8.731167,-5.68838
batch_00650_patch.tiff,patch_106,10.351042,6.8949647,13.088957,5.150823,-9.081192
batch_00650_patch.tiff,patch_107,12.320173,9.432102,13.477706,8.348209,-9.77564
batch_00650_patch.tiff,patch_108,9.130743,10.5316,9.371413,6.7761207,-11.70887
batch_00650_patch.tiff,patch_109,13.78842,14.101261,13.939481,4.877297,-10.437611
batch_00650_patch.tiff,patch_110,11.555083,5.5635386,12.958582,6.5944076,-7.639652
batch_00650_patch.tiff,patch_111,10.657284,11.100294,12.059654,6.721421,-7.325294
batch_00650_patch.tiff,patch_112,13.188831,9.593206,14.830068,7.1484427,-11.410067
batch_00650_patch.tiff,patch_113,8.99759,11.39405,7.281363,2.4618733,-10.291521
batch_00650_patch.tiff,patch_114,13.25402,5.5357285,13.053234,9.917022,-10.559881
batch_00650_patch.tiff,patch_115,13.741523,6.6625233,12.106466,8.357688,-9.059084
batch_00650_patch.tiff,patch_116,12.747005,11.188153,13.638736,7.6079893,-7.3535094
batch_00650_patch.tiff,patch_117,9.409758,12.67429,9.433151,5.713942,-12.724307
batch_00650_patch.tiff,patch_118,12.824574,11.663616,14.507029,3.425438,-8.400862
batch_00650_patch.tiff,patch_119,13.660504,9.381607,16.995571,4.4598403,-9.139002
batch_00650_patch.tiff,patch_120,11.802986,11.855521,15.288876,2.2515845,-9.059884
batch_00650_patch.tiff,patch_121,11.729028,12.801483,9.976754,5.3309674,-7.3112125
batch_00650_patch.tiff,patch_122,12.098473,11.213873,15.76167,2.0495236,-9.300219
batch_00650_patch.tiff,patch_123,9.889842,8.684231,12.424325,2.9313967,-10.699694
batch_00650_patch.tiff,patch_124,13.047212,7.896717,17.158201,15.35272,-10.986249
batch_00650_patch.tiff,patch_125,12.82427,5.3606963,18.511557,4.9322977,-8.480436
batch_00650_patch.tiff,patch_126,10.404262,9.115115,10.774405,7.265857,-10.681107
batch_00650_patch.tiff,patch_127,10.691796,15.960911,9.256429,0.18968172,-11.426752
batch_00650_patch.tiff,patch_128,9.799173,14.086333,10.962683,1.6872874,-8.721832
batch_00650_patch.tiff,patch_129,8.818117,8.726779,7.1872334,3.9404128,-10.98071
batch_00650_patch.tiff,patch_130,12.947815,8.858385,15.254569,6.53794,-8.944244
batch_00650_patch.tiff,patch_131,11.745527,3.5723438,18.67596,4.041214,-12.616888
batch_00650_patch.tiff,patch_132,13.457094,4.038378,15.663674,8.321228,-7.826096
batch_00650_patch.tiff,patch_133,12.496439,4.5469546,14.674251,7.009298,-7.526255
batch_00650_patch.tiff,patch_134,14.103132,5.7542505,8.690987,9.485828,-4.961598
batch_00650_patch.tiff,patch_135,11.851889,6.817087,11.705635,8.263625,-6.910708
batch_00650_patch.tiff,patch_136,2.4112222,1.2352468,-1.83698,4.134217,-7.4750853
batch_00650_patch.tiff,patch_137,16.473948,6.39216,21.128843,11.923745,-7.003612
batch_00650_patch.tiff,patch_138,15.765403,10.540798,19.344687,13.173913,-11.690699
batch_00650_patch.tiff,patch_139,10.167023,-0.20116608,19.51681,3.997689,-13.166523
batch_00650_patch.tiff,patch_140,11.783301,11.027376,14.933454,3.0139139,-11.625277
batch_00650_patch.tiff,patch_141,9.428072,10.038034,13.499329,5.0638638,-8.871503
batch_00650_patch.tiff,patch_142,11.527771,10.073294,12.094516,6.5889435,-6.971678
batch_00650_patch.tiff,patch_143,10.36707,9.352351,9.372303,7.40611,-11.404216
batch_00650_patch.tiff,patch_144,11.455308,11.184808,11.761289,8.23682,-9.354925
batch_00650_patch.tiff,patch_145,12.155006,9.744342,20.646152,4.81181,-7.375263
batch_00650_patch.tiff,patch_146,6.1548285,10.592837,7.6030793,6.598528,-9.880835
batch_00650_patch.tiff,patch_147,12.223295,9.448785,14.786957,5.377584,-7.8213496
batch_00650_patch.tiff,patch_148,12.324009,9.126465,15.202607,6.6238,-11.381129
batch_00700_patch.tiff,patch_0,12.010601,6.989221,13.499879,10.004594,-9.257105
batch_00700_patch.tiff,patch_1,6.1940103,11.210764,8.769819,3.1846185,-15.868036
batch_00700_patch.tiff,patch_2,12.425477,9.841638,12.519174,6.103698,-7.6438794
batch_00700_patch.tiff,patch_3,12.444143,8.575663,11.195704,4.3498073,-4.829862
batch_00700_patch.tiff,patch_4,10.85991,14.148261,7.2020087,4.647839,-7.910644
batch_00700_patch.tiff,patch_5,9.042674,12.9176,10.613992,3.6503062,-12.034989
batch_00700_patch.tiff,patch_6,15.151531,8.174076,19.03837,10.24992,-9.831939
batch_00700_patch.tiff,patch_7,17.878183,9.511126,16.289192,11.297552,-11.56973
batch_00700_patch.tiff,patch_8,9.877248,7.0231934,14.620816,11.913519,-11.778606
batch_00700_patch.tiff,patch_9,13.681094,10.446115,9.285986,4.8196955,-8.867759
batch_00700_patch.tiff,patch_10,12.142821,11.410871,18.309729,6.617914,-11.504298
batch_00700_patch.tiff,patch_11,9.65674,12.671933,11.788292,4.03509,-10.991815
batch_00700_patch.tiff,patch_12,11.534391,9.993063,11.875027,2.4627423,-10.176807
batch_00700_patch.tiff,patch_13,10.072327,10.878004,12.253666,7.983013,-7.951649
batch_00700_patch.tiff,patch_14,10.781,7.225718,14.953994,1.6593558,-8.208287
batch_00700_patch.tiff,patch_15,12.770066,11.5192175,11.289368,3.758537,-8.35088
batch_00700_patch.tiff,patch_16,10.170711,18.053394,10.734961,1.2566326,-9.814914
batch_00700_patch.tiff,patch_17,15.469715,10.289242,22.387325,11.267114,-6.0138116
batch_00700_patch.tiff,patch_18,16.851522,6.6794033,23.002974,11.088747,-9.672644
batch_00700_patch.tiff,patch_19,12.245492,9.970742,16.717001,3.968409,-10.585497
batch_00700_patch.tiff,patch_20,10.800198,3.2500439,20.49898,11.195238,-9.622032
batch_00700_patch.tiff,patch_21,13.581257,8.756093,13.395147,10.53091,-6.311554
batch_00700_patch.tiff,patch_22,13.088947,6.771219,9.315266,6.4202747,-8.172452
batch_00700_patch.tiff,patch_23,10.665385,11.571606,8.253301,3.6621974,-11.181296
batch_00700_patch.tiff,patch_24,12.754993,10.760947,12.319923,8.404783,-9.56219
batch_00700_patch.tiff,patch_25,10.430174,11.683094,11.7543125,6.6009626,-8.4719
batch_00700_patch.tiff,patch_26,11.95777,7.4887195,7.2175446,6.6870255,-11.649756
batch_00700_patch.tiff,patch_27,11.948939,10.87792,13.103948,6.500659,-8.142603
batch_00700_patch.tiff,patch_28,10.064391,8.852876,17.601416,5.087116,-8.094905
batch_00700_patch.tiff,patch_29,13.788986,13.014997,16.8065,7.1045547,-10.055821
batch_00700_patch.tiff,patch_30,11.907104,10.094057,13.0652485,1.4355891,-11.037002
batch_00700_patch.tiff,patch_31,12.080475,10.031042,11.613302,1.8350087,-7.6340723
batch_00700_patch.tiff,patch_32,11.373117,9.687408,13.950137,4.536315,-8.039537
batch_00700_patch.tiff,patch_33,6.494464,3.2595263,8.204537,6.6332483,-11.03986
batch_00700_patch.tiff,patch_34,13.771982,7.0377226,6.863966,7.5564914,-7.722987
batch_00700_patch.tiff,patch_35,15.2396755,10.097321,13.386937,5.3358955,-8.560855
batch_00700_patch.tiff,patch_36,15.0612955,11.02522,12.46617,8.084055,-9.240995
batch_00700_patch.tiff,patch_37,14.250766,6.5195,9.672177,9.347372,-9.178168
batch_00700_patch.tiff,patch_38,17.890291,8.35774,16.23633,6.0393224,-7.78439
batch_00700_patch.tiff,patch_39,12.617443,6.498422,17.588799,10.563861,-12.07229
batch_00700_patch.tiff,patch_40,11.118008,4.5773478,14.779042,7.0784583,-11.914581
batch_00700_patch.tiff,patch_41,15.0255165,11.633698,16.181047,6.790744,-9.709095
batch_00700_patch.tiff,patch_42,12.027504,8.986615,15.218387,7.4804974,-8.191664
batch_00700_patch.tiff,patch_43,15.978883,10.566632,16.187244,5.9706216,-10.295332
batch_00700_patch.tiff,patch_44,12.660906,7.6959996,14.260394,4.8524065,-9.928755
batch_00700_patch.tiff,patch_45,12.875884,11.777852,17.48572,8.23203,-10.141073
batch_00700_patch.tiff,patch_46,11.279783,8.120298,17.91307,10.667956,-12.578255
batch_00700_patch.tiff,patch_47,15.365294,7.2783923,19.068615,9.1848545,-5.596205
batch_00700_patch.tiff,patch_48,13.374525,4.8734784,19.481428,7.1259623,-10.315754
batch_00700_patch.tiff,patch_49,10.554523,6.9814267,16.008162,8.359165,-10.185799
batch_00700_patch.tiff,patch_50,10.698668,5.591711,14.689682,6.8623867,-8.28068
batch_00700_patch.tiff,patch_51,10.760867,6.4144154,11.191355,5.8667207,-7.2355494
batch_00700_patch.tiff,patch_52,12.867986,8.415899,13.551897,6.6724577,-8.124896
batch_00700_patch.tiff,patch_53,15.747174,10.839339,17.447737,0.69968694,-11.193906
batch_00700_patch.tiff,patch_54,12.165509,9.605794,10.903802,9.485621,-10.199878
batch_00700_patch.tiff,patch_55,13.231019,16.260273,13.99045,2.7762542,-9.599502
batch_00700_patch.tiff,patch_56,12.953938,12.20741,18.662222,5.6281023,-11.3689
batch_00700_patch.tiff,patch_57,10.924981,8.455237,13.996056,4.0615683,-10.77956
batch_00700_patch.tiff,patch_58,13.434859,10.828918,17.820583,6.621082,-9.713027
batch_00700_patch.tiff,patch_59,13.411993,9.240309,9.983289,7.048387,-6.705718
batch_00700_patch.tiff,patch_60,12.420251,9.100442,10.259341,8.274666,-10.084932
batch_00700_patch.tiff,patch_61,11.318714,8.943124,12.498434,3.84492,-10.197234
batch_00700_patch.tiff,patch_62,11.71913,4.740608,12.609471,5.4406056,-12.207168
batch_00700_patch.tiff,patch_63,11.380968,11.317427,12.867505,4.6673875,-8.733568
batch_00700_patch.tiff,patch_64,11.162675,7.6231318,8.757634,5.255416,-8.5150385
batch_00700_patch.tiff,patch_65,14.531298,10.5772295,9.64509,9.178447,-6.3596387
batch_00700_patch.tiff,patch_66,14.068362,11.923301,13.401052,4.296716,-7.155897
batch_00700_patch.tiff,patch_67,11.998489,8.885265,13.578182,8.325293,-10.761286
batch_00700_patch.tiff,patch_68,12.862913,8.491928,14.670395,6.9487433,-8.191047
batch_00700_patch.tiff,patch_69,16.324104,8.323599,15.830037,7.647273,-11.319087
batch_00700_patch.tiff,patch_70,17.436035,2.5845208,18.466269,8.37487,-11.552965
batch_00700_patch.tiff,patch_71,13.356899,7.166118,8.684383,7.036409,-6.4860573
batch_00700_patch.tiff,patch_72,12.712045,10.96497,6.971544,4.003969,-11.882409
batch_00700_patch.tiff,patch_73,11.218076,8.323496,11.45869,2.5468905,-8.190652
batch_00700_patch.tiff,patch_74,10.90511,6.3219953,14.446824,6.605865,-9.155056
batch_00700_patch.tiff,patch_75,13.931305,8.929051,13.59942,7.9674983,-7.803221
batch_00700_patch.tiff,patch_76,8.162845,6.1323996,14.269076,10.861952,-14.091684
batch_00700_patch.tiff,patch_77,7.8975563,6.98036,9.69689,9.003031,-13.198372
batch_00700_patch.tiff,patch_78,17.874025,10.61902,15.122019,8.908846,-8.235556
batch_00700_patch.tiff,patch_79,11.473536,11.6219635,10.025048,7.604895,-5.653187
batch_00700_patch.tiff,patch_80,11.4112835,8.676738,13.63232,7.9348083,-7.8886595
batch_00700_patch.tiff,patch_81,9.550635,10.797514,15.860969,5.0732174,-6.80277
batch_00700_patch.tiff,patch_82,11.471606,11.660187,10.507361,11.977224,-9.2094145
batch_00700_patch.tiff,patch_83,12.474546,3.3736455,10.945687,6.3084497,-9.977252
batch_00700_patch.tiff,patch_84,13.119515,4.690723,12.2471285,5.379844,-12.002399
batch_00700_patch.tiff,patch_85,17.326523,9.990089,18.67191,6.8162136,-8.353124
batch_00700_patch.tiff,patch_86,12.5229,9.382625,15.2242,6.8300314,-6.2844906
batch_00700_patch.tiff,patch_87,16.88121,10.368538,8.527906,7.157385,-10.380858
batch_00700_patch.tiff,patch_88,5.8910046,10.243675,10.45416,7.8951483,-4.8633013
batch_00700_patch.tiff,patch_89,13.982056,10.5763855,10.707682,2.9150643,-9.3460245
batch_00700_patch.tiff,patch_90,8.700325,4.1321836,3.5532465,6.8781757,-9.850592
batch_00700_patch.tiff,patch_91,11.38822,7.782043,9.850598,6.532875,-9.633021
batch_00700_patch.tiff,patch_92,14.672988,8.711517,15.528808,7.94823,-9.590629
batch_00700_patch.tiff,patch_93,13.97425,12.578323,11.5242195,6.1461873,-10.056744
batch_00700_patch.tiff,patch_94,15.678929,11.817748,8.545557,8.57812,-8.363345
batch_00700_patch.tiff,patch_95,6.2073216,6.5971255,11.139883,8.609542,-4.883021
batch_00700_patch.tiff,patch_96,12.549329,9.714699,12.004064,4.503061,-11.389388
batch_00700_patch.tiff,patch_97,19.157694,5.0848603,18.06375,8.409054,-14.497081
batch_00700_patch.tiff,patch_98,19.92463,5.213919,18.543825,8.355686,-11.096814
batch_00700_patch.tiff,patch_99,12.95647,10.150265,12.826169,3.4720213,-7.576409
batch_00700_patch.tiff,patch_100,13.345558,9.544205,17.259638,2.384754,-10.236893
batch_00700_patch.tiff,patch_101,12.6974,6.3730683,12.479309,9.127502,-3.4692185
batch_00700_patch.tiff,patch_102,9.2518,2.0755522,15.364601,10.147458,-10.508275
batch_00700_patch.tiff,patch_103,11.610691,8.432,9.00586,6.2135262,-8.118175
batch_00700_patch.tiff,patch_104,13.174949,9.61388,6.859827,7.80497,-9.740558
batch_00700_patch.tiff,patch_105,13.198718,10.582782,10.468337,5.6916857,-7.92764
batch_00700_patch.tiff,patch_106,13.265743,10.040222,13.312452,5.803475,-9.351103
batch_00700_patch.tiff,patch_107,17.212008,8.335119,19.372137,10.333627,-11.421558
batch_00700_patch.tiff,patch_108,17.54375,7.718287,14.046436,11.194376,-9.746887
batch_00700_patch.tiff,patch_109,12.139952,5.3378844,9.596806,7.0501723,-9.537473
batch_00700_patch.tiff,patch_110,11.532572,12.596253,11.8196945,2.8221307,-9.317846
batch_00700_patch.tiff,patch_111,13.086946,7.117473,17.073034,6.778274,-5.8919125
batch_00700_patch.tiff,patch_112,10.386241,10.937456,14.19635,6.0489144,-4.437776
batch_00700_patch.tiff,patch_113,11.659138,4.8515806,8.813862,8.177003,-10.783308
batch_00700_patch.tiff,patch_114,15.397984,11.082171,10.468036,7.5171967,-6.2649727
batch_00700_patch.tiff,patch_115,17.91747,6.616729,15.232451,11.151845,-7.216244
batch_00700_patch.tiff,patch_116,13.0381775,8.218557,14.761794,7.1645675,-7.2979956
batch_00700_patch.tiff,patch_117,13.921646,11.080416,17.267363,2.3094888,-8.715242
batch_00700_patch.tiff,patch_118,13.46783,5.3199697,12.358422,4.39857,-10.880449
batch_00700_patch.tiff,patch_119,14.6760025,8.767237,14.33808,7.2327056,-7.6149735
batch_00700_patch.tiff,patch_120,12.214533,8.252227,12.010349,3.093086,-12.379498
batch_00700_patch.tiff,patch_121,6.4791718,9.596883,7.105431,12.445946,-8.476121
batch_00700_patch.tiff,patch_122,7.262581,5.3832974,16.78174,9.112398,-12.099449
batch_00700_patch.tiff,patch_123,12.747051,7.8394513,12.68331,5.203987,-7.628461
batch_00700_patch.tiff,patch_124,7.323364,8.122169,13.44156,5.1393924,-10.632847
batch_00700_patch.tiff,patch_125,12.082875,6.9673514,13.91296,4.932215,-6.7386813
batch_00700_patch.tiff,patch_126,17.65328,5.4047704,7.5149565,7.24459,-8.47416
batch_00700_patch.tiff,patch_127,12.004129,7.8312883,17.1969,4.1493187,-10.448329
batch_00700_patch.tiff,patch_128,13.10895,9.673801,13.171518,5.5078683,-10.661289
batch_00700_patch.tiff,patch_129,13.169685,10.2785015,16.621046,3.8163257,-11.774048
batch_00700_patch.tiff,patch_130,10.077438,15.483018,11.465834,2.5911503,-12.190845
batch_00700_patch.tiff,patch_131,12.633085,8.808559,17.08826,11.39002,-12.789285
batch_00700_patch.tiff,patch_132,9.428582,6.6831985,14.061804,6.10815,-14.706297
batch_00700_patch.tiff,patch_133,11.381414,12.598068,10.87027,9.769614,-7.744835
batch_00700_patch.tiff,patch_134,15.911494,8.782578,11.620232,6.7473125,-9.333035
batch_00700_patch.tiff,patch_135,7.9030075,8.27632,9.313872,7.2026157,-10.400572
batch_00700_patch.tiff,patch_136,11.739524,9.160835,14.28421,7.2971616,-7.8411903
batch_00700_patch.tiff,patch_137,10.56928,12.728538,12.452679,5.0496325,-11.103914
batch_00700_patch.tiff,patch_138,9.98217,11.985976,14.792685,4.0109973,-12.730352
batch_00700_patch.tiff,patch_139,10.758683,10.007363,6.4960184,7.911911,-11.711702
batch_00700_patch.tiff,patch_140,6.214609,-2.259978,1.5966917,3.0077205,-5.666635
batch_00700_patch.tiff,patch_141,14.085186,13.0379305,19.352753,5.9574714,-9.362124
batch_00700_patch.tiff,patch_142,9.997338,4.272258,18.825226,14.557755,-11.531765
batch_00750_patch.tiff,patch_0,15.139541,9.44405,9.510996,8.388541,-7.8536882
batch_00750_patch.tiff,patch_1,12.8795805,6.9762893,13.338063,3.4071898,-10.213162
batch_00750_patch.tiff,patch_2,13.552161,11.678732,14.755809,8.260592,-10.91969
batch_00750_patch.tiff,patch_3,13.421656,11.079738,11.649018,6.7995415,-7.383436
batch_00750_patch.tiff,patch_4,10.802709,8.958658,7.8397813,0.013520821,-8.093807
batch_00750_patch.tiff,patch_5,11.38711,9.122338,17.208937,5.79728,-8.58928
batch_00750_patch.tiff,patch_6,9.636222,7.38796,11.171472,7.4145713,-9.980432
batch_00750_patch.tiff,patch_7,12.523855,10.353096,13.003492,8.361233,-6.556141
batch_00750_patch.tiff,patch_8,14.881887,7.2640276,13.208308,9.73952,-12.114145
batch_00750_patch.tiff,patch_9,11.868834,9.988274,14.881477,6.3336024,-6.2100267
batch_00750_patch.tiff,patch_10,11.242866,9.165446,6.627718,5.4640684,-8.818545
batch_00750_patch.tiff,patch_11,13.692458,7.7241426,16.668215,6.090904,-11.097152
batch_00750_patch.tiff,patch_12,12.764326,9.332245,13.078429,8.98338,-7.523501
batch_00750_patch.tiff,patch_13,15.146926,10.097105,14.786549,7.401517,-7.77044
batch_00750_patch.tiff,patch_14,14.080772,12.900109,18.960089,7.870796,-7.7011995
batch_00750_patch.tiff,patch_15,13.15299,10.238726,16.147696,12.329012,-9.337941
batch_00750_patch.tiff,patch_16,11.813684,9.047502,15.19486,5.710553,-7.97495
batch_00750_patch.tiff,patch_17,10.783115,5.4454064,17.48685,4.823577,-8.003162
batch_00750_patch.tiff,patch_18,10.290178,7.232251,15.010435,5.2146316,-11.898798
batch_00750_patch.tiff,patch_19,12.125,8.934094,8.658527,7.916911,-9.21381
batch_00750_patch.tiff,patch_20,12.582984,8.464765,12.739879,5.636986,-4.916306
batch_00750_patch.tiff,patch_21,12.570361,9.241638,12.1197405,7.8517227,-9.36204
batch_00750_patch.tiff,patch_22,9.166925,9.93855,14.709724,8.227424,-6.403632
batch_00750_patch.tiff,patch_23,11.645481,7.7876015,11.307311,7.8143315,-5.770618
batch_00750_patch.tiff,patch_24,12.343641,7.768229,12.623514,8.193815,-6.5643024
batch_00750_patch.tiff,patch_25,12.014687,9.394925,12.117374,7.1235237,-10.35986
batch_00750_patch.tiff,patch_26,13.986606,11.763198,16.752834,7.6782527,-7.9537177
batch_00750_patch.tiff,patch_27,14.198865,11.723324,14.881204,7.489361,-9.1728735
batch_00750_patch.tiff,patch_28,7.83899,7.5018983,9.791547,12.790861,-6.7816544
